BLOCK,ACTUAL_PE,PE_AVE,ERROR
171,-8.059511e+00,-8.063082e+00,2.823775e-04
172,-8.058283e+00,-8.063054e+00,2.821111e-04
173,-8.067632e+00,-8.063081e+00,2.817185e-04
174,-8.064303e+00,-8.063088e+00,2.801870e-04
175,-8.061210e+00,-8.063077e+00,2.787913e-04
176,-8.064464e+00,-8.063085e+00,2.773186e-04
177,-8.062276e+00,-8.063080e+00,2.757895e-04
178,-8.065775e+00,-8.063096e+00,2.746554e-04
179,-8.064799e+00,-8.063105e+00,2.732859e-04
180,-8.060971e+00,-8.063093e+00,2.720247e-04
181,-8.064604e+00,-8.063102e+00,2.706498e-04
182,-8.067607e+00,-8.063126e+00,2.702926e-04
183,-8.062571e+00,-8.063123e+00,2.688326e-04
184,-8.068457e+00,-8.063152e+00,2.689297e-04
185,-8.067941e+00,-8.063178e+00,2.687186e-04
186,-8.058518e+00,-8.063153e+00,2.684395e-04
187,-8.069084e+00,-8.063185e+00,2.688710e-04
188,-8.058491e+00,-8.063160e+00,2.685974e-04
189,-8.065248e+00,-8.063171e+00,2.674034e-04
190,-8.058611e+00,-8.063147e+00,2.670710e-04
191,-8.063377e+00,-8.063148e+00,2.656754e-04
192,-8.064520e+00,-8.063155e+00,2.643877e-04
193,-8.066855e+00,-8.063174e+00,2.637118e-04
194,-8.056712e+00,-8.063141e+00,2.644483e-04
195,-8.068777e+00,-8.063170e+00,2.646668e-04
196,-8.062593e+00,-8.063167e+00,2.633329e-04
197,-8.061777e+00,-8.063160e+00,2.620907e-04
198,-8.066101e+00,-8.063175e+00,2.611875e-04
199,-8.066758e+00,-8.063193e+00,2.604950e-04
200,-8.062611e+00,-8.063190e+00,2.592087e-04
201,-8.060294e+00,-8.063176e+00,2.583194e-04
202,-8.068726e+00,-8.063203e+00,2.584981e-04
203,-8.065052e+00,-8.063212e+00,2.573851e-04
204,-8.067365e+00,-8.063233e+00,2.569270e-04
205,-8.063140e+00,-8.063232e+00,2.556741e-04
206,-8.061924e+00,-8.063226e+00,2.545118e-04
207,-8.061993e+00,-8.063220e+00,2.533519e-04
208,-8.062480e+00,-8.063216e+00,2.521588e-04
209,-8.064016e+00,-8.063220e+00,2.509813e-04
210,-8.065497e+00,-8.063231e+00,2.500202e-04
211,-8.060192e+00,-8.063216e+00,2.492496e-04
212,-8.066724e+00,-8.063233e+00,2.486226e-04
213,-8.061575e+00,-8.063225e+00,2.475772e-04
214,-8.063100e+00,-8.063225e+00,2.464210e-04
215,-8.066062e+00,-8.063238e+00,2.456280e-04
216,-8.064448e+00,-8.063243e+00,2.445547e-04
217,-8.060185e+00,-8.063229e+00,2.438336e-04
218,-8.065312e+00,-8.063239e+00,2.429022e-04
219,-8.055841e+00,-8.063205e+00,2.441308e-04
220,-8.066555e+00,-8.063220e+00,2.434956e-04
221,-8.057396e+00,-8.063194e+00,2.438157e-04
222,-8.066778e+00,-8.063210e+00,2.432515e-04
223,-8.066651e+00,-8.063226e+00,2.426495e-04
224,-8.060251e+00,-8.063212e+00,2.419292e-04
225,-8.059870e+00,-8.063197e+00,2.413097e-04
226,-8.066098e+00,-8.063210e+00,2.405831e-04
227,-8.067490e+00,-8.063229e+00,2.402609e-04
228,-8.064115e+00,-8.063233e+00,2.392385e-04
229,-8.062862e+00,-8.063231e+00,2.381993e-04
230,-8.066397e+00,-8.063245e+00,2.375609e-04
231,-8.058792e+00,-8.063226e+00,2.373133e-04
232,-8.063180e+00,-8.063226e+00,2.362905e-04
233,-8.061462e+00,-8.063218e+00,2.353975e-04
234,-8.058475e+00,-8.063198e+00,2.352625e-04
235,-8.064022e+00,-8.063201e+00,2.342875e-04
236,-8.063763e+00,-8.063204e+00,2.333069e-04
237,-8.066185e+00,-8.063216e+00,2.326613e-04
238,-8.057065e+00,-8.063190e+00,2.331150e-04
239,-8.068441e+00,-8.063212e+00,2.331726e-04
240,-8.063229e+00,-8.063213e+00,2.322010e-04
241,-8.061662e+00,-8.063206e+00,2.313267e-04
242,-8.062797e+00,-8.063204e+00,2.303770e-04
243,-8.061428e+00,-8.063197e+00,2.295449e-04
244,-8.065227e+00,-8.063205e+00,2.287548e-04
245,-8.062251e+00,-8.063202e+00,2.278543e-04
246,-8.065704e+00,-8.063212e+00,2.271551e-04
247,-8.062478e+00,-8.063209e+00,2.262549e-04
248,-8.059854e+00,-8.063195e+00,2.257466e-04
249,-8.060764e+00,-8.063185e+00,2.250510e-04
250,-8.059985e+00,-8.063173e+00,2.245146e-04
251,-8.064540e+00,-8.063178e+00,2.236861e-04
252,-8.068567e+00,-8.063199e+00,2.238183e-04
253,-8.065472e+00,-8.063208e+00,2.231139e-04
254,-8.065795e+00,-8.063219e+00,2.224677e-04
255,-8.059377e+00,-8.063204e+00,2.221047e-04
256,-8.064035e+00,-8.063207e+00,2.212609e-04
257,-8.065486e+00,-8.063216e+00,2.205776e-04
258,-8.066144e+00,-8.063227e+00,2.200144e-04
259,-8.062888e+00,-8.063226e+00,2.191688e-04
260,-8.064431e+00,-8.063230e+00,2.183749e-04
261,-8.056691e+00,-8.063205e+00,2.189707e-04
262,-8.060482e+00,-8.063195e+00,2.183816e-04
263,-8.068557e+00,-8.063215e+00,2.185008e-04
264,-8.060563e+00,-8.063205e+00,2.179040e-04
265,-8.067703e+00,-8.063222e+00,2.177418e-04
266,-8.061701e+00,-8.063216e+00,2.169984e-04
267,-8.061209e+00,-8.063209e+00,2.163159e-04
268,-8.058269e+00,-8.063191e+00,2.162927e-04
269,-8.062356e+00,-8.063187e+00,2.155108e-04
270,-8.064228e+00,-8.063191e+00,2.147471e-04
271,-8.059834e+00,-8.063179e+00,2.143116e-04
272,-8.066681e+00,-8.063192e+00,2.139102e-04
