BLOCK,ACTUAL_P,P_AVE,ERROR
233,5.152937e-02,5.295556e-02,8.630346e-05
234,5.179535e-02,5.295060e-02,8.607695e-05
235,5.486141e-02,5.295873e-02,8.609386e-05
236,5.528401e-02,5.296858e-02,8.629101e-05
237,5.424191e-02,5.297395e-02,8.609400e-05
238,5.428162e-02,5.297945e-02,8.590741e-05
239,5.399854e-02,5.298371e-02,8.565372e-05
240,5.450662e-02,5.299006e-02,8.553155e-05
241,5.311471e-02,5.299057e-02,8.517821e-05
242,5.377903e-02,5.299383e-02,8.488852e-05
243,5.362320e-02,5.299642e-02,8.457869e-05
244,5.447986e-02,5.300250e-02,8.445028e-05
245,5.370646e-02,5.300538e-02,8.415445e-05
246,5.357328e-02,5.300768e-02,8.384402e-05
247,5.413828e-02,5.301226e-02,8.362942e-05
248,5.353426e-02,5.301437e-02,8.331869e-05
249,5.537711e-02,5.302386e-02,8.352266e-05
250,5.556799e-02,5.303403e-02,8.380624e-05
251,5.509433e-02,5.304224e-02,8.387337e-05
252,5.662719e-02,5.305647e-02,8.473840e-05
253,5.517448e-02,5.306484e-02,8.481599e-05
254,5.472641e-02,5.307138e-02,8.473396e-05
255,5.511092e-02,5.307938e-02,8.477831e-05
256,5.484356e-02,5.308627e-02,8.472677e-05
257,5.422452e-02,5.309070e-02,8.451278e-05
258,5.270784e-02,5.308921e-02,8.419823e-05
259,5.255395e-02,5.308715e-02,8.389850e-05
260,5.398234e-02,5.309059e-02,8.364644e-05
261,5.424297e-02,5.309501e-02,8.344240e-05
262,5.516377e-02,5.310290e-02,8.349668e-05
263,5.517988e-02,5.311080e-02,8.355183e-05
264,5.477669e-02,5.311711e-02,8.347330e-05
265,5.494870e-02,5.312402e-02,8.344396e-05
266,5.520700e-02,5.313185e-02,8.349689e-05
267,5.492900e-02,5.313858e-02,8.345502e-05
268,5.409888e-02,5.314217e-02,8.322051e-05
269,5.335864e-02,5.314297e-02,8.291503e-05
270,5.420566e-02,5.314691e-02,8.270130e-05
271,5.515742e-02,5.315433e-02,8.272822e-05
272,5.314386e-02,5.315429e-02,8.242408e-05
273,5.341975e-02,5.315526e-02,8.212790e-05
274,5.295902e-02,5.315454e-02,8.183129e-05
275,5.361548e-02,5.315622e-02,8.155088e-05
276,5.274950e-02,5.315475e-02,8.126872e-05
277,5.390059e-02,5.315744e-02,8.101992e-05
