BLOCK,ACTUAL_PE,PE_AVE,ERROR
346,-0.34857,-0.410607,0.00286866
347,-0.377838,-0.410512,0.00286194
348,-0.349149,-0.410336,0.00285915
349,-0.406794,-0.410326,0.00285097
350,-0.379268,-0.410237,0.00284421
351,-0.385314,-0.410166,0.00283699
352,-0.4073,-0.410158,0.00282894
353,-0.350336,-0.409989,0.002826
354,-0.393383,-0.409942,0.00281841
355,-0.469174,-0.410109,0.0028154
356,-0.480942,-0.410308,0.00281452
357,-0.429289,-0.410361,0.00280713
358,-0.414568,-0.410372,0.00279932
359,-0.438994,-0.410452,0.00279266
360,-0.406537,-0.410441,0.00278492
361,-0.443187,-0.410532,0.00277868
362,-0.427365,-0.410579,0.00277139
363,-0.430663,-0.410634,0.00276431
364,-0.369363,-0.41052,0.00275904
365,-0.395415,-0.410479,0.00275179
366,-0.356919,-0.410333,0.00274816
367,-0.421905,-0.410364,0.00274086
368,-0.41019,-0.410364,0.00273341
369,-0.353449,-0.41021,0.00273035
370,-0.266975,-0.409822,0.00275028
371,-0.346815,-0.409653,0.0027481
372,-0.365618,-0.409534,0.00274326
373,-0.394382,-0.409494,0.00273621
374,-0.3734,-0.409397,0.00273059
375,-0.393169,-0.409354,0.00272366
376,-0.372016,-0.409255,0.00271822
377,-0.348602,-0.409094,0.00271577
378,-0.348014,-0.408932,0.00271339
379,-0.334936,-0.408737,0.00271324
380,-0.31458,-0.408489,0.00271739
381,-0.379122,-0.408412,0.00271135
382,-0.457134,-0.40854,0.00270725
383,-0.438277,-0.408617,0.0027013
384,-0.496184,-0.408845,0.00270387
385,-0.445038,-0.408939,0.00269848
386,-0.402113,-0.408922,0.00269155
387,-0.430695,-0.408978,0.00268518
388,-0.360179,-0.408852,0.00268121
389,-0.425152,-0.408894,0.00267464
390,-0.425329,-0.408936,0.00266811
391,-0.456624,-0.409058,0.00266408
392,-0.422043,-0.409091,0.00265749
393,-0.35891,-0.408963,0.00265379
394,-0.368798,-0.408862,0.00264901
395,-0.367178,-0.408756,0.00264441
396,-0.377871,-0.408678,0.00263888
397,-0.406826,-0.408673,0.00263224
398,-0.384097,-0.408612,0.00262635
399,-0.395254,-0.408578,0.00261998
400,-0.350875,-0.408434,0.0026174
401,-0.368927,-0.408335,0.00261272
402,-0.386516,-0.408281,0.00260679
403,-0.356059,-0.408151,0.00260354
404,-0.381535,-0.408086,0.00259793
405,-0.317028,-0.407861,0.00260122
406,-0.372683,-0.407774,0.00259626
407,-0.394152,-0.407741,0.0025901
408,-0.428811,-0.407792,0.00258426
409,-0.397459,-0.407767,0.00257807
410,-0.385366,-0.407712,0.00257236
411,-0.367336,-0.407614,0.00256797
412,-0.436485,-0.407684,0.0025627
413,-0.390335,-0.407642,0.00255684
414,-0.407427,-0.407642,0.00255066
415,-0.370986,-0.407553,0.00254604
416,-0.518581,-0.40782,0.00255387
417,-0.500751,-0.408043,0.00255745
418,-0.508149,-0.408283,0.00256252
419,-0.51789,-0.408544,0.00256973
420,-0.493336,-0.408746,0.00257153
421,-0.487361,-0.408933,0.00257219
422,-0.518836,-0.409193,0.00257924
423,-0.433706,-0.409251,0.0025738
424,-0.467325,-0.409388,0.00257137
425,-0.457423,-0.409501,0.0025678
426,-0.449887,-0.409596,0.00256352
427,-0.484108,-0.40977,0.00256345
428,-0.447224,-0.409858,0.00255896
429,-0.479966,-0.410021,0.0025582
430,-0.438546,-0.410088,0.00255311
431,-0.309632,-0.409855,0.00255781
432,-0.366717,-0.409755,0.00255384
433,-0.429911,-0.409801,0.00254836
434,-0.419175,-0.409823,0.00254258
435,-0.468804,-0.409959,0.00254035
436,-0.478863,-0.410117,0.00253943
437,-0.45691,-0.410224,0.00253588
