BLOCK,ACTUAL_P,P_AVE,ERROR
240,0.0418869,0.0268588,0.000610699
241,0.0434427,0.0269276,0.00061203
242,0.0379313,0.0269731,0.000611187
243,0.0354234,0.0270079,0.000609661
244,0.0382249,0.0270538,0.000608893
245,0.0447631,0.0271261,0.000610683
246,0.0447676,0.0271978,0.000612397
247,0.0454808,0.0272719,0.000614374
248,0.0427719,0.0273344,0.000615068
249,0.0425143,0.0273953,0.000615612
250,0.0433938,0.0274593,0.000616466
251,0.0416738,0.0275159,0.000616606
252,0.0391287,0.027562,0.000615879
253,0.0413127,0.0276164,0.000615838
254,0.0392066,0.027662,0.000615102
255,0.0391133,0.0277069,0.000614326
256,0.0360907,0.0277397,0.000612799
257,0.0317838,0.0277554,0.000610617
258,0.0366111,0.0277897,0.000609214
259,0.0394003,0.0278346,0.000608509
260,0.0388683,0.027877,0.000607646
261,0.0402268,0.0279243,0.000607158
262,0.0377196,0.0279617,0.00060599
263,0.0398164,0.0280068,0.00060536
264,0.0393056,0.0280496,0.000604578
265,0.0397112,0.0280936,0.000603896
266,0.0387904,0.0281338,0.000602963
267,0.0381803,0.0281714,0.000601878
268,0.0397364,0.0282146,0.000601177
269,0.039496,0.0282565,0.000600403
270,0.0402186,0.0283008,0.000599812
271,0.0420197,0.0283514,0.000599731
272,0.0391573,0.0283912,0.000598841
273,0.0360216,0.0284191,0.000597299
274,0.0372792,0.0284514,0.000595994
275,0.0336614,0.0284704,0.000594127
276,0.0342649,0.0284914,0.000592346
277,0.0342284,0.0285121,0.000590569
278,0.0350611,0.0285357,0.000588915
279,0.0349312,0.0285586,0.00058725
280,0.043376,0.0286115,0.000587532
281,0.0378183,0.0286443,0.000586354
282,0.0358563,0.0286698,0.000584832
283,0.0320124,0.0286816,0.000582885
284,0.0380661,0.0287147,0.000581768
285,0.035621,0.0287389,0.000580231
286,0.0343639,0.0287586,0.000578536
287,0.0320077,0.0287699,0.000576631
288,0.0306785,0.0287765,0.000574667
289,0.0351173,0.0287985,0.000573097
290,0.0332467,0.0288138,0.000571326
291,0.0327357,0.0288273,0.000569522
292,0.0402675,0.0288665,0.000568917
293,0.0398711,0.028904,0.000568214
294,0.0401749,0.0289424,0.000567573
295,0.0403637,0.0289811,0.000566968
296,0.0388567,0.0290145,0.000566033
297,0.0384896,0.0290464,0.000565026
298,0.035331,0.0290674,0.000563523
299,0.0337415,0.0290831,0.000561855
300,0.0347451,0.0291019,0.000560299
301,0.03562,0.0291236,0.000558856
302,0.0339212,0.0291395,0.000557231
303,0.0344058,0.0291569,0.000555663
304,0.0356353,0.0291782,0.000554244
305,0.0385926,0.029209,0.000553286
306,0.0376729,0.0292367,0.000552169
307,0.0329838,0.0292489,0.000550505
308,0.0345338,0.0292661,0.000548985
309,0.0364397,0.0292893,0.000547699
310,0.0340146,0.0293045,0.000546144
311,0.0322982,0.0293142,0.000544473
312,0.0360612,0.0293358,0.000543157
313,0.0349212,0.0293536,0.000541715
314,0.0337487,0.0293676,0.00054017
315,0.0324468,0.0293774,0.000538544
316,0.0370199,0.0294016,0.000537382
317,0.0359714,0.0294223,0.000536087
318,0.0345122,0.0294383,0.00053464
319,0.0364951,0.0294604,0.000533421
320,0.0368533,0.0294835,0.000532254
321,0.039965,0.0295162,0.000531597
322,0.0432975,0.029559,0.000531666
323,0.0369379,0.0295818,0.000530511
324,0.038751,0.0296101,0.000529628
325,0.0413927,0.0296464,0.000529237
326,0.0429057,0.0296871,0.000529175
327,0.0402967,0.0297195,0.00052855
