BLOCK,ACTUAL_T,T_AVE,ERROR
173,8.030227e-01,7.995817e-01,3.438195e-04
174,8.035757e-01,7.996046e-01,3.426089e-04
175,7.948752e-01,7.995776e-01,3.417154e-04
176,7.979008e-01,7.995681e-01,3.399066e-04
177,8.074397e-01,7.996125e-01,3.408832e-04
178,7.952142e-01,7.995878e-01,3.398625e-04
179,8.092471e-01,7.996418e-01,3.422210e-04
180,7.969722e-01,7.996270e-01,3.406410e-04
181,7.977142e-01,7.996164e-01,3.389229e-04
182,8.037356e-01,7.996390e-01,3.378155e-04
183,7.989177e-01,7.996351e-01,3.359925e-04
184,7.956540e-01,7.996134e-01,3.348624e-04
185,8.044206e-01,7.996394e-01,3.340590e-04
186,7.981556e-01,7.996314e-01,3.323582e-04
187,8.045963e-01,7.996580e-01,3.316397e-04
188,7.973112e-01,7.996455e-01,3.301105e-04
189,8.015181e-01,7.996554e-01,3.285125e-04
190,7.926714e-01,7.996187e-01,3.288335e-04
191,7.928058e-01,7.995830e-01,3.290408e-04
192,8.047845e-01,7.996101e-01,3.284405e-04
193,7.977003e-01,7.996002e-01,3.268877e-04
194,8.051388e-01,7.996287e-01,3.264471e-04
195,7.990578e-01,7.996258e-01,3.247861e-04
196,7.998091e-01,7.996268e-01,3.231304e-04
197,7.998732e-01,7.996280e-01,3.214925e-04
198,8.020091e-01,7.996400e-01,3.200937e-04
199,7.960886e-01,7.996222e-01,3.189823e-04
200,8.059195e-01,7.996537e-01,3.189376e-04
201,8.006899e-01,7.996588e-01,3.173925e-04
202,8.011938e-01,7.996664e-01,3.159122e-04
203,7.939431e-01,7.996382e-01,3.156115e-04
204,8.045235e-01,7.996622e-01,3.149716e-04
205,7.969535e-01,7.996490e-01,3.137122e-04
206,8.011913e-01,7.996564e-01,3.122787e-04
207,7.986840e-01,7.996518e-01,3.108054e-04
208,7.965751e-01,7.996370e-01,3.096629e-04
209,7.996930e-01,7.996372e-01,3.081814e-04
210,7.956109e-01,7.996181e-01,3.073097e-04
211,8.023913e-01,7.996312e-01,3.061342e-04
212,7.953312e-01,7.996109e-01,3.053613e-04
213,8.006439e-01,7.996158e-01,3.039662e-04
214,7.921875e-01,7.995811e-01,3.045213e-04
215,8.033030e-01,7.995984e-01,3.035966e-04
216,8.045767e-01,7.996214e-01,3.030647e-04
217,7.975165e-01,7.996117e-01,3.018232e-04
218,8.004231e-01,7.996154e-01,3.004617e-04
219,7.992416e-01,7.996137e-01,2.990946e-04
220,8.044412e-01,7.996357e-01,2.985389e-04
221,8.031173e-01,7.996514e-01,2.976034e-04
222,8.054550e-01,7.996776e-01,2.974088e-04
223,7.963281e-01,7.996625e-01,2.964542e-04
224,8.090276e-01,7.997044e-01,2.980642e-04
225,8.009589e-01,7.997099e-01,2.967916e-04
226,7.958558e-01,7.996929e-01,2.959679e-04
227,8.026475e-01,7.997059e-01,2.949501e-04
228,7.982700e-01,7.996996e-01,2.937237e-04
