BLOCK,ACTUAL_P,P_AVE,ERROR
235,-7.513002e-01,-7.602269e-01,2.982965e-04
236,-7.602458e-01,-7.602269e-01,2.970325e-04
237,-7.675640e-01,-7.602579e-01,2.973881e-04
238,-7.549050e-01,-7.602354e-01,2.969879e-04
239,-7.619292e-01,-7.602425e-01,2.958298e-04
240,-7.607555e-01,-7.602446e-01,2.946049e-04
241,-7.612947e-01,-7.602490e-01,2.934147e-04
242,-7.666996e-01,-7.602756e-01,2.934105e-04
243,-7.540259e-01,-7.602499e-01,2.933281e-04
244,-7.609200e-01,-7.602527e-01,2.921388e-04
245,-7.658509e-01,-7.602755e-01,2.918386e-04
246,-7.615584e-01,-7.602807e-01,2.906989e-04
247,-7.505336e-01,-7.602413e-01,2.921881e-04
248,-7.655148e-01,-7.602625e-01,2.917827e-04
249,-7.536884e-01,-7.602361e-01,2.918029e-04
250,-7.669546e-01,-7.602630e-01,2.918706e-04
251,-7.521745e-01,-7.602308e-01,2.924813e-04
252,-7.622590e-01,-7.602388e-01,2.914314e-04
253,-7.657872e-01,-7.602608e-01,2.911035e-04
254,-7.599277e-01,-7.602595e-01,2.899603e-04
255,-7.686285e-01,-7.602923e-01,2.906747e-04
256,-7.531523e-01,-7.602644e-01,2.908742e-04
257,-7.607653e-01,-7.602663e-01,2.897490e-04
258,-7.603887e-01,-7.602668e-01,2.886263e-04
259,-7.517350e-01,-7.602339e-01,2.893856e-04
260,-7.705842e-01,-7.602737e-01,2.909978e-04
261,-7.662052e-01,-7.602964e-01,2.907690e-04
262,-7.552340e-01,-7.602771e-01,2.903004e-04
263,-7.594619e-01,-7.602740e-01,2.892132e-04
264,-7.713120e-01,-7.603158e-01,2.911242e-04
265,-7.577079e-01,-7.603060e-01,2.901919e-04
266,-7.540552e-01,-7.602825e-01,2.900509e-04
267,-7.657028e-01,-7.603028e-01,2.896741e-04
268,-7.578255e-01,-7.602935e-01,2.887407e-04
269,-7.578508e-01,-7.602844e-01,2.878100e-04
270,-7.669474e-01,-7.603091e-01,2.878001e-04
271,-7.499877e-01,-7.602710e-01,2.892472e-04
272,-7.640471e-01,-7.602849e-01,2.885168e-04
273,-7.544631e-01,-7.602636e-01,2.882470e-04
274,-7.670463e-01,-7.602883e-01,2.882560e-04
275,-7.586342e-01,-7.602823e-01,2.872705e-04
276,-7.682862e-01,-7.603113e-01,2.876897e-04
277,-7.520738e-01,-7.602816e-01,2.881840e-04
278,-7.558194e-01,-7.602655e-01,2.875940e-04
279,-7.642194e-01,-7.602797e-01,2.869122e-04
280,-7.593801e-01,-7.602765e-01,2.859055e-04
281,-7.685888e-01,-7.603061e-01,2.864143e-04
282,-7.631765e-01,-7.603162e-01,2.855794e-04
283,-7.605103e-01,-7.603169e-01,2.845711e-04
284,-7.566484e-01,-7.603040e-01,2.838622e-04
285,-7.705454e-01,-7.603399e-01,2.851316e-04
286,-7.575474e-01,-7.603302e-01,2.843018e-04
287,-7.619874e-01,-7.603360e-01,2.833698e-04
288,-7.605478e-01,-7.603367e-01,2.823868e-04
289,-7.594169e-01,-7.603335e-01,2.814277e-04
290,-7.600635e-01,-7.603326e-01,2.804588e-04
291,-7.599703e-01,-7.603313e-01,2.794977e-04
292,-7.591820e-01,-7.603274e-01,2.785683e-04
293,-7.616433e-01,-7.603319e-01,2.776537e-04
294,-7.607158e-01,-7.603332e-01,2.767124e-04
295,-7.652586e-01,-7.603499e-01,2.762776e-04
296,-7.637335e-01,-7.603613e-01,2.755807e-04
297,-7.522161e-01,-7.603339e-01,2.760140e-04
298,-7.636851e-01,-7.603451e-01,2.753168e-04
299,-7.601734e-01,-7.603446e-01,2.743966e-04
300,-7.639894e-01,-7.603567e-01,2.737508e-04
