STEP,DISTANCE,AVE_GOFR,ERROR
188,2.156711e+00,1.007709e+00,3.062857e-03
189,2.168244e+00,1.007904e+00,3.506354e-03
190,2.179778e+00,9.805478e-01,3.549474e-03
191,2.191311e+00,9.398348e-01,3.421482e-03
192,2.202844e+00,8.875878e-01,3.209063e-03
193,2.214377e+00,8.259231e-01,2.512102e-03
194,2.225910e+00,7.560249e-01,2.645521e-03
195,2.237444e+00,6.921013e-01,2.826550e-03
196,2.248977e+00,6.375270e-01,2.992022e-03
197,2.260510e+00,5.914588e-01,3.530128e-03
198,2.272043e+00,5.717004e-01,4.438693e-03
199,2.283576e+00,5.764083e-01,4.559837e-03
200,2.295110e+00,5.991851e-01,4.009137e-03
