BLOCK,ACTUAL_PE,PE_AVE,ERROR
277,-0.386293,-0.366139,0.00243253
278,-0.394133,-0.36624,0.00242586
279,-0.363014,-0.366229,0.00241719
280,-0.369892,-0.366242,0.0024086
281,-0.405126,-0.36638,0.002404
282,-0.381076,-0.366432,0.00239604
283,-0.348417,-0.366369,0.00238841
284,-0.349399,-0.366309,0.00238075
285,-0.368046,-0.366315,0.00237241
286,-0.425145,-0.366521,0.00237301
287,-0.41377,-0.366685,0.00237045
288,-0.343719,-0.366605,0.00236356
289,-0.422178,-0.366798,0.00236319
290,-0.368951,-0.366805,0.00235505
291,-0.361773,-0.366788,0.00234702
292,-0.349705,-0.366729,0.00233971
293,-0.38717,-0.366799,0.00233277
294,-0.356491,-0.366764,0.0023251
295,-0.394552,-0.366858,0.00231912
296,-0.416505,-0.367026,0.00231734
297,-0.418206,-0.367198,0.00231594
298,-0.443147,-0.367453,0.00232215
299,-0.421546,-0.367634,0.00232142
300,-0.348442,-0.36757,0.00231456
