BLOCK,ACTUAL_KE,KE_AVE,ERROR
160,2.167356e+00,2.138733e+00,3.965093e-03
161,2.154311e+00,2.138829e+00,3.941645e-03
162,2.121701e+00,2.138724e+00,3.918732e-03
163,2.135799e+00,2.138706e+00,3.894732e-03
164,2.135881e+00,2.138688e+00,3.871022e-03
165,2.115214e+00,2.138546e+00,3.850174e-03
166,2.119624e+00,2.138432e+00,3.828667e-03
167,2.122262e+00,2.138335e+00,3.806965e-03
168,2.076806e+00,2.137969e+00,3.801881e-03
169,2.096407e+00,2.137723e+00,3.787331e-03
170,2.142188e+00,2.137749e+00,3.765143e-03
171,2.149571e+00,2.137819e+00,3.743760e-03
172,2.166190e+00,2.137984e+00,3.725626e-03
173,2.203116e+00,2.138360e+00,3.723065e-03
174,2.211259e+00,2.138779e+00,3.725166e-03
175,2.187694e+00,2.139059e+00,3.714351e-03
176,2.169982e+00,2.139234e+00,3.697400e-03
177,2.146165e+00,2.139273e+00,3.676718e-03
178,2.111159e+00,2.139115e+00,3.659454e-03
179,2.096069e+00,2.138875e+00,3.646903e-03
180,2.118045e+00,2.138759e+00,3.628478e-03
181,2.140664e+00,2.138770e+00,3.608446e-03
182,2.099275e+00,2.138553e+00,3.595139e-03
183,2.102546e+00,2.138356e+00,3.580873e-03
184,2.106102e+00,2.138181e+00,3.565700e-03
185,2.117608e+00,2.138069e+00,3.548160e-03
186,2.120563e+00,2.137975e+00,3.530332e-03
187,2.094403e+00,2.137742e+00,3.519134e-03
188,2.081030e+00,2.137441e+00,3.513320e-03
189,2.092485e+00,2.137203e+00,3.502774e-03
190,2.074572e+00,2.136873e+00,3.499814e-03
191,2.127387e+00,2.136824e+00,3.481843e-03
192,2.110702e+00,2.136687e+00,3.466365e-03
193,2.086197e+00,2.136426e+00,3.458263e-03
194,2.117560e+00,2.136329e+00,3.441804e-03
195,2.108849e+00,2.136188e+00,3.427037e-03
196,2.105369e+00,2.136030e+00,3.413158e-03
197,2.128713e+00,2.135993e+00,3.396034e-03
198,2.188983e+00,2.136261e+00,3.389411e-03
199,2.196413e+00,2.136563e+00,3.385830e-03
200,2.151878e+00,2.136640e+00,3.369767e-03
201,2.124960e+00,2.136582e+00,3.353503e-03
202,2.124485e+00,2.136522e+00,3.337436e-03
203,2.122616e+00,2.136453e+00,3.321698e-03
204,2.162916e+00,2.136583e+00,3.307947e-03
205,2.179505e+00,2.136792e+00,3.298430e-03
206,2.165141e+00,2.136930e+00,3.285288e-03
207,2.167247e+00,2.137076e+00,3.272680e-03
208,2.167073e+00,2.137221e+00,3.260122e-03
209,2.197141e+00,2.137507e+00,3.257105e-03
210,2.170779e+00,2.137666e+00,3.245447e-03
211,2.156134e+00,2.137753e+00,3.231245e-03
212,2.195425e+00,2.138025e+00,3.227434e-03
213,2.199751e+00,2.138315e+00,3.225266e-03
214,2.195709e+00,2.138583e+00,3.221326e-03
215,2.188960e+00,2.138818e+00,3.214854e-03
216,2.171054e+00,2.138967e+00,3.203432e-03
217,2.193188e+00,2.139217e+00,3.198400e-03
218,2.118366e+00,2.139121e+00,3.185158e-03
219,2.112927e+00,2.139002e+00,3.172859e-03
220,2.131909e+00,2.138969e+00,3.158601e-03
221,2.121684e+00,2.138891e+00,3.145277e-03
222,2.155923e+00,2.138968e+00,3.132044e-03
223,2.138776e+00,2.138967e+00,3.117999e-03
224,2.104977e+00,2.138815e+00,3.107770e-03
225,2.105092e+00,2.138665e+00,3.097570e-03
226,2.116544e+00,2.138567e+00,3.085410e-03
227,2.109011e+00,2.138437e+00,3.074564e-03
228,2.095099e+00,2.138247e+00,3.066949e-03
229,2.117727e+00,2.138158e+00,3.054865e-03
230,2.161604e+00,2.138259e+00,3.043283e-03
231,2.238595e+00,2.138694e+00,3.060949e-03
