BLOCK,ACTUAL_T,T_AVE,ERROR
293,1.089388e+00,1.099756e+00,1.052657e-03
294,1.124021e+00,1.099838e+00,1.052307e-03
295,1.128730e+00,1.099936e+00,1.053288e-03
296,1.099902e+00,1.099936e+00,1.049729e-03
297,1.115384e+00,1.099988e+00,1.047483e-03
298,1.093882e+00,1.099968e+00,1.044168e-03
299,1.086870e+00,1.099924e+00,1.041594e-03
300,1.128781e+00,1.100020e+00,1.042554e-03
301,1.108573e+00,1.100048e+00,1.039478e-03
302,1.099510e+00,1.100047e+00,1.036038e-03
303,1.075499e+00,1.099966e+00,1.035781e-03
304,1.102617e+00,1.099974e+00,1.032411e-03
305,1.082716e+00,1.099918e+00,1.030575e-03
306,1.121688e+00,1.099989e+00,1.029660e-03
307,1.092349e+00,1.099964e+00,1.026607e-03
308,1.113907e+00,1.100009e+00,1.024271e-03
309,1.099166e+00,1.100007e+00,1.020960e-03
310,1.126459e+00,1.100092e+00,1.021227e-03
311,1.090820e+00,1.100062e+00,1.018378e-03
312,1.113228e+00,1.100104e+00,1.015988e-03
313,1.092901e+00,1.100081e+00,1.013003e-03
314,1.117739e+00,1.100137e+00,1.011336e-03
315,1.075378e+00,1.100059e+00,1.011175e-03
316,1.109532e+00,1.100089e+00,1.008420e-03
317,1.093240e+00,1.100067e+00,1.005470e-03
318,1.111930e+00,1.100105e+00,1.003000e-03
319,1.141718e+00,1.100235e+00,1.008303e-03
320,1.122722e+00,1.100305e+00,1.007598e-03
321,1.118591e+00,1.100362e+00,1.006068e-03
322,1.119423e+00,1.100421e+00,1.004683e-03
323,1.110481e+00,1.100453e+00,1.002055e-03
324,1.124549e+00,1.100527e+00,1.001719e-03
325,1.062226e+00,1.100409e+00,1.005545e-03
326,1.080534e+00,1.100348e+00,1.004307e-03
327,1.104178e+00,1.100360e+00,1.001304e-03
328,1.122575e+00,1.100428e+00,1.000539e-03
329,1.100832e+00,1.100429e+00,9.974988e-04
330,1.095949e+00,1.100415e+00,9.945684e-04
331,1.106752e+00,1.100434e+00,9.917479e-04
332,1.080735e+00,1.100375e+00,9.905341e-04
333,1.098794e+00,1.100370e+00,9.875709e-04
334,1.108139e+00,1.100394e+00,9.848879e-04
335,1.121308e+00,1.100456e+00,9.839248e-04
336,1.106834e+00,1.100475e+00,9.811795e-04
337,1.109483e+00,1.100502e+00,9.786320e-04
338,1.071038e+00,1.100415e+00,9.796113e-04
339,1.084360e+00,1.100367e+00,9.778656e-04
340,1.082848e+00,1.100316e+00,9.763461e-04
341,1.067715e+00,1.100220e+00,9.781524e-04
342,1.113723e+00,1.100260e+00,9.760888e-04
