step,distance,error
4783,69.2029,0.0266331
4784,69.2097,0.0266022
4785,69.2175,0.0266065
4786,69.2256,0.0265685
4787,69.2319,0.0265817
4788,69.24,0.0265266
4789,69.2479,0.0266338
4790,69.2551,0.0267004
4791,69.2624,0.0267656
4792,69.2699,0.0268269
4793,69.2767,0.0268194
4794,69.2842,0.0269167
4795,69.2925,0.0269631
4796,69.2995,0.026964
4797,69.3067,0.0270148
4798,69.3141,0.027007
4799,69.3215,0.0269507
4800,69.3292,0.0267985
4801,69.3373,0.0267972
4802,69.3444,0.0267445
4803,69.3503,0.0268344
4804,69.3576,0.0268814
4805,69.3654,0.0269497
4806,69.3725,0.0269934
4807,69.3792,0.0270693
4808,69.3862,0.0271518
4809,69.3938,0.0271528
4810,69.4008,0.0271451
4811,69.4077,0.0270853
4812,69.4149,0.0271387
4813,69.4216,0.0271682
4814,69.429,0.0271672
4815,69.4369,0.0271056
4816,69.4437,0.0271254
4817,69.4513,0.027141
4818,69.4589,0.0272042
4819,69.4662,0.0272112
4820,69.4731,0.0272153
4821,69.4791,0.0272208
4822,69.4869,0.0271458
4823,69.4941,0.027086
4824,69.4999,0.027056
4825,69.5072,0.026992
4826,69.5145,0.0270017
4827,69.5212,0.027077
4828,69.5287,0.02701
4829,69.5346,0.0270582
4830,69.5428,0.0270342
4831,69.5508,0.0269821
4832,69.5574,0.0270064
4833,69.5657,0.0269129
4834,69.5728,0.0268196
4835,69.5794,0.0268327
4836,69.5869,0.0268025
4837,69.5939,0.0267591
4838,69.6015,0.0268628
4839,69.6088,0.0268906
4840,69.6152,0.0268744
4841,69.6222,0.0268392
4842,69.6279,0.0268726
4843,69.6352,0.0269076
4844,69.6431,0.0269648
4845,69.6514,0.0269439
4846,69.6583,0.0268439
4847,69.665,0.0267536
4848,69.6712,0.0267725
4849,69.6782,0.0266541
4850,69.6856,0.0266292
4851,69.693,0.0266906
4852,69.6993,0.0267181
4853,69.7063,0.0266758
4854,69.714,0.026659
4855,69.7203,0.026639
4856,69.7279,0.0266437
4857,69.7345,0.0266638
4858,69.7423,0.0266415
4859,69.7504,0.0265982
4860,69.7572,0.026728
4861,69.7642,0.0268366
4862,69.7719,0.0267985
4863,69.7786,0.0267684
4864,69.7849,0.026781
4865,69.7919,0.0267073
4866,69.7976,0.0266624
4867,69.8052,0.0266482
4868,69.8127,0.0265847
4869,69.8195,0.0265745
4870,69.8269,0.0265523
4871,69.8346,0.0265801
4872,69.8434,0.0265229
4873,69.8506,0.0264771
4874,69.8578,0.0264991
4875,69.8649,0.0264958
4876,69.872,0.0265173
4877,69.8801,0.0264961
4878,69.8867,0.0264643
4879,69.8946,0.0264721
4880,69.9015,0.026537
4881,69.9086,0.0265034
4882,69.9164,0.026575
4883,69.9229,0.0265595
4884,69.9309,0.0265596
4885,69.9383,0.0266226
4886,69.9454,0.026585
4887,69.9546,0.0266404
4888,69.9621,0.0267743
4889,69.9687,0.026844
4890,69.9767,0.0268941
4891,69.9843,0.0268247
4892,69.9909,0.02677
4893,69.9987,0.0267502
4894,70.0056,0.0269291
4895,70.0118,0.026999
4896,70.0187,0.0269176
4897,70.0261,0.0268287
4898,70.034,0.0268866
4899,70.0408,0.0268681
4900,70.0474,0.0268094
4901,70.0546,0.0268595
4902,70.0612,0.0268016
4903,70.0679,0.0268007
4904,70.0757,0.0268363
4905,70.0825,0.0268896
4906,70.0892,0.0269205
4907,70.0961,0.0269533
4908,70.1039,0.0270403
4909,70.1113,0.0268973
4910,70.118,0.0268324
4911,70.1257,0.0269191
4912,70.1333,0.0269769
4913,70.1388,0.027032
4914,70.1458,0.0269864
4915,70.1522,0.0269192
4916,70.1595,0.0269727
4917,70.1657,0.0269678
4918,70.1731,0.0269646
4919,70.179,0.0268452
4920,70.1861,0.0268916
4921,70.1927,0.0269064
4922,70.1994,0.0268781
4923,70.2053,0.0269206
4924,70.2125,0.0269
4925,70.2199,0.0268098
4926,70.2267,0.0268311
4927,70.2332,0.0268055
4928,70.2398,0.0268609
4929,70.2461,0.0269547
4930,70.2532,0.026929
4931,70.2608,0.0269784
4932,70.2692,0.0270045
4933,70.2761,0.0269803
4934,70.2823,0.0269428
4935,70.2906,0.027016
4936,70.2985,0.0270915
4937,70.3048,0.0270888
4938,70.3119,0.0271846
4939,70.3194,0.0272734
4940,70.3277,0.027355
4941,70.3353,0.0272528
4942,70.3416,0.0272129
4943,70.3482,0.0272344
4944,70.3558,0.0271715
4945,70.3636,0.0271737
4946,70.3701,0.0272339
4947,70.378,0.0271541
4948,70.3844,0.0271702
4949,70.3903,0.0271042
4950,70.3973,0.0270926
4951,70.4039,0.027026
4952,70.4114,0.0270819
4953,70.419,0.0270914
4954,70.4256,0.0271032
4955,70.4329,0.0270488
4956,70.4394,0.0270911
4957,70.4475,0.0272067
4958,70.4556,0.027223
4959,70.4626,0.0273331
4960,70.4685,0.0272803
4961,70.4761,0.0273114
4962,70.4828,0.0273485
4963,70.4895,0.0273065
4964,70.4975,0.0272603
4965,70.5051,0.0271992
4966,70.5113,0.0271216
4967,70.5184,0.0271826
4968,70.525,0.0271967
4969,70.5325,0.0272175
4970,70.5401,0.0272098
4971,70.5478,0.0271975
4972,70.5556,0.0270765
4973,70.5619,0.0271711
4974,70.569,0.0272303
4975,70.5766,0.0272092
4976,70.5843,0.0272273
4977,70.5907,0.0272456
4978,70.5979,0.0272443
4979,70.605,0.0271995
4980,70.6122,0.0271975
4981,70.6199,0.0272486
4982,70.627,0.0272056
4983,70.6349,0.0272592
4984,70.6426,0.0272535
4985,70.6496,0.0272444
4986,70.6577,0.0272784
4987,70.6646,0.0272842
4988,70.6712,0.0273269
4989,70.6782,0.0273684
4990,70.6853,0.0273673
4991,70.6924,0.0274528
4992,70.6988,0.0274137
4993,70.7059,0.0273991
4994,70.7138,0.0274806
4995,70.721,0.0275398
4996,70.7277,0.0275606
4997,70.7346,0.0275663
4998,70.7417,0.0275955
4999,70.7486,0.0274928
5000,70.7557,0.0276063
5001,70.7632,0.0275431
5002,70.7708,0.0275541
5003,70.7774,0.0275562
5004,70.7836,0.0276256
5005,70.7898,0.0276582
5006,70.7971,0.0276724
5007,70.8049,0.0276531
5008,70.8127,0.0275605
5009,70.8199,0.0275893
5010,70.8268,0.0276306
5011,70.8345,0.0276781
5012,70.8422,0.0277675
5013,70.8491,0.0277531
5014,70.856,0.0277849
5015,70.8636,0.0277782
5016,70.8705,0.027741
5017,70.8779,0.0277143
5018,70.8848,0.0277896
5019,70.8919,0.0278046
5020,70.8986,0.0277554
5021,70.9055,0.0276889
5022,70.9121,0.0276317
5023,70.9198,0.0276793
5024,70.9268,0.0276236
5025,70.9341,0.0276263
5026,70.9413,0.0276156
5027,70.9486,0.0275301
5028,70.9556,0.0275086
5029,70.9632,0.0275289
5030,70.9705,0.0274212
5031,70.9789,0.0273582
5032,70.9867,0.0274086
5033,70.993,0.0273761
5034,71.0005,0.0273956
5035,71.0083,0.0273626
5036,71.0158,0.0273739
5037,71.0232,0.0272856
5038,71.031,0.0271993
5039,71.0375,0.0272247
5040,71.0438,0.0272902
5041,71.052,0.0272938
5042,71.0596,0.0272715
5043,71.0675,0.027278
5044,71.0755,0.0272633
5045,71.0832,0.0272236
5046,71.0907,0.0272267
5047,71.0983,0.0272527
5048,71.1057,0.0272419
5049,71.1135,0.027242
5050,71.1204,0.0272604
5051,71.1277,0.0273412
5052,71.1341,0.0273322
5053,71.1417,0.0273536
5054,71.1482,0.0274475
5055,71.1555,0.0274797
5056,71.1624,0.027471
5057,71.1699,0.0273911
5058,71.1778,0.0274068
5059,71.1854,0.0274093
5060,71.1931,0.0274542
5061,71.1997,0.0273421
5062,71.207,0.0273618
5063,71.2134,0.0273299
5064,71.2206,0.0273199
5065,71.2271,0.0272631
5066,71.2357,0.0273078
5067,71.2432,0.0272969
5068,71.2507,0.0272127
5069,71.2582,0.027273
5070,71.2652,0.0273055
5071,71.2722,0.0272495
5072,71.2795,0.0272508
5073,71.2857,0.0273287
5074,71.2936,0.0273999
5075,71.3007,0.0274581
5076,71.3086,0.0274068
5077,71.3159,0.0274766
5078,71.3232,0.0275026
5079,71.3304,0.0276208
5080,71.3373,0.0276388
5081,71.3439,0.027658
5082,71.3517,0.0276947
5083,71.36,0.0278014
5084,71.3668,0.0277712
5085,71.3737,0.0277026
5086,71.3806,0.027606
5087,71.3871,0.0276748
5088,71.3947,0.0276028
5089,71.4011,0.0276137
5090,71.4081,0.0277209
5091,71.416,0.0276675
5092,71.4227,0.0276892
5093,71.4295,0.0277341
5094,71.4354,0.0277742
5095,71.4419,0.0277071
5096,71.4477,0.0276993
5097,71.4554,0.0277304
5098,71.4632,0.0277239
5099,71.471,0.0277347
5100,71.4782,0.0277262
5101,71.4842,0.0278628
5102,71.4911,0.0277297
5103,71.4986,0.0277326
5104,71.5045,0.027627
5105,71.5111,0.0277351
5106,71.518,0.0276232
5107,71.5251,0.0276667
5108,71.5326,0.0276683
5109,71.539,0.0277183
5110,71.5466,0.0277516
5111,71.5538,0.0277629
5112,71.5604,0.0277574
5113,71.5675,0.0276234
5114,71.574,0.0276551
5115,71.581,0.0275945
5116,71.588,0.0275912
5117,71.5948,0.0276273
5118,71.6022,0.0276403
5119,71.6079,0.0275677
5120,71.6148,0.0275384
5121,71.6218,0.027555
5122,71.6287,0.0275583
5123,71.6356,0.0275677
5124,71.6417,0.0275262
5125,71.6487,0.0275546
5126,71.656,0.0275867
5127,71.6631,0.0275038
5128,71.6704,0.0274753
5129,71.677,0.02761
5130,71.6837,0.027727
5131,71.6904,0.0277134
5132,71.6978,0.0276075
5133,71.7046,0.0276049
5134,71.7117,0.0276227
5135,71.7187,0.0275983
5136,71.7251,0.0275959
5137,71.7327,0.0275529
5138,71.7402,0.0275119
5139,71.7475,0.027528
5140,71.7549,0.0274779
5141,71.7626,0.0276031
5142,71.7698,0.0275745
5143,71.7757,0.0275919
5144,71.7827,0.0276601
5145,71.7886,0.0275639
5146,71.7959,0.0276357
5147,71.8021,0.0275546
5148,71.8104,0.0275434
5149,71.8179,0.0274989
5150,71.8256,0.0274779
5151,71.8327,0.0274296
5152,71.8394,0.0274688
5153,71.846,0.0274835
5154,71.8519,0.0274721
5155,71.8588,0.027447
5156,71.8656,0.0274645
5157,71.8715,0.0274972
5158,71.8784,0.0274966
5159,71.8857,0.0275396
5160,71.8921,0.0275007
5161,71.899,0.0274297
5162,71.9062,0.0275048
5163,71.9134,0.0274411
5164,71.9212,0.0274512
5165,71.9272,0.0274804
5166,71.9351,0.027553
5167,71.9432,0.0275744
5168,71.9502,0.0275368
5169,71.9581,0.0276048
5170,71.9651,0.0276265
5171,71.9721,0.0276163
5172,71.9792,0.0276656
5173,71.9857,0.0277062
5174,71.9928,0.0276948
5175,72.001,0.0277513
5176,72.0084,0.0276931
5177,72.0141,0.0276021
5178,72.0212,0.0275929
5179,72.0285,0.0276035
5180,72.0359,0.027593
5181,72.0422,0.0274975
5182,72.0493,0.0275602
5183,72.0567,0.0274428
5184,72.0634,0.027443
5185,72.0689,0.0273499
5186,72.0755,0.0273396
5187,72.0828,0.0273876
5188,72.0906,0.0273444
5189,72.0976,0.0273474
5190,72.1047,0.0272892
5191,72.1111,0.0273629
5192,72.1189,0.0273028
5193,72.1254,0.0272019
5194,72.1321,0.0272531
5195,72.1372,0.0273008
5196,72.1442,0.027277
5197,72.1512,0.0273631
5198,72.1576,0.0274324
5199,72.1639,0.0273348
5200,72.1706,0.027316
5201,72.1777,0.0273184
5202,72.1849,0.0272158
5203,72.1926,0.0271716
5204,72.2012,0.0272972
5205,72.2081,0.0272979
5206,72.2142,0.0273482
5207,72.2215,0.0273631
5208,72.2287,0.0273349
5209,72.2342,0.0273444
5210,72.2416,0.0272537
5211,72.2486,0.0271578
5212,72.2567,0.0271275
5213,72.2624,0.0270927
5214,72.2683,0.027145
5215,72.2752,0.0271423
5216,72.2826,0.0270493
5217,72.2903,0.0270754
5218,72.2979,0.0270363
5219,72.3048,0.0271191
5220,72.3116,0.0272128
5221,72.3194,0.0272272
5222,72.326,0.0271539
5223,72.3334,0.0270692
5224,72.3411,0.0270731
5225,72.3478,0.0270612
5226,72.3544,0.0270767
5227,72.3604,0.0270909
5228,72.3675,0.0271537
5229,72.3743,0.0271201
5230,72.3819,0.0272593
5231,72.3896,0.0272841
5232,72.3967,0.0273252
5233,72.4045,0.027349
5234,72.4109,0.0273243
5235,72.4162,0.0273164
5236,72.4232,0.0273944
5237,72.4301,0.027392
5238,72.4375,0.027388
5239,72.444,0.0273313
5240,72.4508,0.027448
5241,72.4574,0.0273681
5242,72.4639,0.0273563
5243,72.4715,0.0274145
5244,72.4786,0.0274594
5245,72.4857,0.0274052
5246,72.4933,0.0275164
5247,72.4997,0.0276501
5248,72.5081,0.0276187
5249,72.514,0.0275572
5250,72.5211,0.0275536
5251,72.5283,0.0276237
5252,72.5352,0.0276457
5253,72.5424,0.0277584
5254,72.5482,0.0277542
5255,72.5555,0.0278019
5256,72.5628,0.0278242
5257,72.57,0.027779
5258,72.5771,0.027655
5259,72.5831,0.0276738
5260,72.5905,0.0276184
5261,72.5974,0.0276064
5262,72.6043,0.027431
5263,72.6108,0.0274648
5264,72.6182,0.0274992
5265,72.6259,0.0275972
5266,72.6333,0.0276169
5267,72.6411,0.0276171
5268,72.6484,0.0276274
5269,72.6555,0.0276524
5270,72.6625,0.0276571
5271,72.6692,0.027633
5272,72.6759,0.0276961
5273,72.6826,0.0276767
5274,72.6896,0.0276996
5275,72.6959,0.0276583
5276,72.7041,0.0275957
5277,72.7106,0.0275976
5278,72.7168,0.0275576
5279,72.7244,0.0276535
5280,72.7306,0.0277351
5281,72.7372,0.0277099
5282,72.7443,0.0277505
5283,72.7513,0.0277497
5284,72.7589,0.0277644
5285,72.767,0.0277847
5286,72.7733,0.0277595
5287,72.7804,0.0277318
5288,72.7877,0.0277538
5289,72.7943,0.0277514
5290,72.8018,0.02782
5291,72.8098,0.027862
5292,72.8161,0.0279187
5293,72.824,0.02797
5294,72.831,0.0280007
5295,72.8377,0.0279852
5296,72.8437,0.028014
5297,72.8507,0.0280265
5298,72.8574,0.0280225
5299,72.864,0.0280047
5300,72.8709,0.0279883
5301,72.8777,0.0279373
5302,72.8841,0.0279546
5303,72.8917,0.0278745
5304,72.8989,0.0278896
5305,72.9053,0.0277601
5306,72.912,0.0276161
5307,72.918,0.0276253
5308,72.9249,0.0275487
5309,72.9322,0.0276226
5310,72.9393,0.0275591
5311,72.9472,0.0276458
5312,72.9535,0.0276762
5313,72.9602,0.0277231
5314,72.9657,0.0277638
5315,72.9728,0.0277097
5316,72.9793,0.0277829
5317,72.9863,0.0276574
5318,72.9929,0.027708
5319,72.9995,0.0277136
5320,73.0064,0.0276358
5321,73.0132,0.0276755
5322,73.0194,0.0277044
5323,73.0249,0.0277299
5324,73.0322,0.0276681
5325,73.0379,0.0276233
5326,73.0444,0.0275757
5327,73.0509,0.0275325
5328,73.0584,0.0274658
5329,73.065,0.0275033
5330,73.0713,0.0274109
5331,73.0787,0.0273089
5332,73.0858,0.0273486
5333,73.0918,0.0273121
5334,73.0997,0.0273952
5335,73.1073,0.0274661
5336,73.1138,0.0274776
5337,73.1209,0.0275124
5338,73.1281,0.0275777
5339,73.1351,0.027454
5340,73.1411,0.0273967
5341,73.1482,0.0273752
5342,73.1551,0.0274533
5343,73.1621,0.027478
5344,73.1697,0.0274618
5345,73.1762,0.0274422
5346,73.1833,0.0273751
5347,73.1896,0.027329
5348,73.1954,0.0274416
5349,73.2024,0.0274574
5350,73.2095,0.0274707
5351,73.2165,0.0275659
5352,73.2235,0.0276702
5353,73.2313,0.0276023
5354,73.2371,0.0277018
5355,73.2446,0.0277301
5356,73.252,0.0277162
5357,73.2582,0.0277448
5358,73.2646,0.0277818
5359,73.2703,0.0278677
5360,73.277,0.0278946
5361,73.2842,0.0279268
5362,73.2918,0.0279692
5363,73.2986,0.027978
5364,73.3049,0.02796
5365,73.3124,0.0279528
5366,73.3191,0.0279291
5367,73.3253,0.0279338
5368,73.332,0.0278822
5369,73.339,0.027919
5370,73.3461,0.0279403
5371,73.3526,0.0279012
5372,73.3592,0.0278937
5373,73.3658,0.027818
5374,73.3728,0.027865
5375,73.3799,0.0279383
5376,73.3863,0.0279031
5377,73.393,0.0279037
5378,73.3996,0.0279074
5379,73.4062,0.0278937
5380,73.4126,0.0278201
5381,73.4208,0.0278795
5382,73.4276,0.0278999
5383,73.434,0.0278868
5384,73.4404,0.0279814
5385,73.4472,0.02794
5386,73.4536,0.0279232
5387,73.4616,0.0278538
5388,73.469,0.0277875
5389,73.4767,0.0277918
5390,73.4835,0.0278669
5391,73.4904,0.0278441
5392,73.4971,0.0278545
5393,73.5038,0.0278196
5394,73.5107,0.0278568
5395,73.5172,0.0278139
5396,73.5238,0.0278442
5397,73.5313,0.0278445
5398,73.5387,0.0278031
5399,73.5451,0.0278003
5400,73.5508,0.0277663
5401,73.5567,0.0277977
5402,73.5637,0.0277898
5403,73.5699,0.0278346
5404,73.5771,0.0278481
5405,73.5833,0.0277872
5406,73.5894,0.0278162
5407,73.5966,0.0277431
5408,73.6037,0.0275718
5409,73.6104,0.027549
5410,73.6177,0.0275245
5411,73.6235,0.0275341
5412,73.6301,0.0275275
5413,73.6362,0.0275956
5414,73.6433,0.0275952
5415,73.6499,0.0275644
5416,73.6564,0.0276084
5417,73.6634,0.0275189
5418,73.6707,0.027482
5419,73.6779,0.0274245
5420,73.6846,0.0274361
5421,73.6913,0.0274413
5422,73.6986,0.027434
5423,73.7057,0.0273776
5424,73.7121,0.0274579
5425,73.7196,0.0275337
5426,73.7256,0.0275331
5427,73.7335,0.0276503
5428,73.7398,0.0277831
5429,73.7478,0.02779
5430,73.7546,0.027809
5431,73.7605,0.0278248
5432,73.7672,0.0277479
5433,73.7743,0.0277217
5434,73.7812,0.02779
5435,73.7873,0.027867
5436,73.7944,0.0277848
5437,73.8006,0.0277589
5438,73.8075,0.0277664
5439,73.8135,0.0277225
5440,73.8195,0.0276736
5441,73.8254,0.0276362
5442,73.8324,0.0276891
5443,73.8404,0.0275971
5444,73.8471,0.0275352
5445,73.8539,0.0275081
5446,73.8617,0.0274151
5447,73.8669,0.0274353
5448,73.8729,0.027297
5449,73.88,0.0272541
5450,73.887,0.0272218
5451,73.8933,0.0272405
5452,73.899,0.0272259
5453,73.9054,0.0272009
5454,73.9117,0.0272508
5455,73.9177,0.0272705
5456,73.9247,0.0273737
5457,73.9316,0.0273649
5458,73.9377,0.0273674
5459,73.9444,0.0273878
5460,73.9508,0.0274525
5461,73.9589,0.0272823
5462,73.9648,0.0271516
5463,73.9712,0.0271329
5464,73.9786,0.0272382
5465,73.9859,0.0272418
5466,73.9931,0.0272544
5467,73.9998,0.0272403
5468,74.0079,0.0272475
5469,74.015,0.0273884
5470,74.0219,0.0273024
5471,74.0276,0.0273116
5472,74.0348,0.0272445
5473,74.0419,0.0272289
5474,74.0479,0.0271081
5475,74.0549,0.0270814
5476,74.0613,0.0270405
5477,74.0693,0.026995
5478,74.0766,0.0269672
5479,74.0835,0.0269506
5480,74.091,0.0269281
5481,74.0975,0.0268877
5482,74.104,0.0268719
5483,74.111,0.0268445
5484,74.1177,0.0267634
5485,74.1247,0.0267589
5486,74.1306,0.0267906
5487,74.1376,0.0267298
5488,74.1435,0.026842
5489,74.1495,0.0267212
5490,74.1561,0.0267023
5491,74.1629,0.0268366
5492,74.1702,0.0267887
5493,74.1767,0.0267599
5494,74.183,0.0268032
5495,74.19,0.0267714
5496,74.197,0.0267218
5497,74.2031,0.0267688
5498,74.211,0.0268856
5499,74.2168,0.0268468
5500,74.2239,0.0268357
5501,74.2311,0.0267925
5502,74.2374,0.0267802
5503,74.2441,0.0267256
5504,74.2516,0.0267489
5505,74.2582,0.0268286
5506,74.2653,0.0267888
5507,74.2728,0.0267373
5508,74.2805,0.0266986
5509,74.2872,0.0266163
5510,74.2937,0.026634
5511,74.3006,0.0266824
5512,74.307,0.0266271
5513,74.3153,0.0266329
5514,74.3206,0.0265751
5515,74.3279,0.0265745
5516,74.3345,0.026647
5517,74.3414,0.0265548
5518,74.3487,0.0265824
5519,74.3553,0.0265975
5520,74.3621,0.0265973
5521,74.3692,0.0266543
5522,74.3758,0.026662
5523,74.3818,0.0266501
5524,74.3884,0.0267339
5525,74.3948,0.0268719
5526,74.401,0.0269087
5527,74.4079,0.0268625
5528,74.4163,0.026847
5529,74.423,0.0267978
5530,74.4303,0.0268451
5531,74.4373,0.0268691
5532,74.444,0.0269021
5533,74.4507,0.0268247
5534,74.4577,0.0267942
5535,74.4645,0.0267923
5536,74.4708,0.0268246
5537,74.4781,0.0267607
5538,74.4843,0.0268697
5539,74.4909,0.026952
5540,74.4981,0.0269951
5541,74.5049,0.0269924
5542,74.5119,0.0269553
5543,74.518,0.0270406
5544,74.5247,0.0270569
5545,74.5308,0.027021
5546,74.5372,0.0269813
5547,74.5433,0.0269185
5548,74.5493,0.026988
5549,74.557,0.0271045
5550,74.5631,0.0272272
5551,74.5698,0.0271844
5552,74.5759,0.0271353
5553,74.5824,0.0270776
5554,74.5894,0.0270719
5555,74.5948,0.0270971
5556,74.6015,0.0270358
5557,74.6087,0.0269726
5558,74.6161,0.026971
5559,74.6226,0.0269551
5560,74.6297,0.0269107
5561,74.6374,0.0269418
5562,74.6433,0.0270078
5563,74.6499,0.026958
5564,74.6565,0.0269913
5565,74.6638,0.0269609
5566,74.6696,0.0269001
5567,74.6759,0.0269162
5568,74.6832,0.0269372
5569,74.6899,0.0269037
5570,74.6959,0.0268112
5571,74.7031,0.0266684
5572,74.7103,0.0266433
5573,74.7168,0.0266701
5574,74.7235,0.0266664
5575,74.7295,0.0266879
5576,74.7362,0.0267461
5577,74.742,0.0267423
5578,74.7486,0.0268397
5579,74.7552,0.0268064
5580,74.7618,0.0268335
5581,74.7686,0.0267767
5582,74.7761,0.0267939
5583,74.782,0.026806
5584,74.7892,0.0266316
5585,74.7959,0.0266487
5586,74.8022,0.0266229
5587,74.8098,0.0266679
5588,74.8159,0.0265684
5589,74.8222,0.0265539
5590,74.8284,0.0266333
5591,74.8362,0.026591
5592,74.8434,0.0265893
5593,74.8491,0.0265641
5594,74.8558,0.0266125
5595,74.8634,0.0265644
5596,74.8697,0.0265231
5597,74.8765,0.0264799
5598,74.8835,0.026517
5599,74.89,0.0265402
5600,74.897,0.0264856
5601,74.9036,0.0263954
5602,74.9103,0.0263528
5603,74.9184,0.0263272
5604,74.9245,0.0263315
5605,74.9308,0.0262708
5606,74.9376,0.0263001
5607,74.9439,0.0263585
5608,74.9502,0.0263195
5609,74.9574,0.0263658
5610,74.9649,0.0263582
5611,74.9714,0.0263145
5612,74.9792,0.0263482
5613,74.9869,0.0263219
5614,74.9928,0.0264536
5615,74.9992,0.0264041
5616,75.0059,0.0263543
5617,75.013,0.0263245
5618,75.0192,0.026291
5619,75.0252,0.0262251
5620,75.0313,0.0262634
5621,75.0381,0.0262922
5622,75.0451,0.0262603
5623,75.0521,0.0261907
5624,75.0586,0.0261503
5625,75.0655,0.026272
5626,75.0729,0.0262852
5627,75.0798,0.0262739
5628,75.0861,0.0262861
5629,75.0928,0.0262772
5630,75.1002,0.0262264
5631,75.1064,0.0262997
5632,75.1132,0.0263305
5633,75.1195,0.0261924
5634,75.1274,0.0261846
5635,75.1336,0.0261959
5636,75.1404,0.0263415
5637,75.1476,0.0263629
5638,75.1548,0.0264754
5639,75.1608,0.0265353
5640,75.1674,0.0266407
5641,75.1748,0.026684
5642,75.1815,0.0266681
5643,75.1875,0.0267634
5644,75.1929,0.0267679
5645,75.2,0.0267465
5646,75.2064,0.0267494
5647,75.2127,0.0267013
5648,75.2188,0.0266858
5649,75.2257,0.0267641
5650,75.2324,0.0266973
5651,75.2393,0.0267615
5652,75.2461,0.0267808
5653,75.2534,0.026872
5654,75.2603,0.0268621
5655,75.2667,0.0268661
5656,75.2735,0.0269109
5657,75.2793,0.0269611
5658,75.2861,0.0269494
5659,75.2923,0.026901
5660,75.2999,0.0269376
5661,75.3058,0.0269002
5662,75.3125,0.0269317
5663,75.3194,0.0270961
5664,75.3257,0.0271692
5665,75.3322,0.0272301
5666,75.3386,0.027223
5667,75.3447,0.0272339
5668,75.3502,0.0273044
5669,75.357,0.0273805
5670,75.3638,0.0273436
5671,75.3702,0.0274024
5672,75.3757,0.0274651
5673,75.3825,0.0273962
5674,75.3901,0.027417
5675,75.3974,0.0273511
5676,75.4039,0.0272734
5677,75.4102,0.0271947
5678,75.4179,0.0272455
5679,75.4251,0.0272976
5680,75.4316,0.0272566
5681,75.4389,0.027155
5682,75.4451,0.0272098
5683,75.4515,0.027236
5684,75.4577,0.0272785
5685,75.4643,0.0272478
5686,75.4704,0.0274308
5687,75.4782,0.0275527
5688,75.4845,0.0275416
5689,75.4914,0.0275362
5690,75.4978,0.0275866
5691,75.5044,0.0275245
5692,75.5117,0.0275354
5693,75.518,0.0275243
5694,75.5237,0.0274364
5695,75.5308,0.0273827
5696,75.5381,0.0274377
5697,75.5448,0.0274428
5698,75.5524,0.0274911
5699,75.5597,0.0275199
5700,75.5674,0.0276096
5701,75.573,0.0275853
5702,75.5806,0.0276125
5703,75.5877,0.0276971
5704,75.5946,0.027628
5705,75.6013,0.0276286
5706,75.6079,0.027641
5707,75.6141,0.0276213
5708,75.6209,0.0276117
5709,75.6276,0.0276128
5710,75.6332,0.0276308
5711,75.6402,0.0276042
5712,75.6475,0.027584
5713,75.6548,0.0275476
5714,75.662,0.0276067
5715,75.6682,0.0276143
5716,75.6751,0.0275695
5717,75.6811,0.027588
5718,75.688,0.0275997
5719,75.6944,0.0275012
5720,75.7006,0.0275737
5721,75.7075,0.0275426
5722,75.7142,0.0275394
5723,75.7203,0.0274422
5724,75.727,0.0274156
5725,75.7333,0.0273303
5726,75.7398,0.0271697
5727,75.7465,0.0271595
5728,75.7524,0.0271476
5729,75.7585,0.0271759
5730,75.7653,0.0271584
5731,75.7721,0.0272101
5732,75.7788,0.0272323
5733,75.7853,0.027235
5734,75.7909,0.0272876
5735,75.7971,0.0273925
5736,75.8037,0.0273549
5737,75.8103,0.027392
5738,75.8165,0.0273415
5739,75.8231,0.0273818
5740,75.8293,0.0274144
5741,75.8351,0.0273891
5742,75.8417,0.0273484
5743,75.847,0.0273577
5744,75.8538,0.0274793
5745,75.8615,0.0276377
5746,75.8673,0.0276503
5747,75.8745,0.0277364
5748,75.8816,0.0277481
5749,75.8884,0.027767
5750,75.8955,0.0276477
5751,75.902,0.0277416
5752,75.9091,0.0276517
5753,75.9153,0.0276466
5754,75.9216,0.027685
5755,75.9275,0.0277528
5756,75.9349,0.0278033
5757,75.9418,0.0278372
5758,75.9485,0.0278049
5759,75.9556,0.0277233
5760,75.9625,0.0276624
5761,75.9699,0.027667
5762,75.9766,0.0277158
5763,75.9829,0.027743
5764,75.989,0.0277675
5765,75.9965,0.0277403
5766,76.0023,0.0277608
5767,76.0102,0.027875
5768,76.0165,0.0277859
5769,76.0233,0.0277835
5770,76.0283,0.0277783
5771,76.0349,0.0275951
5772,76.0418,0.0275006
5773,76.0484,0.0274308
5774,76.0545,0.0275618
5775,76.062,0.027569
5776,76.0694,0.0274678
5777,76.0763,0.0274835
5778,76.083,0.0275329
5779,76.0897,0.0274404
5780,76.0957,0.0274095
5781,76.1023,0.0273859
5782,76.1097,0.0273645
5783,76.1165,0.0273392
5784,76.1226,0.0273465
5785,76.1301,0.0273723
5786,76.1365,0.0274264
5787,76.1432,0.0274723
5788,76.1498,0.0275184
5789,76.1571,0.0274765
5790,76.1633,0.027484
5791,76.1699,0.0273511
5792,76.1765,0.027297
5793,76.1823,0.0273078
5794,76.1878,0.0273296
5795,76.1951,0.0272875
