step,distance,error
4912,70.0795,0.0241773
4913,70.0863,0.0241468
4914,70.0928,0.0240363
4915,70.0997,0.0240909
4916,70.1068,0.0242656
4917,70.1141,0.0242268
4918,70.1215,0.0242151
4919,70.128,0.0241921
4920,70.1355,0.0242166
4921,70.1429,0.0241941
4922,70.1504,0.0243121
4923,70.1582,0.0243664
4924,70.1654,0.0243386
4925,70.1723,0.0242536
4926,70.1791,0.0242063
4927,70.187,0.0241385
4928,70.1933,0.0241092
4929,70.2006,0.0240316
4930,70.208,0.0240552
4931,70.215,0.0241696
4932,70.2228,0.0242125
4933,70.2306,0.024352
4934,70.2376,0.0242706
4935,70.2449,0.024268
4936,70.2522,0.0241523
4937,70.2597,0.0242323
4938,70.2668,0.0242075
4939,70.2742,0.0241403
4940,70.282,0.0241602
4941,70.2894,0.024117
4942,70.2973,0.0240756
4943,70.3038,0.0241686
4944,70.3111,0.0242166
4945,70.3188,0.0242666
4946,70.326,0.0242579
4947,70.3327,0.0243584
4948,70.3396,0.0243366
4949,70.3462,0.0243338
4950,70.3531,0.0243369
4951,70.3599,0.0242574
4952,70.3669,0.0241744
4953,70.3737,0.0240822
4954,70.3804,0.0241294
4955,70.3872,0.0240409
4956,70.3951,0.0239993
4957,70.402,0.024151
4958,70.409,0.0241451
4959,70.4166,0.0240791
4960,70.4238,0.0240042
4961,70.4301,0.0240096
4962,70.4367,0.0239924
4963,70.4443,0.0239912
4964,70.4514,0.0240884
4965,70.4581,0.0240839
4966,70.4654,0.0240084
4967,70.4729,0.0239782
4968,70.4797,0.0239158
4969,70.4876,0.0239259
4970,70.4942,0.0239279
4971,70.5017,0.0239411
4972,70.5093,0.0240066
4973,70.5156,0.0240642
4974,70.5229,0.0241088
4975,70.5301,0.0241472
4976,70.5362,0.0240438
4977,70.5424,0.0239744
4978,70.5486,0.0240787
4979,70.5557,0.0240931
4980,70.5634,0.0242278
4981,70.5698,0.0242095
4982,70.5763,0.0241709
4983,70.5829,0.0242499
4984,70.5908,0.0243062
4985,70.5971,0.0242421
4986,70.6043,0.0242348
4987,70.6115,0.0242222
4988,70.6187,0.0241201
4989,70.6261,0.0240619
4990,70.6332,0.0241542
4991,70.6407,0.0242374
4992,70.6478,0.0242559
4993,70.6542,0.0242416
4994,70.6613,0.0242233
4995,70.6686,0.0242505
4996,70.6753,0.024245
4997,70.6823,0.0241966
4998,70.6904,0.0242857
4999,70.6974,0.0242758
5000,70.7045,0.0243018
5001,70.7114,0.0242664
5002,70.7184,0.0242505
5003,70.7264,0.0242251
5004,70.7325,0.0241776
5005,70.7394,0.0242291
5006,70.7469,0.0241183
5007,70.7547,0.0241251
5008,70.7615,0.024035
5009,70.7669,0.0241141
5010,70.7734,0.0241506
5011,70.7799,0.0241998
5012,70.7885,0.0241989
5013,70.7962,0.0242517
5014,70.8032,0.0243089
5015,70.81,0.0243894
5016,70.8182,0.0243498
5017,70.8261,0.0243226
5018,70.8327,0.0242883
5019,70.8401,0.0243353
5020,70.8464,0.0242844
5021,70.8532,0.024363
5022,70.8609,0.0243624
5023,70.8679,0.0244394
5024,70.8739,0.0244293
5025,70.8806,0.0245002
5026,70.8884,0.0246057
5027,70.8949,0.0246122
5028,70.9022,0.0246652
5029,70.9095,0.0247246
5030,70.9163,0.0247502
5031,70.9233,0.0247521
5032,70.9308,0.0248178
5033,70.9377,0.0248129
5034,70.9448,0.0248595
5035,70.9532,0.0249066
5036,70.9602,0.0248622
5037,70.9671,0.0247839
5038,70.9751,0.0248477
5039,70.9822,0.0248638
5040,70.9885,0.0249642
5041,70.9949,0.0249551
5042,71.0021,0.0248521
5043,71.0089,0.0249257
5044,71.0166,0.0249736
5045,71.0235,0.024956
5046,71.0308,0.0248303
5047,71.0379,0.0249031
5048,71.045,0.0249748
5049,71.0521,0.0251074
5050,71.0595,0.0250099
5051,71.0668,0.0250386
5052,71.073,0.024996
5053,71.0808,0.0250002
5054,71.0878,0.0249677
5055,71.0949,0.0250165
5056,71.1031,0.0250028
5057,71.1102,0.02507
5058,71.117,0.0249896
5059,71.123,0.0250507
5060,71.1303,0.0251044
5061,71.138,0.0251069
5062,71.1447,0.0251999
5063,71.1524,0.0251392
5064,71.1585,0.0251357
5065,71.1664,0.0251934
5066,71.1738,0.0252293
5067,71.1804,0.0251655
5068,71.1877,0.0252239
5069,71.1949,0.0252533
5070,71.2021,0.0252827
5071,71.2082,0.0253679
5072,71.2151,0.0253821
5073,71.2217,0.0253288
5074,71.2296,0.0254531
5075,71.2367,0.0254266
5076,71.2433,0.025461
5077,71.2494,0.0254008
5078,71.2565,0.0255038
5079,71.2645,0.0255257
5080,71.2722,0.0255506
5081,71.2787,0.0255447
5082,71.2865,0.0256122
5083,71.2925,0.025661
5084,71.299,0.0256507
5085,71.306,0.0256367
5086,71.313,0.0256965
5087,71.3196,0.0256754
5088,71.3268,0.0256398
5089,71.3344,0.0256119
5090,71.341,0.025613
5091,71.3476,0.0256241
5092,71.3546,0.0255751
5093,71.3613,0.0255711
5094,71.3682,0.0255563
5095,71.375,0.0255398
5096,71.382,0.0254909
5097,71.3889,0.025417
5098,71.395,0.0254348
5099,71.4012,0.0254107
5100,71.4084,0.0253027
5101,71.4148,0.0253399
5102,71.4222,0.0253324
5103,71.429,0.025328
5104,71.437,0.0253884
5105,71.4436,0.0254289
5106,71.4504,0.0254034
5107,71.4568,0.0253664
5108,71.4641,0.0254072
5109,71.4715,0.0253239
5110,71.4777,0.0253063
5111,71.4852,0.0252973
5112,71.493,0.0252021
5113,71.4991,0.0252463
5114,71.505,0.0253639
5115,71.5124,0.0253416
5116,71.5194,0.0253968
5117,71.5268,0.0253565
5118,71.5337,0.0253022
5119,71.5401,0.0251456
5120,71.5481,0.0251666
5121,71.555,0.0252101
5122,71.5621,0.0252109
5123,71.5698,0.0251053
5124,71.5773,0.0251785
5125,71.5847,0.0250455
5126,71.5908,0.0250349
5127,71.5985,0.0249186
5128,71.6059,0.0249009
5129,71.6131,0.0249981
5130,71.6206,0.0250028
5131,71.6271,0.024974
5132,71.6342,0.0249744
5133,71.6414,0.0249839
5134,71.649,0.0249305
5135,71.6566,0.0249254
5136,71.6638,0.0249153
5137,71.6717,0.0249683
5138,71.6787,0.0250381
5139,71.6866,0.0251142
5140,71.694,0.0251752
5141,71.7015,0.0251231
5142,71.7082,0.0249881
5143,71.7155,0.0249594
5144,71.7225,0.0248531
5145,71.7292,0.0247974
5146,71.7356,0.0247064
5147,71.7428,0.0248531
5148,71.7503,0.0248114
5149,71.7572,0.0247665
5150,71.7641,0.0247244
5151,71.7709,0.0247437
5152,71.7771,0.0248322
5153,71.7843,0.0248821
5154,71.7912,0.0248221
5155,71.7991,0.0247995
5156,71.8053,0.0248235
5157,71.8127,0.0247888
5158,71.82,0.0248511
5159,71.8264,0.0248116
5160,71.8333,0.0249058
5161,71.8402,0.0249189
5162,71.8478,0.0249442
5163,71.855,0.0249328
5164,71.8615,0.0249026
5165,71.8682,0.0249108
5166,71.8754,0.0249597
5167,71.883,0.0249564
5168,71.8905,0.0248985
5169,71.8966,0.0250041
5170,71.9029,0.0251037
5171,71.9092,0.0251438
5172,71.9161,0.0251026
5173,71.9234,0.0252301
5174,71.9315,0.0252444
5175,71.9387,0.0252346
5176,71.9458,0.0250863
5177,71.9527,0.0251652
5178,71.9606,0.0251847
5179,71.9671,0.025243
5180,71.9749,0.0252602
5181,71.9814,0.0252407
5182,71.9878,0.0252068
5183,71.9943,0.0252998
5184,72.0014,0.0253066
5185,72.0086,0.0252885
5186,72.0149,0.0252337
5187,72.0213,0.0251521
5188,72.0283,0.0251267
5189,72.0367,0.0250626
5190,72.0437,0.0250562
5191,72.0509,0.0251687
5192,72.0581,0.0252343
5193,72.0659,0.025201
5194,72.0726,0.0251565
5195,72.0805,0.0251495
5196,72.0875,0.0251243
5197,72.0944,0.0251665
5198,72.1011,0.025304
5199,72.1082,0.0252891
5200,72.1142,0.0252622
5201,72.1209,0.0252627
5202,72.128,0.0252952
5203,72.135,0.0252673
5204,72.1409,0.0254007
5205,72.1472,0.0254264
5206,72.1548,0.0254537
5207,72.162,0.0254687
5208,72.1685,0.0254411
5209,72.1745,0.0255251
5210,72.1818,0.0255304
5211,72.1893,0.0255459
5212,72.1958,0.0255401
5213,72.2026,0.0255577
5214,72.2099,0.0255373
5215,72.2181,0.0256304
5216,72.2252,0.0255981
5217,72.2326,0.0255613
5218,72.2399,0.0255422
5219,72.2469,0.0255469
5220,72.254,0.0255261
5221,72.2606,0.0255174
5222,72.2669,0.0255334
5223,72.2734,0.0255614
5224,72.2799,0.0255147
5225,72.2869,0.0255805
5226,72.2942,0.0255855
5227,72.301,0.0254981
5228,72.308,0.0255112
5229,72.3134,0.0256091
5230,72.3199,0.0255297
5231,72.3274,0.0255711
5232,72.3341,0.0255113
5233,72.3412,0.0255117
5234,72.3482,0.0256046
5235,72.3556,0.0256438
5236,72.3629,0.0256285
5237,72.3695,0.0256011
5238,72.3758,0.0255784
5239,72.3821,0.0256203
5240,72.3879,0.0256533
5241,72.3942,0.0256752
5242,72.4003,0.0257481
5243,72.4066,0.025726
5244,72.4134,0.0256939
5245,72.4206,0.0256538
5246,72.4275,0.0256492
5247,72.4343,0.0255728
5248,72.4413,0.0256816
5249,72.4481,0.0257078
5250,72.4551,0.0257173
5251,72.462,0.0256335
5252,72.4684,0.0256265
5253,72.475,0.0255688
5254,72.4813,0.025615
5255,72.4885,0.0255646
5256,72.4949,0.02549
5257,72.5019,0.0254681
5258,72.5088,0.0255055
5259,72.5151,0.0254327
5260,72.5222,0.0255009
5261,72.5285,0.025443
5262,72.5353,0.0253821
5263,72.5415,0.0253728
5264,72.5491,0.0252317
5265,72.5561,0.0253222
5266,72.562,0.0253455
5267,72.5684,0.0252929
5268,72.575,0.0252347
5269,72.5816,0.0251497
5270,72.5881,0.0251567
5271,72.5953,0.0251397
5272,72.6023,0.0251722
5273,72.6089,0.0251478
5274,72.6149,0.0251074
5275,72.6215,0.025143
5276,72.6279,0.0251595
5277,72.6359,0.0251782
5278,72.6421,0.0251239
5279,72.6484,0.025095
5280,72.6549,0.0250855
5281,72.6615,0.0251184
5282,72.668,0.0251
5283,72.6754,0.0251378
5284,72.6826,0.0251696
5285,72.6894,0.0251966
5286,72.6969,0.0251332
5287,72.7039,0.0251279
5288,72.7109,0.0250415
5289,72.7182,0.0250839
5290,72.7242,0.0250445
5291,72.7316,0.0250447
5292,72.7384,0.0251688
5293,72.746,0.0251396
5294,72.7531,0.0250534
5295,72.7596,0.0250075
5296,72.7669,0.0250273
5297,72.7735,0.025062
5298,72.7792,0.0251244
5299,72.7854,0.0251249
5300,72.7919,0.0251883
5301,72.7979,0.0251782
5302,72.8051,0.0251484
5303,72.8112,0.0251381
5304,72.8196,0.0251675
5305,72.8261,0.0251281
5306,72.8325,0.0250536
5307,72.8404,0.0250229
5308,72.847,0.0250035
5309,72.8545,0.0249426
5310,72.8617,0.0250227
5311,72.8682,0.0250783
5312,72.8744,0.0251106
5313,72.8825,0.0250447
5314,72.8887,0.0250989
5315,72.896,0.0251014
5316,72.9034,0.0250587
5317,72.9097,0.0250688
5318,72.9165,0.0250108
5319,72.9233,0.025051
5320,72.9295,0.0250143
5321,72.936,0.0249422
5322,72.9418,0.0247884
5323,72.9489,0.0247395
5324,72.9561,0.0246279
5325,72.9622,0.0246094
5326,72.9687,0.0247108
5327,72.9756,0.0246931
5328,72.982,0.0246404
5329,72.9886,0.0245093
5330,72.9964,0.0244889
5331,73.0034,0.0245099
5332,73.0098,0.0245559
5333,73.0163,0.0245977
5334,73.0235,0.0245882
5335,73.0297,0.0246167
5336,73.0372,0.0246008
5337,73.0442,0.0246572
5338,73.0514,0.0247473
5339,73.0583,0.0246929
5340,73.0649,0.0246596
5341,73.0713,0.0247227
5342,73.0785,0.0246989
5343,73.086,0.0247475
5344,73.0935,0.0246873
5345,73.1001,0.0247195
5346,73.1071,0.0246726
5347,73.1136,0.0245799
5348,73.1212,0.0246181
5349,73.1273,0.0245748
5350,73.1357,0.0245506
5351,73.1432,0.0246037
5352,73.1501,0.0245671
5353,73.1567,0.024603
5354,73.1637,0.0246757
5355,73.1709,0.0246842
5356,73.1774,0.024683
5357,73.1845,0.0246851
5358,73.191,0.0245333
5359,73.1979,0.0245375
5360,73.2046,0.0244669
5361,73.2115,0.024433
5362,73.2192,0.0244344
5363,73.2249,0.0244173
5364,73.2316,0.0243623
5365,73.2369,0.0243431
5366,73.2437,0.0243226
5367,73.2494,0.0242884
5368,73.2559,0.0242181
5369,73.2625,0.0241823
5370,73.2687,0.0242404
5371,73.276,0.0243018
5372,73.2831,0.0243198
5373,73.2918,0.0243245
5374,73.2994,0.0244547
5375,73.3064,0.0244413
5376,73.3131,0.0243997
5377,73.3201,0.0244674
5378,73.3274,0.0244886
5379,73.334,0.0245739
5380,73.3405,0.0246715
5381,73.3468,0.0245978
5382,73.3527,0.024591
5383,73.3599,0.024698
5384,73.3668,0.0246145
5385,73.373,0.0246957
5386,73.3793,0.024642
5387,73.3854,0.0246333
5388,73.3921,0.0247333
5389,73.4003,0.0247903
5390,73.4071,0.0248813
5391,73.4137,0.0249631
5392,73.4204,0.0249174
5393,73.4271,0.0250047
5394,73.4329,0.0250576
5395,73.4405,0.025008
5396,73.447,0.0249567
5397,73.4537,0.0249327
5398,73.4602,0.0249243
5399,73.4679,0.0249274
5400,73.4745,0.025044
5401,73.4814,0.0250876
5402,73.4877,0.0251447
5403,73.4946,0.0251697
5404,73.5014,0.0251192
5405,73.508,0.0251289
5406,73.5145,0.0251979
5407,73.5217,0.025248
5408,73.5291,0.0252143
5409,73.5361,0.0252717
5410,73.5422,0.0252439
5411,73.5493,0.0252156
5412,73.5562,0.0251437
5413,73.5631,0.0250946
5414,73.5694,0.0251738
5415,73.5775,0.0251533
5416,73.5841,0.0250787
5417,73.5909,0.0251128
5418,73.5973,0.0250693
5419,73.6046,0.0250942
5420,73.6107,0.025017
5421,73.6183,0.0250256
5422,73.6247,0.0251031
5423,73.6319,0.0251638
5424,73.639,0.0252364
5425,73.6451,0.0253289
5426,73.6524,0.0253004
5427,73.6592,0.0253511
5428,73.6655,0.0253461
5429,73.6728,0.0254479
5430,73.6794,0.0254099
5431,73.6859,0.0254003
5432,73.6928,0.0254008
5433,73.7001,0.02539
5434,73.7073,0.0254089
5435,73.7141,0.0253624
5436,73.7203,0.025374
5437,73.725,0.0253207
5438,73.7315,0.0253496
5439,73.739,0.0253538
5440,73.7468,0.0253588
5441,73.7533,0.0252867
5442,73.7603,0.0253233
5443,73.7685,0.0253521
5444,73.7748,0.0253567
5445,73.7817,0.0254077
5446,73.7884,0.0254431
5447,73.7955,0.0254504
5448,73.8018,0.0254371
5449,73.8069,0.0253998
5450,73.8132,0.0253964
5451,73.8201,0.0254056
5452,73.8266,0.0254066
5453,73.8333,0.0253789
5454,73.8401,0.0254028
5455,73.8469,0.0254506
5456,73.8538,0.0254165
5457,73.8594,0.0255188
5458,73.8668,0.0256804
5459,73.8751,0.0257043
5460,73.8812,0.0257231
5461,73.8878,0.0257337
5462,73.8943,0.025706
5463,73.9019,0.0257609
5464,73.9077,0.0258366
5465,73.9148,0.0257123
5466,73.9214,0.0256946
5467,73.927,0.0257234
5468,73.9327,0.0256722
5469,73.9392,0.0257135
5470,73.9463,0.0257744
5471,73.9534,0.0257989
5472,73.9602,0.02582
5473,73.9679,0.0258902
5474,73.9751,0.0258595
5475,73.9822,0.0258933
5476,73.9887,0.025853
5477,73.9964,0.0258551
5478,74.003,0.0258046
5479,74.0097,0.0257951
5480,74.0164,0.025773
5481,74.0229,0.0258252
5482,74.0289,0.0257582
5483,74.0351,0.0258019
5484,74.0416,0.0258739
5485,74.0487,0.0259328
5486,74.0555,0.0258793
5487,74.0625,0.0257918
5488,74.0685,0.025769
5489,74.0753,0.025733
5490,74.0819,0.0257391
5491,74.0895,0.0256895
5492,74.0964,0.0257232
5493,74.1027,0.0256687
5494,74.1094,0.0256851
5495,74.1164,0.0255398
5496,74.1228,0.0255625
5497,74.1292,0.0256418
5498,74.1362,0.0256368
5499,74.1438,0.0256418
5500,74.1506,0.025648
5501,74.1579,0.0257312
5502,74.1652,0.0257867
5503,74.1714,0.0258393
5504,74.1786,0.0258356
5505,74.1851,0.0258405
5506,74.1914,0.0258274
5507,74.1984,0.025905
5508,74.203,0.0259782
5509,74.2102,0.0260325
5510,74.216,0.0260166
5511,74.2232,0.025957
5512,74.2297,0.0259898
5513,74.2357,0.0259153
5514,74.2436,0.0259321
5515,74.2507,0.0259743
5516,74.2577,0.025976
5517,74.2656,0.0259017
5518,74.2724,0.0259068
5519,74.2795,0.0259871
5520,74.2864,0.0260178
5521,74.2924,0.0260186
5522,74.2981,0.0260021
5523,74.305,0.0259819
5524,74.3123,0.0259113
5525,74.3197,0.0259492
5526,74.3265,0.0259761
5527,74.3336,0.0259844
5528,74.3395,0.0259982
5529,74.3461,0.0259918
5530,74.3533,0.0260075
5531,74.3602,0.0260196
5532,74.3667,0.0260153
5533,74.3726,0.0259496
5534,74.38,0.02589
5535,74.3866,0.0257695
5536,74.3939,0.0257595
5537,74.4007,0.0257367
5538,74.4075,0.0256762
5539,74.4151,0.0255999
5540,74.4219,0.025617
5541,74.429,0.0256936
5542,74.4359,0.0256624
5543,74.4418,0.0256181
5544,74.4491,0.0255403
5545,74.4559,0.025403
5546,74.462,0.0254255
5547,74.4692,0.0254597
5548,74.4762,0.0254538
5549,74.4833,0.0254537
5550,74.489,0.0254053
5551,74.496,0.0254046
5552,74.5027,0.0254072
5553,74.5102,0.0253076
5554,74.5169,0.0253293
5555,74.524,0.0252085
5556,74.5294,0.0252246
5557,74.5359,0.0252551
5558,74.5425,0.0252863
5559,74.5505,0.0253333
5560,74.5574,0.025326
5561,74.5636,0.0254171
5562,74.5699,0.0254453
5563,74.5764,0.0255412
5564,74.5839,0.025507
5565,74.5903,0.0255983
5566,74.5973,0.0255129
5567,74.6037,0.0254721
5568,74.611,0.0255927
5569,74.6183,0.0256019
5570,74.6239,0.0256395
5571,74.6301,0.0256743
5572,74.6377,0.0256222
5573,74.6443,0.0255776
5574,74.6509,0.0256228
5575,74.6576,0.0255748
5576,74.6638,0.025615
5577,74.6713,0.0256126
5578,74.6773,0.0255761
5579,74.6852,0.0254098
5580,74.692,0.0253361
5581,74.699,0.0253397
5582,74.7066,0.0253521
5583,74.7124,0.0253813
5584,74.7182,0.0254255
5585,74.7247,0.0254295
5586,74.731,0.025296
5587,74.7372,0.0253481
5588,74.7437,0.0253203
5589,74.7503,0.0253025
5590,74.7567,0.0253759
5591,74.7635,0.0253817
5592,74.7703,0.025331
5593,74.7767,0.0252868
5594,74.7843,0.0252029
5595,74.7912,0.0252342
5596,74.7975,0.025267
5597,74.804,0.0252414
5598,74.8117,0.0251875
5599,74.8198,0.0252865
5600,74.827,0.025216
5601,74.833,0.0251518
5602,74.8389,0.0251703
5603,74.8465,0.0252867
5604,74.8543,0.0252835
5605,74.8606,0.0252896
5606,74.8664,0.0252455
5607,74.8722,0.0251502
5608,74.8789,0.02513
5609,74.8852,0.0251475
5610,74.8914,0.0251555
5611,74.8971,0.025089
5612,74.9039,0.0250367
5613,74.9101,0.0249643
5614,74.9167,0.0249529
5615,74.9235,0.0249399
5616,74.9293,0.0250013
5617,74.9363,0.0250385
5618,74.9427,0.0251113
5619,74.9497,0.0250284
5620,74.9564,0.0250216
5621,74.9628,0.0250242
5622,74.9697,0.0250894
5623,74.9768,0.0251777
5624,74.983,0.0251467
5625,74.9892,0.0251268
5626,74.9953,0.0250511
5627,75.0023,0.0251445
5628,75.0089,0.0252095
5629,75.0156,0.025268
5630,75.022,0.0253238
5631,75.0284,0.0252842
5632,75.0347,0.0252658
5633,75.0419,0.0252045
5634,75.0486,0.025273
5635,75.0545,0.0251562
5636,75.0624,0.0251559
5637,75.0682,0.0252431
5638,75.0745,0.0253746
5639,75.0803,0.025265
5640,75.0878,0.0252313
5641,75.095,0.0252278
5642,75.1016,0.0251836
5643,75.1078,0.0250845
5644,75.1136,0.0251168
5645,75.1203,0.025079
5646,75.1264,0.0251344
5647,75.1336,0.0251557
5648,75.1404,0.0251589
5649,75.1466,0.025182
5650,75.1532,0.0251937
5651,75.1595,0.0252731
5652,75.1674,0.0253192
5653,75.1742,0.0252904
5654,75.1795,0.0254045
5655,75.1859,0.0253737
5656,75.1922,0.0252757
5657,75.1987,0.0253926
5658,75.205,0.0253633
5659,75.2125,0.0254236
5660,75.22,0.0253809
5661,75.2274,0.0253038
5662,75.2341,0.0253102
5663,75.241,0.0253329
5664,75.2475,0.0253117
5665,75.2543,0.0253765
5666,75.2608,0.0253428
5667,75.2675,0.025349
5668,75.2737,0.0253562
5669,75.2809,0.0253016
5670,75.2876,0.0253688
5671,75.2954,0.0252928
5672,75.3021,0.025309
5673,75.3081,0.0252819
5674,75.3155,0.0252415
5675,75.3219,0.0253111
5676,75.3297,0.0253118
5677,75.3364,0.0254329
5678,75.3436,0.0253557
5679,75.351,0.02538
5680,75.3571,0.0254094
5681,75.3644,0.0253938
5682,75.3706,0.0254397
5683,75.377,0.0253404
5684,75.3848,0.0253156
5685,75.3918,0.0254144
5686,75.3989,0.0254128
5687,75.4061,0.025458
5688,75.413,0.0254259
5689,75.4198,0.0254411
5690,75.427,0.0254533
5691,75.4344,0.0254151
5692,75.4417,0.0254958
5693,75.448,0.0255344
5694,75.4546,0.0255416
5695,75.4606,0.0255838
5696,75.4672,0.025596
5697,75.4743,0.0256516
5698,75.4803,0.0256658
5699,75.4868,0.0256565
5700,75.4934,0.0256218
5701,75.4989,0.0256279
5702,75.5057,0.0256274
5703,75.5119,0.0256841
5704,75.5185,0.0256871
5705,75.5247,0.0256961
5706,75.531,0.0256392
5707,75.5374,0.0255847
5708,75.5445,0.0255713
5709,75.5517,0.0254598
5710,75.5574,0.0255007
5711,75.5648,0.0255056
5712,75.5717,0.0255061
5713,75.5787,0.0254874
5714,75.5851,0.0254193
5715,75.591,0.0254255
5716,75.5968,0.0255517
5717,75.6048,0.0256357
5718,75.6113,0.0256673
5719,75.6188,0.0257332
5720,75.6251,0.0257752
5721,75.6311,0.0258686
5722,75.6363,0.0257788
5723,75.6433,0.0257837
5724,75.6503,0.0258953
5725,75.6561,0.0258628
5726,75.6616,0.0259189
5727,75.6679,0.0258646
5728,75.6753,0.0258181
5729,75.6824,0.0258346
5730,75.6879,0.0258128
5731,75.6945,0.0258103
5732,75.7012,0.0257185
5733,75.709,0.0257434
5734,75.7156,0.0258102
5735,75.722,0.0258519
5736,75.7289,0.0257917
5737,75.7353,0.0257889
5738,75.7423,0.0258549
5739,75.748,0.0257884
5740,75.7547,0.0257104
5741,75.7623,0.025653
5742,75.7693,0.0256574
5743,75.777,0.0257442
5744,75.7837,0.0258199
5745,75.7905,0.0257525
5746,75.7967,0.0257203
5747,75.8038,0.0257735
5748,75.8103,0.0258801
5749,75.8163,0.0259678
5750,75.8225,0.0260182
5751,75.8289,0.02602
5752,75.8356,0.0260589
5753,75.8413,0.0259996
5754,75.8484,0.026014
5755,75.8549,0.0259881
5756,75.8614,0.0260306
5757,75.8678,0.0260707
5758,75.8735,0.0260427
5759,75.8802,0.026108
5760,75.8873,0.026118
5761,75.8935,0.0260998
5762,75.9009,0.0261963
5763,75.9072,0.0261707
5764,75.9133,0.0262139
5765,75.9202,0.0262329
5766,75.9275,0.0261573
5767,75.9336,0.0261837
5768,75.9405,0.0262316
5769,75.9477,0.0262454
5770,75.9538,0.0262593
5771,75.9611,0.0262284
5772,75.9681,0.0262861
5773,75.9748,0.0263328
5774,75.9809,0.0263915
5775,75.9868,0.0264491
5776,75.993,0.0263258
5777,75.9983,0.0262834
5778,76.0059,0.0262048
5779,76.0121,0.0262013
5780,76.02,0.0261738
5781,76.0256,0.026132
5782,76.0318,0.026111
5783,76.0385,0.0261113
5784,76.0453,0.0260713
5785,76.0521,0.025926
5786,76.0589,0.0259388
5787,76.0658,0.025965
5788,76.0725,0.0259432
5789,76.0798,0.0259642
5790,76.0862,0.0259398
5791,76.0914,0.0260112
5792,76.0981,0.0259591
5793,76.1053,0.0259519
5794,76.1107,0.0260434
5795,76.117,0.0261181
5796,76.1227,0.0260971
5797,76.1292,0.0261066
5798,76.1364,0.0260904
5799,76.1424,0.0260802
5800,76.1495,0.0261363
5801,76.156,0.026082
5802,76.1636,0.0260217
5803,76.1697,0.025909
5804,76.1751,0.0259508
5805,76.1813,0.0258483
5806,76.1879,0.0257884
5807,76.195,0.0257607
5808,76.2018,0.0257852
5809,76.2083,0.0258878
5810,76.2157,0.0258662
5811,76.2232,0.025864
5812,76.2304,0.0258313
5813,76.2364,0.0258217
5814,76.2432,0.0258475
5815,76.2504,0.0258934
5816,76.2581,0.025889
5817,76.2655,0.0258775
5818,76.2724,0.0259194
5819,76.2792,0.0258073
5820,76.2861,0.0257339
5821,76.292,0.0258317
5822,76.2988,0.0258213
5823,76.3054,0.0257012
5824,76.312,0.0257443
5825,76.3186,0.0256843
5826,76.325,0.0257158
5827,76.3308,0.0258211
5828,76.337,0.0257676
5829,76.343,0.025782
5830,76.3496,0.0258533
5831,76.3552,0.0259424
5832,76.3611,0.0259046
5833,76.3684,0.0258925
5834,76.3754,0.0258469
5835,76.3821,0.0259099
5836,76.3881,0.025859
5837,76.3937,0.0258674
5838,76.4,0.0259068
5839,76.4063,0.0258149
5840,76.4113,0.0258498
5841,76.4182,0.0257951
5842,76.4249,0.0258696
5843,76.4313,0.0258566
5844,76.4389,0.0257254
5845,76.445,0.025761
5846,76.4508,0.0257693
5847,76.4577,0.0258447
5848,76.4646,0.0258659
5849,76.4717,0.025903
5850,76.4767,0.0259977
5851,76.4821,0.0259842
5852,76.4893,0.0261339
5853,76.4953,0.0262648
5854,76.5029,0.0263079
5855,76.5081,0.0261529
5856,76.5144,0.0261814
5857,76.5205,0.0262224
5858,76.5274,0.0262235
5859,76.5341,0.0261719
5860,76.541,0.0261358
5861,76.5474,0.0262065
5862,76.5535,0.0261916
5863,76.5603,0.0262154
5864,76.567,0.0262617
5865,76.5735,0.026216
5866,76.5802,0.0261579
5867,76.5876,0.0261839
5868,76.5936,0.026192
5869,76.6007,0.0261672
5870,76.6061,0.0261448
5871,76.6126,0.026146
5872,76.6192,0.0262145
5873,76.6265,0.0262515
5874,76.6344,0.0262967
5875,76.6406,0.0263017
5876,76.6462,0.0263291
5877,76.6519,0.02638
5878,76.6586,0.026291
5879,76.6649,0.0264109
5880,76.6717,0.0264121
5881,76.6786,0.0265477
5882,76.6854,0.0266026
5883,76.6938,0.0266092
5884,76.7,0.0266048
5885,76.7073,0.0267094
5886,76.7142,0.0267205
5887,76.7213,0.0266534
5888,76.7282,0.0266011
5889,76.7326,0.0265337
5890,76.7395,0.0265505
5891,76.746,0.026452
5892,76.7523,0.0264125
5893,76.7599,0.0263595
5894,76.766,0.0263815
5895,76.7722,0.026411
5896,76.7779,0.0263684
5897,76.7847,0.0262962
5898,76.792,0.0263008
5899,76.7988,0.0261795
5900,76.8056,0.0261616
5901,76.8119,0.0262185
5902,76.8187,0.0261926
5903,76.8259,0.0262267
5904,76.832,0.0262738
5905,76.8385,0.0263001
5906,76.8439,0.0262237
5907,76.8509,0.0262022
5908,76.8572,0.0262056
5909,76.864,0.0261668
5910,76.8716,0.0260081
5911,76.8787,0.026002
5912,76.8848,0.026023
5913,76.8915,0.0259722
5914,76.8976,0.0259882
5915,76.9039,0.0259893
5916,76.9115,0.025987
5917,76.9179,0.0259355
5918,76.9241,0.0259052
5919,76.9304,0.0259772
5920,76.9368,0.0259913
5921,76.9432,0.0259323
5922,76.9504,0.0259471
5923,76.957,0.0259047
5924,76.9631,0.0259386
5925,76.9693,0.0259694
