step,x,y,z
2737,-32,-40,7
2738,-32,-40,8
2739,-32,-41,8
2740,-32,-40,8
2741,-32,-40,7
2742,-32,-41,7
2743,-33,-41,7
2744,-33,-42,7
2745,-33,-42,8
2746,-33,-41,8
2747,-33,-42,8
2748,-33,-43,8
2749,-34,-43,8
2750,-35,-43,8
2751,-35,-43,9
2752,-35,-43,10
2753,-35,-43,9
2754,-35,-44,9
2755,-35,-44,10
2756,-36,-44,10
2757,-36,-44,11
2758,-36,-45,11
2759,-35,-45,11
2760,-35,-45,12
2761,-35,-45,11
2762,-34,-45,11
2763,-35,-45,11
2764,-34,-45,11
2765,-34,-46,11
2766,-34,-47,11
2767,-34,-48,11
2768,-35,-48,11
2769,-35,-48,12
2770,-35,-49,12
2771,-35,-49,11
2772,-34,-49,11
2773,-33,-49,11
2774,-34,-49,11
2775,-34,-48,11
2776,-35,-48,11
2777,-35,-49,11
2778,-35,-48,11
2779,-35,-48,12
2780,-34,-48,12
2781,-33,-48,12
2782,-33,-49,12
2783,-32,-49,12
2784,-32,-49,11
2785,-32,-48,11
2786,-32,-48,12
2787,-32,-48,11
2788,-31,-48,11
2789,-31,-47,11
2790,-31,-47,12
2791,-30,-47,12
2792,-30,-46,12
2793,-30,-46,13
2794,-31,-46,13
2795,-31,-47,13
2796,-31,-47,12
2797,-31,-46,12
2798,-32,-46,12
2799,-31,-46,12
2800,-30,-46,12
2801,-30,-46,13
2802,-29,-46,13
2803,-30,-46,13
2804,-30,-46,14
2805,-30,-46,13
2806,-30,-46,14
2807,-29,-46,14
2808,-29,-46,15
2809,-29,-46,16
2810,-30,-46,16
2811,-30,-45,16
2812,-30,-45,15
2813,-30,-44,15
2814,-30,-44,14
2815,-29,-44,14
2816,-29,-44,13
2817,-30,-44,13
2818,-30,-43,13
2819,-30,-44,13
2820,-30,-44,14
2821,-29,-44,14
2822,-29,-44,13
2823,-29,-44,14
2824,-29,-45,14
2825,-29,-44,14
2826,-28,-44,14
2827,-28,-45,14
2828,-28,-45,15
2829,-28,-46,15
2830,-28,-46,16
2831,-27,-46,16
2832,-27,-47,16
2833,-27,-48,16
2834,-27,-47,16
2835,-27,-47,17
2836,-27,-47,16
2837,-27,-46,16
2838,-26,-46,16
2839,-27,-46,16
2840,-27,-46,17
2841,-27,-46,18
2842,-27,-45,18
2843,-27,-45,17
2844,-28,-45,17
2845,-28,-45,16
2846,-28,-45,17
2847,-28,-44,17
2848,-29,-44,17
2849,-29,-43,17
2850,-29,-43,18
2851,-29,-43,19
2852,-28,-43,19
2853,-28,-42,19
2854,-28,-41,19
2855,-28,-42,19
2856,-27,-42,19
2857,-28,-42,19
2858,-27,-42,19
2859,-27,-41,19
2860,-27,-41,18
2861,-28,-41,18
2862,-28,-40,18
2863,-29,-40,18
2864,-28,-40,18
2865,-28,-39,18
2866,-28,-38,18
2867,-28,-38,17
2868,-28,-39,17
2869,-28,-38,17
2870,-28,-38,18
2871,-29,-38,18
2872,-28,-38,18
2873,-27,-38,18
2874,-26,-38,18
2875,-26,-39,18
2876,-27,-39,18
2877,-28,-39,18
2878,-28,-40,18
2879,-28,-39,18
2880,-28,-40,18
2881,-28,-39,18
2882,-28,-40,18
2883,-28,-41,18
2884,-28,-40,18
2885,-29,-40,18
2886,-29,-39,18
2887,-29,-39,17
2888,-29,-39,16
2889,-30,-39,16
2890,-30,-39,15
2891,-29,-39,15
2892,-29,-39,14
2893,-30,-39,14
2894,-30,-39,13
2895,-30,-38,13
2896,-30,-37,13
2897,-30,-36,13
2898,-31,-36,13
2899,-31,-36,12
2900,-31,-36,13
2901,-31,-35,13
2902,-31,-35,14
2903,-31,-35,15
2904,-31,-36,15
2905,-32,-36,15
2906,-32,-36,14
2907,-32,-37,14
2908,-32,-36,14
2909,-32,-36,13
2910,-32,-36,12
2911,-32,-37,12
2912,-32,-37,13
2913,-32,-38,13
2914,-31,-38,13
2915,-30,-38,13
2916,-30,-38,14
2917,-30,-38,15
2918,-30,-39,15
2919,-30,-39,16
2920,-30,-39,17
2921,-30,-38,17
2922,-29,-38,17
2923,-30,-38,17
2924,-30,-39,17
2925,-30,-38,17
2926,-31,-38,17
2927,-32,-38,17
2928,-32,-39,17
2929,-32,-39,16
2930,-33,-39,16
2931,-33,-40,16
2932,-33,-39,16
2933,-33,-38,16
2934,-32,-38,16
2935,-31,-38,16
2936,-31,-38,15
2937,-31,-39,15
2938,-32,-39,15
2939,-32,-39,16
2940,-32,-39,15
2941,-32,-39,16
2942,-32,-40,16
2943,-31,-40,16
2944,-30,-40,16
2945,-30,-40,15
2946,-30,-39,15
2947,-30,-39,16
2948,-29,-39,16
2949,-29,-39,15
2950,-29,-40,15
2951,-29,-41,15
2952,-29,-41,14
2953,-28,-41,14
2954,-29,-41,14
2955,-29,-42,14
2956,-29,-43,14
2957,-29,-43,15
2958,-29,-44,15
2959,-29,-43,15
2960,-29,-43,14
2961,-28,-43,14
2962,-28,-44,14
2963,-28,-43,14
2964,-29,-43,14
2965,-29,-43,15
2966,-29,-43,14
2967,-29,-43,13
2968,-29,-44,13
2969,-29,-44,12
2970,-29,-43,12
2971,-29,-43,13
2972,-29,-43,12
2973,-28,-43,12
2974,-28,-42,12
2975,-28,-41,12
2976,-27,-41,12
2977,-27,-41,11
2978,-27,-40,11
2979,-26,-40,11
2980,-26,-40,12
2981,-25,-40,12
2982,-24,-40,12
2983,-25,-40,12
2984,-24,-40,12
2985,-24,-41,12
2986,-24,-41,13
2987,-24,-41,12
2988,-24,-41,13
2989,-24,-40,13
2990,-24,-40,14
2991,-24,-40,13
2992,-24,-39,13
2993,-24,-38,13
2994,-24,-37,13
2995,-23,-37,13
2996,-22,-37,13
2997,-22,-37,12
2998,-21,-37,12
2999,-22,-37,12
3000,-22,-37,11
3001,-22,-36,11
3002,-22,-36,12
3003,-22,-35,12
3004,-22,-36,12
3005,-21,-36,12
3006,-21,-35,12
3007,-22,-35,12
3008,-21,-35,12
3009,-22,-35,12
3010,-22,-35,11
3011,-22,-36,11
3012,-22,-36,10
3013,-21,-36,10
3014,-22,-36,10
3015,-22,-37,10
3016,-21,-37,10
3017,-22,-37,10
3018,-22,-37,11
3019,-22,-38,11
3020,-21,-38,11
3021,-20,-38,11
3022,-21,-38,11
3023,-21,-37,11
3024,-21,-37,10
3025,-21,-36,10
3026,-21,-37,10
3027,-21,-38,10
3028,-21,-39,10
3029,-21,-40,10
3030,-21,-40,11
3031,-21,-40,10
3032,-22,-40,10
3033,-22,-41,10
3034,-22,-40,10
3035,-23,-40,10
3036,-23,-41,10
3037,-24,-41,10
3038,-25,-41,10
3039,-24,-41,10
3040,-23,-41,10
3041,-23,-41,11
3042,-22,-41,11
3043,-22,-40,11
3044,-22,-41,11
3045,-22,-41,10
3046,-22,-40,10
3047,-22,-41,10
3048,-22,-40,10
3049,-22,-40,9
3050,-22,-39,9
3051,-21,-39,9
3052,-20,-39,9
3053,-20,-39,8
3054,-19,-39,8
3055,-19,-40,8
3056,-20,-40,8
3057,-20,-40,9
3058,-20,-39,9
3059,-20,-39,8
3060,-19,-39,8
3061,-18,-39,8
3062,-18,-40,8
3063,-18,-39,8
3064,-18,-38,8
3065,-18,-39,8
3066,-19,-39,8
3067,-18,-39,8
3068,-18,-38,8
3069,-19,-38,8
3070,-18,-38,8
3071,-18,-38,7
3072,-19,-38,7
3073,-19,-38,8
3074,-20,-38,8
3075,-19,-38,8
3076,-19,-39,8
3077,-18,-39,8
3078,-18,-40,8
3079,-18,-39,8
3080,-17,-39,8
3081,-18,-39,8
3082,-17,-39,8
3083,-17,-39,9
3084,-17,-40,9
3085,-17,-40,8
3086,-17,-41,8
3087,-17,-40,8
3088,-17,-40,9
3089,-17,-41,9
3090,-18,-41,9
3091,-18,-40,9
3092,-19,-40,9
3093,-19,-39,9
3094,-18,-39,9
3095,-18,-39,10
3096,-17,-39,10
3097,-16,-39,10
3098,-16,-38,10
3099,-17,-38,10
3100,-17,-39,10
3101,-17,-38,10
3102,-17,-38,9
3103,-16,-38,9
3104,-15,-38,9
3105,-16,-38,9
3106,-17,-38,9
3107,-17,-38,8
3108,-17,-38,7
3109,-17,-38,8
3110,-17,-37,8
3111,-17,-37,7
3112,-17,-37,6
3113,-17,-38,6
3114,-17,-39,6
3115,-17,-38,6
3116,-18,-38,6
3117,-18,-37,6
3118,-19,-37,6
3119,-19,-36,6
3120,-19,-36,5
3121,-19,-36,6
3122,-19,-37,6
3123,-19,-36,6
3124,-19,-36,7
3125,-18,-36,7
3126,-17,-36,7
3127,-16,-36,7
3128,-16,-37,7
3129,-16,-36,7
3130,-15,-36,7
3131,-15,-36,8
3132,-16,-36,8
3133,-16,-36,7
3134,-17,-36,7
3135,-16,-36,7
3136,-16,-36,6
3137,-16,-36,7
3138,-17,-36,7
3139,-17,-35,7
3140,-17,-36,7
3141,-16,-36,7
3142,-16,-36,8
3143,-16,-35,8
3144,-16,-34,8
3145,-16,-35,8
3146,-15,-35,8
3147,-15,-35,9
3148,-15,-35,8
3149,-15,-35,7
3150,-15,-34,7
3151,-15,-34,8
3152,-15,-34,9
3153,-16,-34,9
3154,-17,-34,9
3155,-17,-35,9
3156,-17,-34,9
3157,-17,-34,8
3158,-17,-34,7
3159,-17,-35,7
3160,-17,-35,8
3161,-16,-35,8
3162,-16,-35,7
3163,-16,-34,7
3164,-15,-34,7
3165,-15,-34,8
3166,-15,-33,8
3167,-15,-33,9
3168,-15,-32,9
3169,-16,-32,9
3170,-16,-33,9
3171,-16,-34,9
3172,-17,-34,9
3173,-17,-33,9
3174,-16,-33,9
3175,-16,-33,8
3176,-16,-32,8
3177,-16,-32,9
3178,-16,-33,9
3179,-16,-33,10
3180,-16,-32,10
3181,-15,-32,10
3182,-15,-33,10
3183,-15,-32,10
3184,-14,-32,10
3185,-14,-32,11
3186,-14,-33,11
3187,-14,-33,12
3188,-14,-32,12
3189,-14,-33,12
3190,-14,-32,12
3191,-13,-32,12
3192,-14,-32,12
3193,-14,-33,12
3194,-14,-33,11
3195,-14,-33,10
3196,-14,-34,10
3197,-13,-34,10
3198,-13,-35,10
3199,-13,-35,9
3200,-13,-36,9
3201,-13,-36,10
3202,-13,-36,9
3203,-13,-35,9
3204,-13,-35,8
3205,-12,-35,8
3206,-12,-35,9
3207,-13,-35,9
3208,-13,-35,10
3209,-12,-35,10
3210,-11,-35,10
3211,-11,-35,9
3212,-11,-36,9
3213,-11,-36,8
3214,-10,-36,8
3215,-11,-36,8
3216,-11,-37,8
3217,-11,-37,7
3218,-11,-37,8
3219,-11,-38,8
3220,-11,-38,7
3221,-11,-38,6
3222,-11,-38,5
3223,-11,-38,4
3224,-11,-39,4
3225,-11,-39,5
3226,-12,-39,5
3227,-12,-40,5
3228,-12,-41,5
3229,-12,-41,4
3230,-12,-42,4
3231,-12,-41,4
3232,-12,-42,4
3233,-12,-41,4
3234,-12,-42,4
3235,-12,-41,4
3236,-12,-41,3
3237,-12,-42,3
3238,-11,-42,3
3239,-11,-42,2
3240,-10,-42,2
3241,-10,-42,1
3242,-11,-42,1
3243,-11,-43,1
3244,-11,-43,0
3245,-12,-43,0
3246,-12,-43,-1
3247,-12,-43,-2
3248,-12,-43,-1
3249,-12,-43,0
3250,-12,-43,1
3251,-12,-42,1
3252,-13,-42,1
3253,-13,-41,1
3254,-13,-41,0
3255,-14,-41,0
3256,-14,-41,-1
3257,-14,-41,0
3258,-14,-40,0
3259,-14,-41,0
3260,-14,-42,0
3261,-13,-42,0
3262,-13,-42,1
3263,-13,-42,0
3264,-14,-42,0
3265,-14,-42,-1
3266,-14,-42,0
3267,-14,-42,1
3268,-14,-41,1
3269,-14,-40,1
3270,-14,-40,0
3271,-15,-40,0
3272,-15,-41,0
3273,-14,-41,0
3274,-14,-40,0
3275,-14,-39,0
3276,-13,-39,0
3277,-13,-38,0
3278,-13,-37,0
3279,-13,-37,-1
3280,-13,-38,-1
3281,-13,-39,-1
3282,-13,-39,0
3283,-13,-40,0
3284,-14,-40,0
3285,-13,-40,0
3286,-13,-39,0
3287,-13,-40,0
3288,-13,-40,-1
3289,-14,-40,-1
3290,-14,-39,-1
3291,-14,-38,-1
3292,-14,-39,-1
3293,-14,-39,-2
3294,-14,-39,-1
3295,-14,-39,0
3296,-15,-39,0
3297,-16,-39,0
3298,-16,-40,0
3299,-16,-39,0
3300,-15,-39,0
3301,-15,-40,0
3302,-14,-40,0
3303,-13,-40,0
3304,-13,-41,0
3305,-13,-41,1
3306,-12,-41,1
3307,-11,-41,1
3308,-11,-42,1
3309,-11,-42,0
3310,-11,-42,-1
3311,-11,-41,-1
3312,-11,-41,-2
3313,-11,-41,-1
3314,-12,-41,-1
3315,-12,-41,-2
3316,-12,-41,-1
3317,-13,-41,-1
3318,-14,-41,-1
3319,-14,-40,-1
3320,-14,-41,-1
3321,-14,-40,-1
3322,-14,-40,-2
3323,-14,-40,-3
3324,-15,-40,-3
3325,-15,-39,-3
3326,-15,-40,-3
3327,-15,-41,-3
3328,-15,-40,-3
3329,-16,-40,-3
3330,-16,-40,-2
3331,-16,-40,-1
3332,-16,-40,-2
3333,-17,-40,-2
3334,-16,-40,-2
3335,-15,-40,-2
3336,-15,-40,-1
3337,-15,-40,0
3338,-15,-41,0
3339,-14,-41,0
3340,-14,-40,0
3341,-14,-41,0
3342,-14,-41,-1
3343,-15,-41,-1
3344,-15,-40,-1
3345,-15,-39,-1
3346,-16,-39,-1
3347,-15,-39,-1
3348,-15,-39,0
3349,-15,-39,-1
3350,-15,-40,-1
3351,-15,-40,0
3352,-14,-40,0
3353,-14,-40,1
3354,-14,-40,0
3355,-15,-40,0
3356,-15,-39,0
3357,-15,-39,1
3358,-15,-38,1
3359,-15,-37,1
3360,-15,-38,1
3361,-15,-38,0
3362,-15,-38,1
3363,-15,-39,1
3364,-14,-39,1
3365,-15,-39,1
3366,-14,-39,1
3367,-14,-39,2
3368,-14,-38,2
3369,-14,-38,1
3370,-14,-38,2
3371,-14,-39,2
3372,-14,-40,2
3373,-14,-40,1
3374,-14,-40,0
3375,-14,-40,1
3376,-14,-40,2
3377,-15,-40,2
3378,-15,-40,3
3379,-15,-39,3
3380,-15,-39,2
3381,-15,-39,1
3382,-15,-39,0
3383,-15,-38,0
3384,-14,-38,0
3385,-14,-38,1
3386,-14,-37,1
3387,-15,-37,1
3388,-15,-37,2
3389,-15,-37,3
3390,-15,-37,2
3391,-16,-37,2
3392,-16,-38,2
3393,-16,-39,2
3394,-16,-40,2
3395,-17,-40,2
3396,-17,-40,1
3397,-17,-40,0
3398,-17,-40,-1
3399,-17,-40,0
3400,-17,-40,1
3401,-17,-39,1
3402,-18,-39,1
3403,-19,-39,1
3404,-19,-39,0
3405,-20,-39,0
3406,-19,-39,0
3407,-19,-39,1
3408,-19,-39,2
3409,-19,-39,3
3410,-19,-39,2
3411,-19,-39,1
3412,-19,-38,1
3413,-19,-38,0
3414,-19,-38,-1
3415,-19,-37,-1
3416,-19,-36,-1
3417,-18,-36,-1
3418,-18,-37,-1
3419,-18,-38,-1
3420,-18,-37,-1
3421,-18,-37,0
3422,-18,-37,1
3423,-18,-37,2
3424,-18,-37,3
3425,-17,-37,3
3426,-17,-36,3
3427,-17,-37,3
3428,-17,-37,2
3429,-17,-37,1
3430,-17,-37,2
3431,-17,-38,2
3432,-17,-38,3
3433,-17,-38,4
3434,-17,-38,5
3435,-18,-38,5
3436,-17,-38,5
3437,-17,-39,5
3438,-16,-39,5
3439,-16,-39,6
3440,-15,-39,6
3441,-15,-39,5
3442,-14,-39,5
3443,-15,-39,5
3444,-15,-39,4
3445,-15,-38,4
3446,-15,-38,5
3447,-15,-39,5
3448,-15,-39,4
3449,-15,-40,4
3450,-15,-39,4
3451,-15,-40,4
3452,-15,-39,4
3453,-15,-40,4
3454,-15,-41,4
3455,-15,-41,5
3456,-15,-40,5
3457,-15,-39,5
3458,-16,-39,5
3459,-16,-39,4
3460,-16,-39,5
3461,-17,-39,5
3462,-17,-39,6
3463,-17,-38,6
3464,-18,-38,6
3465,-19,-38,6
3466,-19,-39,6
3467,-18,-39,6
3468,-19,-39,6
3469,-19,-40,6
3470,-19,-41,6
3471,-19,-42,6
3472,-19,-42,7
3473,-18,-42,7
3474,-19,-42,7
3475,-18,-42,7
3476,-18,-41,7
3477,-19,-41,7
3478,-19,-40,7
3479,-19,-41,7
3480,-20,-41,7
3481,-21,-41,7
3482,-22,-41,7
3483,-22,-40,7
3484,-22,-41,7
3485,-22,-40,7
3486,-22,-41,7
3487,-22,-40,7
3488,-23,-40,7
3489,-23,-39,7
3490,-23,-39,6
3491,-24,-39,6
3492,-24,-40,6
3493,-23,-40,6
3494,-23,-41,6
3495,-23,-41,7
3496,-23,-41,8
3497,-23,-41,7
3498,-23,-41,8
3499,-23,-42,8
3500,-23,-43,8
3501,-24,-43,8
3502,-23,-43,8
3503,-23,-42,8
3504,-22,-42,8
3505,-22,-42,9
3506,-22,-42,10
3507,-22,-43,10
3508,-23,-43,10
3509,-24,-43,10
3510,-24,-44,10
3511,-24,-44,9
3512,-24,-44,10
3513,-25,-44,10
3514,-25,-45,10
3515,-26,-45,10
3516,-25,-45,10
3517,-24,-45,10
3518,-25,-45,10
3519,-26,-45,10
3520,-26,-46,10
3521,-26,-45,10
3522,-25,-45,10
3523,-25,-45,11
3524,-25,-44,11
3525,-26,-44,11
3526,-27,-44,11
3527,-27,-44,10
3528,-27,-43,10
3529,-28,-43,10
3530,-28,-43,11
3531,-28,-42,11
3532,-28,-42,10
3533,-28,-42,11
3534,-27,-42,11
3535,-27,-42,12
3536,-27,-41,12
3537,-27,-42,12
3538,-28,-42,12
3539,-29,-42,12
3540,-29,-42,13
3541,-29,-42,12
3542,-29,-41,12
3543,-30,-41,12
3544,-29,-41,12
3545,-29,-41,11
3546,-29,-42,11
3547,-30,-42,11
3548,-30,-43,11
3549,-31,-43,11
3550,-32,-43,11
3551,-32,-43,10
3552,-32,-42,10
3553,-32,-41,10
3554,-32,-41,9
3555,-31,-41,9
3556,-31,-41,10
3557,-31,-40,10
3558,-31,-40,11
3559,-31,-40,12
3560,-31,-40,13
3561,-32,-40,13
3562,-32,-40,14
3563,-32,-39,14
3564,-32,-40,14
3565,-32,-40,15
3566,-32,-40,16
3567,-32,-40,15
3568,-32,-39,15
3569,-32,-38,15
3570,-33,-38,15
3571,-32,-38,15
3572,-31,-38,15
3573,-31,-38,14
3574,-30,-38,14
3575,-30,-38,15
3576,-30,-39,15
3577,-30,-40,15
3578,-29,-40,15
3579,-29,-40,14
3580,-28,-40,14
3581,-28,-41,14
3582,-28,-40,14
3583,-28,-40,13
3584,-28,-39,13
3585,-28,-40,13
3586,-27,-40,13
3587,-27,-39,13
3588,-27,-40,13
3589,-27,-40,12
3590,-27,-40,13
3591,-28,-40,13
3592,-28,-40,14
3593,-28,-39,14
3594,-29,-39,14
3595,-29,-39,15
3596,-29,-38,15
3597,-30,-38,15
3598,-29,-38,15
3599,-29,-38,16
3600,-29,-39,16
3601,-29,-39,15
3602,-29,-40,15
3603,-29,-41,15
3604,-29,-41,14
3605,-29,-42,14
3606,-29,-43,14
3607,-29,-42,14
3608,-29,-43,14
3609,-28,-43,14
3610,-28,-43,13
3611,-28,-42,13
3612,-29,-42,13
3613,-29,-43,13
3614,-29,-43,12
3615,-28,-43,12
3616,-28,-43,13
3617,-29,-43,13
3618,-29,-44,13
3619,-29,-44,14
3620,-29,-43,14
3621,-28,-43,14
3622,-28,-43,15
3623,-28,-44,15
3624,-28,-44,16
3625,-29,-44,16
3626,-29,-44,17
3627,-29,-43,17
3628,-28,-43,17
3629,-28,-42,17
3630,-28,-42,16
3631,-29,-42,16
3632,-29,-42,15
3633,-29,-41,15
3634,-29,-42,15
3635,-29,-42,16
3636,-29,-42,17
3637,-29,-42,18
3638,-29,-42,19
3639,-30,-42,19
3640,-31,-42,19
3641,-31,-41,19
3642,-31,-40,19
3643,-30,-40,19
3644,-30,-40,20
3645,-30,-41,20
3646,-30,-42,20
3647,-30,-42,21
3648,-30,-42,20
3649,-30,-42,19
3650,-30,-43,19
3651,-30,-42,19
3652,-31,-42,19
3653,-31,-43,19
3654,-31,-42,19
3655,-31,-42,18
3656,-31,-42,17
3657,-32,-42,17
3658,-31,-42,17
3659,-31,-42,18
3660,-31,-42,19
3661,-31,-41,19
3662,-31,-42,19
3663,-30,-42,19
3664,-29,-42,19
3665,-29,-41,19
3666,-29,-41,20
3667,-29,-41,21
3668,-29,-42,21
3669,-29,-41,21
3670,-29,-41,20
3671,-29,-40,20
3672,-29,-41,20
3673,-29,-41,21
3674,-30,-41,21
3675,-29,-41,21
3676,-29,-41,20
3677,-29,-42,20
3678,-29,-43,20
3679,-28,-43,20
3680,-28,-42,20
3681,-28,-43,20
3682,-28,-43,19
3683,-29,-43,19
3684,-28,-43,19
3685,-28,-43,18
3686,-28,-43,17
3687,-29,-43,17
3688,-29,-43,18
3689,-29,-44,18
3690,-29,-44,19
3691,-30,-44,19
3692,-30,-44,18
3693,-29,-44,18
3694,-30,-44,18
3695,-30,-44,19
3696,-30,-44,18
3697,-30,-45,18
3698,-30,-46,18
3699,-30,-47,18
3700,-30,-47,19
3701,-30,-46,19
3702,-29,-46,19
3703,-30,-46,19
3704,-30,-46,20
3705,-30,-46,21
3706,-29,-46,21
3707,-29,-46,20
3708,-29,-47,20
3709,-28,-47,20
3710,-28,-47,21
3711,-27,-47,21
3712,-27,-47,20
3713,-28,-47,20
3714,-28,-46,20
3715,-28,-47,20
3716,-28,-46,20
3717,-28,-46,19
3718,-28,-46,18
3719,-28,-45,18
3720,-27,-45,18
3721,-27,-46,18
3722,-27,-46,19
3723,-27,-46,20
3724,-27,-47,20
3725,-28,-47,20
3726,-28,-46,20
3727,-28,-45,20
3728,-29,-45,20
3729,-29,-44,20
3730,-30,-44,20
3731,-30,-45,20
3732,-30,-45,19
3733,-30,-45,20
3734,-30,-46,20
3735,-30,-45,20
3736,-30,-45,19
3737,-31,-45,19
3738,-32,-45,19
3739,-31,-45,19
3740,-31,-44,19
3741,-32,-44,19
3742,-32,-44,18
3743,-31,-44,18
3744,-31,-44,17
3745,-31,-43,17
3746,-31,-42,17
3747,-32,-42,17
3748,-31,-42,17
3749,-31,-43,17
3750,-32,-43,17
3751,-32,-44,17
3752,-32,-44,18
3753,-31,-44,18
3754,-32,-44,18
3755,-33,-44,18
3756,-33,-43,18
3757,-33,-43,17
3758,-33,-44,17
3759,-33,-43,17
3760,-33,-43,18
3761,-33,-44,18
3762,-33,-44,17
3763,-33,-43,17
3764,-34,-43,17
3765,-33,-43,17
3766,-33,-44,17
3767,-32,-44,17
3768,-32,-44,16
3769,-31,-44,16
3770,-31,-44,15
3771,-31,-44,16
3772,-32,-44,16
3773,-32,-45,16
3774,-32,-44,16
3775,-32,-43,16
3776,-32,-43,15
3777,-31,-43,15
3778,-31,-42,15
3779,-32,-42,15
3780,-32,-42,16
3781,-33,-42,16
3782,-34,-42,16
3783,-35,-42,16
3784,-35,-42,15
3785,-35,-43,15
3786,-35,-42,15
3787,-36,-42,15
3788,-36,-42,14
3789,-36,-42,15
3790,-37,-42,15
3791,-36,-42,15
3792,-36,-42,14
3793,-36,-41,14
3794,-36,-40,14
3795,-36,-41,14
3796,-37,-41,14
3797,-37,-41,15
3798,-37,-40,15
3799,-38,-40,15
3800,-39,-40,15
3801,-38,-40,15
3802,-38,-40,14
3803,-39,-40,14
3804,-39,-39,14
3805,-39,-39,15
3806,-39,-39,14
3807,-39,-40,14
3808,-39,-39,14
3809,-38,-39,14
3810,-37,-39,14
3811,-38,-39,14
3812,-38,-39,15
3813,-39,-39,15
3814,-39,-39,14
3815,-39,-39,15
3816,-39,-40,15
3817,-39,-40,14
3818,-39,-40,13
3819,-38,-40,13
3820,-38,-39,13
3821,-37,-39,13
3822,-36,-39,13
3823,-36,-38,13
3824,-36,-38,14
3825,-35,-38,14
3826,-35,-38,13
3827,-34,-38,13
3828,-35,-38,13
3829,-35,-38,14
3830,-35,-39,14
3831,-35,-39,15
3832,-35,-39,16
3833,-35,-39,17
3834,-36,-39,17
3835,-36,-39,16
3836,-37,-39,16
3837,-37,-40,16
3838,-36,-40,16
3839,-36,-40,15
3840,-36,-39,15
3841,-36,-38,15
3842,-36,-37,15
3843,-36,-37,14
3844,-36,-37,15
3845,-36,-37,14
3846,-36,-36,14
3847,-36,-36,13
3848,-36,-35,13
3849,-36,-36,13
3850,-36,-37,13
3851,-36,-38,13
3852,-36,-38,14
3853,-35,-38,14
3854,-35,-38,13
3855,-35,-38,14
3856,-35,-37,14
3857,-35,-37,15
3858,-36,-37,15
3859,-37,-37,15
3860,-37,-38,15
3861,-37,-37,15
3862,-37,-37,16
3863,-37,-36,16
3864,-37,-37,16
3865,-38,-37,16
3866,-38,-38,16
3867,-38,-37,16
3868,-37,-37,16
3869,-36,-37,16
3870,-36,-37,17
3871,-36,-37,18
3872,-36,-37,19
3873,-36,-37,18
3874,-35,-37,18
3875,-35,-37,19
3876,-35,-38,19
3877,-36,-38,19
3878,-36,-39,19
3879,-36,-40,19
3880,-35,-40,19
3881,-35,-39,19
3882,-36,-39,19
3883,-36,-38,19
3884,-36,-39,19
3885,-36,-39,20
3886,-36,-39,19
3887,-36,-39,20
3888,-36,-39,19
3889,-35,-39,19
3890,-34,-39,19
3891,-33,-39,19
3892,-34,-39,19
3893,-33,-39,19
3894,-32,-39,19
3895,-33,-39,19
3896,-33,-40,19
3897,-33,-40,20
3898,-33,-40,21
3899,-33,-39,21
3900,-32,-39,21
3901,-32,-39,22
3902,-31,-39,22
3903,-31,-39,21
3904,-31,-39,20
3905,-31,-38,20
3906,-30,-38,20
3907,-30,-39,20
3908,-29,-39,20
3909,-29,-40,20
3910,-28,-40,20
3911,-28,-40,21
3912,-28,-40,22
3913,-29,-40,22
3914,-28,-40,22
3915,-27,-40,22
3916,-27,-40,21
3917,-27,-40,22
3918,-26,-40,22
3919,-26,-41,22
3920,-26,-42,22
3921,-27,-42,22
3922,-27,-42,23
3923,-26,-42,23
3924,-26,-42,24
3925,-25,-42,24
3926,-26,-42,24
3927,-26,-41,24
3928,-26,-40,24
3929,-26,-39,24
3930,-25,-39,24
3931,-25,-39,25
3932,-25,-39,24
3933,-25,-40,24
3934,-25,-41,24
3935,-24,-41,24
3936,-24,-41,25
3937,-24,-40,25
3938,-24,-40,26
3939,-25,-40,26
3940,-26,-40,26
3941,-27,-40,26
3942,-26,-40,26
3943,-27,-40,26
3944,-27,-41,26
3945,-27,-41,25
3946,-27,-41,26
3947,-26,-41,26
3948,-25,-41,26
3949,-24,-41,26
3950,-24,-40,26
3951,-24,-40,25
3952,-24,-39,25
3953,-24,-40,25
3954,-25,-40,25
3955,-25,-40,26
3956,-26,-40,26
3957,-25,-40,26
3958,-25,-41,26
3959,-25,-42,26
3960,-25,-41,26
3961,-24,-41,26
3962,-23,-41,26
3963,-24,-41,26
3964,-24,-41,25
3965,-24,-41,26
3966,-24,-40,26
3967,-24,-40,27
3968,-23,-40,27
3969,-23,-39,27
3970,-23,-39,26
3971,-23,-38,26
3972,-24,-38,26
3973,-24,-38,27
3974,-24,-38,26
3975,-24,-38,25
3976,-24,-38,26
3977,-24,-38,27
3978,-24,-37,27
3979,-25,-37,27
3980,-26,-37,27
3981,-27,-37,27
3982,-27,-36,27
3983,-28,-36,27
3984,-29,-36,27
3985,-29,-37,27
3986,-28,-37,27
3987,-28,-37,28
3988,-29,-37,28
3989,-29,-38,28
3990,-30,-38,28
3991,-30,-39,28
3992,-30,-38,28
3993,-30,-37,28
3994,-29,-37,28
3995,-28,-37,28
3996,-28,-38,28
3997,-29,-38,28
3998,-29,-39,28
3999,-29,-40,28
4000,-29,-40,29
4001,-28,-40,29
4002,-28,-39,29
