#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          84     1.21585     1.18871   0.0047414
          85     1.24969     1.18943  0.00473957
          86     1.22936      1.1899  0.00470714
          87     1.21481     1.19018  0.00466174
          88     1.19244     1.19021  0.00460884
          89     1.18198     1.19012  0.00455798
          90     1.20961     1.19033  0.00451248
          91      1.2089     1.19054   0.0044675
          92     1.21847     1.19084  0.00442925
          93     1.19662      1.1909  0.00438206
          94     1.22148     1.19123   0.0043475
          95     1.23497     1.19169  0.00432605
          96      1.2293     1.19208  0.00429869
          97     1.23506     1.19252  0.00427715
          98     1.25692     1.19318  0.00428369
          99     1.24179     1.19367  0.00426847
         100      1.2366      1.1941  0.00424732
         101     1.23056     1.19446  0.00422058
         102     1.22436     1.19475  0.00418936
         103     1.24157     1.19521  0.00417328
         104     1.25777     1.19581  0.00417629
         105     1.24941     1.19632   0.0041676
         106     1.23336     1.19667  0.00414291
         107     1.20716     1.19677  0.00410535
         108      1.1742     1.19656  0.00407265
         109     1.14815     1.19612  0.00405943
         110     1.18104     1.19598  0.00402484
         111     1.21419     1.19614  0.00399192
         112     1.22086     1.19636  0.00396238
         113     1.20022      1.1964  0.00392746
         114     1.21254     1.19654  0.00389556
         115     1.20059     1.19657  0.00386184
         116     1.19669     1.19658  0.00382855
         117     1.20004      1.1966  0.00379594
         118     1.16246     1.19632  0.00377478
         119     1.16076     1.19602  0.00375487
         120     1.18119     1.19589  0.00372561
         121     1.22208     1.19611   0.0037011
         122     1.21781     1.19629  0.00367504
         123     1.20807     1.19638  0.00364641
         124      1.2088     1.19648  0.00361838
         125      1.1964     1.19648  0.00358943
         126     1.19348     1.19646  0.00356102
         127     1.19489     1.19645  0.00353301
         128     1.20457     1.19651  0.00350597
         129     1.20161     1.19655  0.00347902
         130     1.21087     1.19666    0.003454
         131     1.20561     1.19673  0.00342831
         132     1.20418     1.19678   0.0034028
         133     1.23943      1.1971  0.00339229
         134     1.24241     1.19744  0.00338378
         135     1.23873     1.19775  0.00337251
         136     1.23957     1.19806   0.0033617
         137      1.2329     1.19831  0.00334677
         138      1.2333     1.19856  0.00333211
         139     1.26298     1.19903  0.00334021
         140     1.23486     1.19928  0.00332614
         141     1.24523     1.19961  0.00331847
         142     1.21403     1.19971  0.00329665
         143      1.2062     1.19976  0.00327391
         144     1.21117     1.19984  0.00325213
         145     1.20713     1.19989  0.00323009
         146     1.16534     1.19965  0.00321663
         147     1.19096     1.19959  0.00319529
         148      1.2261     1.19977  0.00317871
         149     1.21838     1.19989  0.00315983
         150     1.17558     1.19973  0.00314292
         151     1.19073     1.19967  0.00312267
         152     1.22037     1.19981   0.0031051
         153     1.23864     1.20006  0.00309516
         154     1.18554     1.19997  0.00307649
         155     1.19953     1.19997  0.00305665
         156     1.21901     1.20009  0.00303949
         157     1.22801     1.20027  0.00302533
         158     1.19648     1.20024  0.00300628
         159     1.20514     1.20027  0.00298753
         160     1.18675     1.20019  0.00297005
         161     1.18636      1.2001  0.00295284
         162     1.20126     1.20011  0.00293462
         163     1.19399     1.20007  0.00291686
         164     1.19629     1.20005  0.00289917
         165     1.20648     1.20009  0.00288186
         166     1.20589     1.20012  0.00286471
         167      1.2074     1.20017  0.00284789
         168     1.23134     1.20035  0.00283697
         169     1.27569      1.2008    0.002855
         170     1.25102     1.20109  0.00285345
         171      1.1914     1.20104  0.00283733
         172     1.20596     1.20106  0.00282097
         173     1.20371     1.20108  0.00280471
         174     1.16904      1.2009  0.00279463
         175     1.17466     1.20075  0.00278268
         176     1.17907     1.20062  0.00276959
         177     1.18325     1.20052  0.00275568
         178     1.20935     1.20057  0.00274064
         179     1.20124     1.20058  0.00272534
         180     1.17972     1.20046  0.00271266
         181     1.19615     1.20044  0.00269777
         182     1.23201     1.20061  0.00268852
         183     1.23491      1.2008  0.00268036
         184     1.23657     1.20099  0.00267283
         185     1.24636     1.20124   0.0026696
         186     1.23802     1.20144  0.00266256
         187     1.23943     1.20164  0.00265607
         188     1.22378     1.20176  0.00264455
         189      1.2189     1.20185  0.00263211
         190      1.2276     1.20198  0.00262175
         191     1.25529     1.20226  0.00262284
         192     1.25511     1.20254  0.00262358
         193     1.22379     1.20265  0.00261229
         194     1.21577     1.20272   0.0025997
         195     1.21087     1.20276  0.00258671
         196     1.20931     1.20279  0.00257373
         197     1.22921     1.20293  0.00256415
         198     1.24647     1.20314  0.00256062
         199     1.21229     1.20319  0.00254816
         200      1.1854      1.2031  0.00253697
