#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          78    0.903444    0.901514  0.00798469
          79    0.908915    0.901608  0.00788417
          80    0.940315    0.902092  0.00780045
          81    0.944767    0.902619  0.00772192
          82    0.954294    0.903249  0.00765342
          83    0.936565     0.90365  0.00757173
          84    0.923551    0.903887   0.0074853
          85    0.920589    0.904084  0.00739981
          86    0.943961    0.904547  0.00732828
          87    0.954526    0.905122  0.00726653
          88    0.975792    0.905925   0.0072282
          89      0.9991    0.906972   0.0072224
          90     1.00221     0.90803  0.00721925
          91    0.986792    0.908895  0.00719161
          92    0.968793    0.909547  0.00714285
          93    0.939379    0.909867  0.00707325
          94    0.947855    0.910271  0.00700954
          95    0.904659    0.910212    0.006936
          96    0.903418    0.910142  0.00686411
          97    0.935335    0.910401  0.00679826
          98    0.887546    0.910168  0.00673289
          99    0.925586    0.910324  0.00666668
         100    0.922173    0.910442  0.00660107
         101    0.892479    0.910264  0.00653811
         102    0.899885    0.910163   0.0064748
         103    0.869887    0.909772  0.00642373
         104    0.902231    0.909699  0.00636238
         105    0.903066    0.909636  0.00630209
         106    0.916519    0.909701  0.00624298
         107    0.919951    0.909797  0.00618536
         108    0.935664    0.910036  0.00613273
         109    0.933248    0.910249  0.00608016
         110    0.937952    0.910501   0.0060301
         111    0.924255    0.910625  0.00597705
         112    0.896519    0.910499  0.00592501
         113     0.91411    0.910531  0.00587266
         114    0.906119    0.910492  0.00582127
         115    0.898386    0.910387  0.00577161
         116    0.931957    0.910573  0.00572485
         117    0.905649    0.910531  0.00567607
         118    0.917927    0.910593  0.00562831
         119    0.933752    0.910788  0.00558438
         120    0.939962    0.911031  0.00554313
         121    0.912308    0.911042  0.00549733
         122    0.894477    0.910906  0.00545395
         123    0.907234    0.910876  0.00540969
         124    0.901853    0.910803  0.00536655
         125     0.88779    0.910619  0.00532678
         126    0.901676    0.910548  0.00528497
         127    0.906507    0.910516  0.00524346
         128    0.901708    0.910448  0.00520294
         129    0.884943     0.91025  0.00516636
         130    0.885049    0.910056  0.00513026
         131    0.908221    0.910042  0.00509112
         132    0.910752    0.910047  0.00505255
         133    0.873434    0.909772  0.00502205
         134    0.905587    0.909741  0.00498467
         135    0.918433    0.909805  0.00494817
         136    0.899594     0.90973  0.00491235
         137    0.919339      0.9098    0.004877
         138    0.913303    0.909826  0.00484172
         139    0.875489    0.909579  0.00481319
         140    0.849011    0.909146  0.00479821
         141    0.886128    0.908983  0.00476696
         142    0.914148    0.909019  0.00473353
         143    0.929452    0.909162  0.00470258
         144    0.890856    0.909035  0.00467164
         145    0.883578    0.908859  0.00464272
         146    0.912311    0.908883  0.00461098
         147    0.957973    0.909217  0.00459169
         148     0.95752    0.909543  0.00457225
         149    0.963402    0.909905  0.00455583
         150    0.928604     0.91003  0.00452716
         151     0.89042      0.9099  0.00449904
         152    0.900084    0.909835  0.00446991
         153     0.90525    0.909805  0.00444079
         154    0.916227    0.909847  0.00441215
         155    0.901115     0.90979  0.00438405
         156    0.868887    0.909528  0.00436378
         157    0.874049    0.909302  0.00434183
         158    0.890766    0.909185  0.00431593
         159    0.892966    0.909083     0.00429
         160    0.880325    0.908903  0.00426695
         161    0.906992    0.908891  0.00424046
         162    0.910625    0.908902   0.0042143
         163    0.897118     0.90883  0.00418906
         164    0.886157    0.908692   0.0041658
         165    0.874665    0.908485  0.00414566
         166    0.878591    0.908305  0.00412459
         167    0.891995    0.908208  0.00410105
         168    0.900197     0.90816  0.00407692
         169    0.880049    0.907994  0.00405618
         170    0.854112    0.907677  0.00404469
         171    0.847841    0.907327  0.00403614
         172     0.88875    0.907219  0.00401412
         173    0.895265     0.90715  0.00399151
         174    0.865549     0.90691  0.00397573
         175    0.870073      0.9067  0.00395858
         176    0.875344    0.906522  0.00394009
         177    0.873887    0.906337  0.00392214
         178    0.893792    0.906267  0.00390074
         179    0.930975    0.906405  0.00388139
         180    0.946926     0.90663  0.00386635
         181     0.91318    0.906666  0.00384516
         182     0.88654    0.906556  0.00382562
         183    0.881544    0.906419  0.00380716
         184    0.893296    0.906348  0.00378714
         185    0.877512    0.906192  0.00376987
         186    0.895675    0.906135  0.00375003
         187    0.926843    0.906246  0.00373161
         188    0.924949    0.906346  0.00371308
         189    0.908758    0.906358  0.00369346
         190    0.913813    0.906398  0.00367423
         191    0.916309    0.906449  0.00365536
         192    0.903221    0.906433  0.00363636
         193    0.912545    0.906464  0.00361766
         194    0.885992    0.906359  0.00360055
         195    0.897319    0.906312  0.00358238
         196    0.897699    0.906268  0.00356437
         197    0.885779    0.906164   0.0035478
         198    0.919411    0.906231  0.00353051
         199    0.931131    0.906356  0.00351498
         200    0.925745    0.906453  0.00349875
