#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         125     1.14067     1.14032  0.00328685
         126     1.14896     1.14038  0.00326148
         127     1.14653     1.14043  0.00323616
         128     1.14172     1.14044   0.0032109
         129     1.15285     1.14054  0.00318744
         130      1.1289     1.14045  0.00316418
         131     1.12564     1.14034  0.00314205
         132     1.15937     1.14048  0.00312155
         133     1.15978     1.14063  0.00310145
         134     1.15251     1.14071  0.00307958
         135      1.1402     1.14071  0.00305677
         136     1.14816     1.14076  0.00303478
         137     1.13167      1.1407  0.00301335
         138      1.1353     1.14066  0.00299177
         139     1.13017     1.14058   0.0029712
         140     1.09914     1.14029  0.00296469
         141     1.12485     1.14018  0.00294569
         142     1.14109     1.14018  0.00292495
         143     1.15569     1.14029   0.0029065
         144      1.1738     1.14053  0.00289562
         145     1.18397     1.14083  0.00289111
         146     1.17301     1.14105   0.0028797
         147     1.19732     1.14143  0.00288544
         148     1.14363     1.14144  0.00286598
         149     1.12337     1.14132  0.00284932
         150     1.15516     1.14141  0.00283181
         151     1.15334     1.14149  0.00281416
         152     1.14825     1.14154    0.002796
         153     1.16902     1.14172  0.00278349
         154     1.15241     1.14179  0.00276628
         155     1.14591     1.14181  0.00274856
         156     1.12767     1.14172  0.00273243
         157     1.12877     1.14164  0.00271628
         158     1.12025     1.14151  0.00270246
         159     1.11542     1.14134  0.00269044
         160     1.15095      1.1414  0.00267429
         161     1.15245     1.14147  0.00265856
         162     1.11235     1.14129  0.00264822
         163     1.11329     1.14112  0.00263754
         164     1.13803      1.1411  0.00262152
         165     1.17321     1.14129  0.00261285
         166     1.16985     1.14147  0.00260277
         167     1.15119     1.14152  0.00258783
         168     1.13669      1.1415  0.00257259
         169     1.15043     1.14155  0.00255791
         170     1.16909     1.14171  0.00254799
         171     1.16536     1.14185  0.00253684
         172     1.13663     1.14182  0.00252227
         173     1.13314     1.14177  0.00250819
         174     1.15276     1.14183  0.00249457
         175     1.17705     1.14203  0.00248842
         176     1.18516     1.14228  0.00248631
         177     1.21518     1.14269  0.00250615
         178     1.18424     1.14292  0.00250291
         179     1.16925     1.14307  0.00249325
         180     1.17412     1.14324  0.00248536
         181     1.19525     1.14353  0.00248818
         182     1.19429     1.14381  0.00249009
         183     1.17718     1.14399  0.00248315
         184     1.18162      1.1442  0.00247807
         185     1.14873     1.14422  0.00246479
         186     1.13095     1.14415  0.00245257
         187     1.15624     1.14421  0.00244031
         188     1.13174     1.14415  0.00242823
         189     1.12541     1.14405  0.00241741
         190     1.14834     1.14407  0.00240479
         191     1.13795     1.14404  0.00239241
         192      1.1631     1.14414  0.00238201
         193     1.14943     1.14417  0.00236983
         194     1.17581     1.14433  0.00236322
         195     1.19101     1.14457   0.0023632
         196     1.16219     1.14466  0.00235285
         197     1.13042     1.14459  0.00234201
         198     1.16841     1.14471  0.00233327
         199      1.1596     1.14478  0.00232275
         200     1.16576     1.14489   0.0023135
