#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         131     1.19348     1.19205  0.00330268
         132     1.16909     1.19188  0.00328223
         133     1.15433     1.19159  0.00326968
         134     1.20118     1.19167  0.00324606
         135     1.20807     1.19179  0.00322429
         136     1.20058     1.19185  0.00320123
         137     1.19763     1.19189  0.00317814
         138      1.2068       1.192  0.00315694
         139     1.21148     1.19214  0.00313734
         140     1.20891     1.19226  0.00311722
         141     1.20064     1.19232  0.00309568
         142     1.18663     1.19228  0.00307413
         143     1.21309     1.19243  0.00305608
         144     1.23828     1.19274   0.0030514
         145     1.29381     1.19344  0.00310895
         146     1.27466       1.194  0.00313703
         147     1.21732     1.19416   0.0031197
         148     1.20513     1.19423  0.00309951
         149     1.22007      1.1944  0.00308355
         150     1.21977     1.19457  0.00306763
         151     1.22518     1.19478    0.003054
         152     1.22835       1.195  0.00304188
         153     1.23296     1.19525   0.0030321
         154     1.22331     1.19543  0.00301788
         155     1.24333     1.19574   0.0030142
         156     1.23251     1.19597  0.00300408
         157     1.24758      1.1963  0.00300287
         158     1.22535     1.19648  0.00298949
         159     1.20902     1.19656  0.00297173
         160     1.21531     1.19668  0.00295547
         161     1.22573     1.19686  0.00294261
         162       1.197     1.19686  0.00292445
         163     1.21466     1.19697  0.00290855
         164      1.2066     1.19703   0.0028914
         165     1.19057     1.19699  0.00287414
         166     1.21308     1.19709  0.00285846
         167     1.24336     1.19736  0.00285475
         168      1.2464     1.19766  0.00285263
         169     1.25321     1.19799  0.00285463
         170     1.24034     1.19823  0.00284869
         171     1.19994     1.19824  0.00283205
         172     1.24492     1.19852  0.00282856
         173     1.27489     1.19896  0.00284645
         174      1.2575     1.19929  0.00284991
         175     1.21759      1.1994  0.00283554
         176     1.24512     1.19966  0.00283131
         177     1.22451      1.1998  0.00281879
         178     1.21721      1.1999  0.00280465
         179     1.21241     1.19997  0.00278985
         180     1.21777     1.20007  0.00277611
         181     1.20075     1.20007  0.00276077
         182     1.20239     1.20008  0.00274563
         183     1.21793     1.20018  0.00273236
         184     1.24928     1.20045  0.00273051
         185       1.217     1.20054  0.00271722
         186     1.26128     1.20086  0.00272216
         187     1.19938     1.20085  0.00270762
         188     1.17888     1.20074  0.00269574
         189     1.21072     1.20079  0.00268199
         190     1.21994     1.20089  0.00266977
         191     1.21001     1.20094  0.00265622
         192     1.23977     1.20114  0.00265007
         193     1.20285     1.20115  0.00263635
         194     1.19112      1.2011  0.00262327
         195     1.20165      1.2011  0.00260982
         196     1.24967     1.20135  0.00260824
         197     1.22044     1.20145   0.0025968
         198      1.2606     1.20174  0.00260082
         199      1.2835     1.20216     0.00262
         200     1.24072     1.20235  0.00261398
