BLOCK,ACTUAL_T,T_AVE,ERROR
166,1.094488e+00,1.101830e+00,1.536316e-03
167,1.109046e+00,1.101873e+00,1.527724e-03
168,1.110825e+00,1.101927e+00,1.519559e-03
169,1.078109e+00,1.101786e+00,1.517089e-03
170,1.098369e+00,1.101766e+00,1.508298e-03
171,1.107663e+00,1.101800e+00,1.499872e-03
172,1.084104e+00,1.101697e+00,1.494676e-03
173,1.111741e+00,1.101755e+00,1.487163e-03
174,1.072582e+00,1.101588e+00,1.488037e-03
175,1.083730e+00,1.101486e+00,1.483029e-03
176,1.115124e+00,1.101563e+00,1.476626e-03
177,1.101797e+00,1.101564e+00,1.468284e-03
178,1.103506e+00,1.101575e+00,1.460076e-03
179,1.097116e+00,1.101550e+00,1.452131e-03
180,1.085842e+00,1.101463e+00,1.446684e-03
181,1.100482e+00,1.101458e+00,1.438701e-03
182,1.114520e+00,1.101529e+00,1.432585e-03
183,1.093146e+00,1.101484e+00,1.425489e-03
184,1.108590e+00,1.101522e+00,1.418265e-03
185,1.110022e+00,1.101568e+00,1.411343e-03
186,1.062483e+00,1.101358e+00,1.419313e-03
187,1.057207e+00,1.101122e+00,1.431226e-03
188,1.111881e+00,1.101179e+00,1.424756e-03
189,1.125578e+00,1.101308e+00,1.423054e-03
190,1.130664e+00,1.101463e+00,1.423927e-03
191,1.082918e+00,1.101366e+00,1.419778e-03
192,1.122341e+00,1.101475e+00,1.416580e-03
193,1.106973e+00,1.101503e+00,1.409527e-03
194,1.105638e+00,1.101525e+00,1.402423e-03
195,1.101343e+00,1.101524e+00,1.395231e-03
196,1.080815e+00,1.101418e+00,1.392107e-03
197,1.098555e+00,1.101404e+00,1.385116e-03
198,1.098545e+00,1.101389e+00,1.378196e-03
199,1.087721e+00,1.101321e+00,1.372981e-03
200,1.111475e+00,1.101371e+00,1.367054e-03
201,1.070557e+00,1.101218e+00,1.368822e-03
202,1.105418e+00,1.101239e+00,1.362204e-03
203,1.111089e+00,1.101287e+00,1.356357e-03
204,1.082264e+00,1.101194e+00,1.352910e-03
205,1.096660e+00,1.101172e+00,1.346492e-03
206,1.081682e+00,1.101077e+00,1.343275e-03
207,1.081025e+00,1.100980e+00,1.340274e-03
208,1.097934e+00,1.100966e+00,1.333911e-03
209,1.093469e+00,1.100930e+00,1.328010e-03
210,1.092801e+00,1.100891e+00,1.322251e-03
211,1.083308e+00,1.100808e+00,1.318607e-03
212,1.079859e+00,1.100709e+00,1.316085e-03
213,1.091824e+00,1.100667e+00,1.310567e-03
214,1.118176e+00,1.100749e+00,1.306994e-03
215,1.110427e+00,1.100794e+00,1.301690e-03
216,1.089892e+00,1.100744e+00,1.296642e-03
217,1.084701e+00,1.100670e+00,1.292772e-03
218,1.124910e+00,1.100781e+00,1.291615e-03
219,1.103141e+00,1.100792e+00,1.285762e-03
220,1.109585e+00,1.100832e+00,1.280539e-03
221,1.095426e+00,1.100807e+00,1.274978e-03
222,1.098157e+00,1.100795e+00,1.269291e-03
223,1.121098e+00,1.100886e+00,1.266860e-03
224,1.103088e+00,1.100896e+00,1.261242e-03
225,1.131031e+00,1.101030e+00,1.262728e-03
226,1.113545e+00,1.101086e+00,1.258354e-03
227,1.101564e+00,1.101088e+00,1.252813e-03
228,1.098215e+00,1.101075e+00,1.247381e-03
229,1.100491e+00,1.101072e+00,1.241937e-03
230,1.137827e+00,1.101232e+00,1.246776e-03
231,1.089132e+00,1.101180e+00,1.242479e-03
232,1.049547e+00,1.100957e+00,1.256897e-03
233,1.111288e+00,1.101002e+00,1.252285e-03
234,1.103801e+00,1.101014e+00,1.246990e-03
235,1.104480e+00,1.101028e+00,1.241771e-03
236,1.071832e+00,1.100905e+00,1.242656e-03
237,1.053492e+00,1.100705e+00,1.253413e-03
238,1.119137e+00,1.100782e+00,1.250537e-03
239,1.126351e+00,1.100889e+00,1.249872e-03
240,1.111979e+00,1.100935e+00,1.245518e-03
241,1.129967e+00,1.101056e+00,1.246162e-03
242,1.107733e+00,1.101083e+00,1.241318e-03
243,1.096427e+00,1.101064e+00,1.236358e-03
244,1.060568e+00,1.100898e+00,1.242381e-03
245,1.094189e+00,1.100871e+00,1.237611e-03
246,1.112515e+00,1.100918e+00,1.233485e-03
247,1.084738e+00,1.100853e+00,1.230230e-03
248,1.099476e+00,1.100847e+00,1.225282e-03
249,1.097408e+00,1.100833e+00,1.220439e-03
250,1.077191e+00,1.100739e+00,1.219215e-03
251,1.118757e+00,1.100811e+00,1.216469e-03
252,1.088975e+00,1.100764e+00,1.212548e-03
253,1.076835e+00,1.100669e+00,1.211439e-03
254,1.098734e+00,1.100661e+00,1.206693e-03
255,1.093415e+00,1.100633e+00,1.202295e-03
256,1.105299e+00,1.100651e+00,1.197737e-03
257,1.088700e+00,1.100605e+00,1.193979e-03
258,1.073592e+00,1.100500e+00,1.193933e-03
259,1.103470e+00,1.100511e+00,1.189378e-03
260,1.091508e+00,1.100477e+00,1.185308e-03
261,1.061601e+00,1.100328e+00,1.190088e-03
262,1.107067e+00,1.100354e+00,1.185824e-03
263,1.060895e+00,1.100204e+00,1.190769e-03
264,1.091631e+00,1.100171e+00,1.186701e-03
265,1.092348e+00,1.100142e+00,1.182590e-03
266,1.070454e+00,1.100030e+00,1.183399e-03
267,1.102657e+00,1.100040e+00,1.179007e-03
268,1.108812e+00,1.100073e+00,1.175062e-03
269,1.100837e+00,1.100075e+00,1.170698e-03
270,1.100322e+00,1.100076e+00,1.166362e-03
271,1.119142e+00,1.100147e+00,1.164178e-03
272,1.106616e+00,1.100170e+00,1.160141e-03
273,1.105093e+00,1.100188e+00,1.156031e-03
274,1.095088e+00,1.100170e+00,1.151962e-03
275,1.113218e+00,1.100217e+00,1.148750e-03
276,1.078280e+00,1.100138e+00,1.147334e-03
277,1.099740e+00,1.100136e+00,1.143193e-03
278,1.146322e+00,1.100302e+00,1.151089e-03
279,1.093481e+00,1.100278e+00,1.147223e-03
280,1.092282e+00,1.100249e+00,1.143481e-03
281,1.113307e+00,1.100296e+00,1.140356e-03
282,1.103631e+00,1.100308e+00,1.136373e-03
283,1.094399e+00,1.100287e+00,1.132550e-03
284,1.106912e+00,1.100310e+00,1.128802e-03
285,1.088398e+00,1.100268e+00,1.125615e-03
286,1.083853e+00,1.100211e+00,1.123142e-03
287,1.124313e+00,1.100295e+00,1.122364e-03
288,1.093087e+00,1.100270e+00,1.118745e-03
289,1.082269e+00,1.100208e+00,1.116607e-03
290,1.077031e+00,1.100128e+00,1.115613e-03
291,1.120494e+00,1.100198e+00,1.113972e-03
292,1.102068e+00,1.100204e+00,1.110176e-03
293,1.104942e+00,1.100220e+00,1.106505e-03
294,1.102303e+00,1.100227e+00,1.102764e-03
295,1.105081e+00,1.100244e+00,1.099148e-03
296,1.089055e+00,1.100206e+00,1.096085e-03
297,1.123620e+00,1.100285e+00,1.095226e-03
298,1.097601e+00,1.100276e+00,1.091587e-03
299,1.082952e+00,1.100218e+00,1.089473e-03
300,1.086701e+00,1.100173e+00,1.086773e-03
301,1.080608e+00,1.100108e+00,1.085104e-03
302,1.114487e+00,1.100156e+00,1.082555e-03
303,1.085531e+00,1.100107e+00,1.080058e-03
304,1.089882e+00,1.100074e+00,1.077029e-03
305,1.096137e+00,1.100061e+00,1.073575e-03
306,1.129576e+00,1.100157e+00,1.074391e-03
307,1.063086e+00,1.100036e+00,1.077655e-03
308,1.112884e+00,1.100078e+00,1.074963e-03
309,1.122509e+00,1.100151e+00,1.073933e-03
310,1.112454e+00,1.100190e+00,1.071202e-03
311,1.095816e+00,1.100176e+00,1.067850e-03
312,1.124255e+00,1.100254e+00,1.067212e-03
313,1.108797e+00,1.100281e+00,1.064152e-03
314,1.102934e+00,1.100289e+00,1.060796e-03
315,1.085423e+00,1.100242e+00,1.058478e-03
316,1.113790e+00,1.100285e+00,1.055996e-03
317,1.119128e+00,1.100344e+00,1.054337e-03
318,1.128612e+00,1.100433e+00,1.054762e-03
319,1.116215e+00,1.100483e+00,1.052615e-03
320,1.100911e+00,1.100484e+00,1.049326e-03
321,1.105850e+00,1.100501e+00,1.046191e-03
322,1.080150e+00,1.100438e+00,1.044849e-03
323,1.089444e+00,1.100404e+00,1.042168e-03
324,1.097986e+00,1.100396e+00,1.038978e-03
325,1.069869e+00,1.100302e+00,1.040019e-03
326,1.112032e+00,1.100338e+00,1.037451e-03
327,1.109730e+00,1.100367e+00,1.034675e-03
328,1.098604e+00,1.100361e+00,1.031535e-03
329,1.094398e+00,1.100343e+00,1.028559e-03
330,1.097983e+00,1.100336e+00,1.025467e-03
331,1.120384e+00,1.100397e+00,1.024156e-03
332,1.086903e+00,1.100356e+00,1.021877e-03
333,1.088528e+00,1.100321e+00,1.019426e-03
334,1.147433e+00,1.100462e+00,1.026086e-03
335,1.118712e+00,1.100516e+00,1.024468e-03
336,1.092156e+00,1.100491e+00,1.021721e-03
337,1.111550e+00,1.100524e+00,1.019216e-03
338,1.105297e+00,1.100538e+00,1.016299e-03
339,1.077141e+00,1.100469e+00,1.015641e-03
340,1.121926e+00,1.100532e+00,1.014613e-03
341,1.089542e+00,1.100500e+00,1.012149e-03
342,1.110397e+00,1.100529e+00,1.009603e-03
343,1.100055e+00,1.100528e+00,1.006661e-03
344,1.088175e+00,1.100492e+00,1.004375e-03
345,1.127610e+00,1.100570e+00,1.004535e-03
346,1.109207e+00,1.100595e+00,1.001941e-03
347,1.098790e+00,1.100590e+00,9.990675e-04
348,1.075209e+00,1.100517e+00,9.988553e-04
349,1.130501e+00,1.100603e+00,9.996811e-04
350,1.126318e+00,1.100677e+00,9.995211e-04
351,1.102308e+00,1.100681e+00,9.966843e-04
352,1.097287e+00,1.100672e+00,9.938994e-04
353,1.090414e+00,1.100642e+00,9.915086e-04
354,1.119583e+00,1.100696e+00,9.901502e-04
355,1.098253e+00,1.100689e+00,9.873850e-04
356,1.090105e+00,1.100659e+00,9.850589e-04
357,1.112187e+00,1.100692e+00,9.828288e-04
358,1.102875e+00,1.100698e+00,9.801024e-04
359,1.090449e+00,1.100669e+00,9.777879e-04
360,1.069031e+00,1.100581e+00,9.790134e-04
361,1.083960e+00,1.100535e+00,9.773836e-04
362,1.091156e+00,1.100509e+00,9.750270e-04
363,1.091812e+00,1.100485e+00,9.726353e-04
364,1.068906e+00,1.100399e+00,9.738247e-04
365,1.109393e+00,1.100423e+00,9.714684e-04
366,1.095856e+00,1.100411e+00,9.688942e-04
367,1.149419e+00,1.100544e+00,9.754131e-04
368,1.100589e+00,1.100544e+00,9.727625e-04
369,1.081386e+00,1.100493e+00,9.715108e-04
370,1.073197e+00,1.100419e+00,9.716821e-04
371,1.110503e+00,1.100446e+00,9.694431e-04
372,1.091517e+00,1.100422e+00,9.671342e-04
373,1.109394e+00,1.100446e+00,9.648404e-04
374,1.097173e+00,1.100437e+00,9.623003e-04
375,1.077455e+00,1.100376e+00,9.616839e-04
376,1.133368e+00,1.100464e+00,9.631209e-04
377,1.086070e+00,1.100426e+00,9.613227e-04
378,1.114732e+00,1.100463e+00,9.595242e-04
379,1.102234e+00,1.100468e+00,9.570039e-04
380,1.106727e+00,1.100485e+00,9.546272e-04
381,1.116621e+00,1.100527e+00,9.530606e-04
382,1.115715e+00,1.100567e+00,9.513947e-04
383,1.132755e+00,1.100651e+00,9.526155e-04
384,1.142442e+00,1.100760e+00,9.563313e-04
385,1.058178e+00,1.100649e+00,9.602216e-04
386,1.124768e+00,1.100711e+00,9.597648e-04
387,1.120875e+00,1.100763e+00,9.586980e-04
388,1.111008e+00,1.100790e+00,9.565906e-04
389,1.095777e+00,1.100777e+00,9.542183e-04
390,1.146536e+00,1.100894e+00,9.589579e-04
391,1.092499e+00,1.100873e+00,9.567457e-04
392,1.104681e+00,1.100883e+00,9.543543e-04
393,1.090188e+00,1.100855e+00,9.523139e-04
394,1.116316e+00,1.100895e+00,9.507049e-04
395,1.100225e+00,1.100893e+00,9.482996e-04
396,1.112385e+00,1.100922e+00,9.463488e-04
397,1.092107e+00,1.100900e+00,9.442255e-04
398,1.084284e+00,1.100858e+00,9.427755e-04
399,1.082110e+00,1.100811e+00,9.415829e-04
400,1.101236e+00,1.100812e+00,9.392295e-04
