BLOCK,ACTUAL_PE,PE_AVE,ERROR
299,-5.42102,-5.44912,0.00166121
300,-5.42895,-5.44906,0.00165703
301,-5.41863,-5.44896,0.00165461
302,-5.47221,-5.44903,0.00165092
303,-5.42564,-5.44896,0.00164727
304,-5.4331,-5.4489,0.00164268
305,-5.44353,-5.44889,0.00163739
306,-5.49302,-5.44903,0.00163838
307,-5.39222,-5.44885,0.00164346
308,-5.46805,-5.44891,0.00163931
309,-5.48183,-5.44901,0.00163746
310,-5.46844,-5.44908,0.00163338
311,-5.44362,-5.44906,0.00162822
312,-5.48656,-5.44918,0.00162743
313,-5.4619,-5.44922,0.00162274
314,-5.45306,-5.44923,0.00161762
315,-5.42683,-5.44916,0.00161404
316,-5.46988,-5.44923,0.00161027
317,-5.47698,-5.44931,0.00160756
318,-5.49146,-5.44945,0.00160796
319,-5.47177,-5.44952,0.00160445
320,-5.45006,-5.44952,0.00159943
321,-5.45651,-5.44954,0.0015946
322,-5.41778,-5.44944,0.00159269
323,-5.43229,-5.44939,0.00158865
324,-5.44579,-5.44938,0.00158378
325,-5.40235,-5.44923,0.00158551
326,-5.46636,-5.44929,0.00158151
327,-5.46262,-5.44933,0.0015772
328,-5.44706,-5.44932,0.00157241
329,-5.43816,-5.44929,0.001568
330,-5.44456,-5.44927,0.00156331
331,-5.47762,-5.44936,0.00156093
332,-5.42755,-5.44929,0.00155761
333,-5.42998,-5.44923,0.00155401
334,-5.52165,-5.44945,0.00156441
335,-5.47899,-5.44954,0.00156223
336,-5.43756,-5.4495,0.00155798
337,-5.46537,-5.44955,0.00155407
338,-5.45791,-5.44957,0.00154967
339,-5.41517,-5.44947,0.00154842
340,-5.48101,-5.44957,0.00154664
341,-5.43307,-5.44952,0.00154286
342,-5.46759,-5.44957,0.00153925
343,-5.44889,-5.44957,0.00153477
344,-5.43095,-5.44951,0.00153126
345,-5.49208,-5.44964,0.00153178
346,-5.46367,-5.44968,0.00152789
347,-5.448,-5.44967,0.0015235
348,-5.41166,-5.44956,0.00152303
349,-5.49658,-5.4497,0.00152461
350,-5.49132,-5.44982,0.00152489
351,-5.45308,-5.44983,0.00152057
352,-5.44233,-5.44981,0.0015164
353,-5.4346,-5.44976,0.00151272
354,-5.47842,-5.44984,0.00151061
355,-5.44721,-5.44984,0.00150637
356,-5.43505,-5.44979,0.00150271
357,-5.46744,-5.44984,0.00149932
358,-5.4532,-5.44985,0.00149516
359,-5.43302,-5.44981,0.00149173
360,-5.3997,-5.44967,0.00149407
361,-5.42228,-5.44959,0.00149185
362,-5.4339,-5.44955,0.00148836
363,-5.43387,-5.4495,0.00148489
364,-5.40148,-5.44937,0.00148666
