BLOCK,ACTUAL_P,P_AVE,ERROR
431,0.0531251,0.0532005,3.37529e-06
432,0.0531537,0.0532004,3.36921e-06
433,0.0531678,0.0532003,3.36228e-06
434,0.0532707,0.0532005,3.35843e-06
435,0.0534417,0.0532011,3.39617e-06
436,0.0532476,0.0532012,3.39006e-06
437,0.0531609,0.0532011,3.38356e-06
438,0.0531826,0.053201,3.37609e-06
439,0.0530912,0.0532008,3.37767e-06
440,0.0531448,0.0532007,3.37238e-06
441,0.0531056,0.0532004,3.37161e-06
442,0.0532196,0.0532005,3.36426e-06
443,0.0532414,0.0532006,3.35794e-06
444,0.0532785,0.0532008,3.35495e-06
445,0.0531445,0.0532006,3.34979e-06
446,0.0531458,0.0532005,3.34453e-06
447,0.0531364,0.0532004,3.34013e-06
448,0.0532114,0.0532004,3.33276e-06
449,0.053165,0.0532003,3.32627e-06
450,0.0531407,0.0532002,3.32151e-06
451,0.0532703,0.0532003,3.31778e-06
452,0.0532562,0.0532005,3.31274e-06
453,0.0533411,0.0532008,3.31995e-06
454,0.0531868,0.0532007,3.31277e-06
455,0.0530961,0.0532005,3.31347e-06
456,0.0531827,0.0532005,3.30643e-06
457,0.0533107,0.0532007,3.30798e-06
458,0.0531683,0.0532006,3.30152e-06
459,0.0531671,0.0532006,3.29513e-06
460,0.0531531,0.0532005,3.28958e-06
461,0.053115,0.0532003,3.28767e-06
462,0.0531752,0.0532002,3.281e-06
463,0.0531892,0.0532002,3.274e-06
464,0.0531414,0.0532001,3.26939e-06
465,0.0532058,0.0532001,3.26239e-06
466,0.0531031,0.0531999,3.26202e-06
467,0.0531157,0.0531997,3.26001e-06
468,0.0531564,0.0531996,3.25435e-06
469,0.053206,0.0531996,3.24744e-06
470,0.0531847,0.0531996,3.24069e-06
471,0.0532132,0.0531996,3.23394e-06
472,0.0532473,0.0531997,3.22867e-06
473,0.0533113,0.0531999,3.23045e-06
474,0.0532176,0.0532,3.22385e-06
475,0.0533558,0.0532003,3.2337e-06
476,0.0531154,0.0532001,3.23182e-06
477,0.0531343,0.0532,3.22799e-06
478,0.0531606,0.0531999,3.22229e-06
479,0.0531403,0.0531998,3.21796e-06
480,0.0532263,0.0531998,3.21173e-06
481,0.0532892,0.0532,3.21042e-06
482,0.053233,0.0532001,3.20449e-06
483,0.0531962,0.0532001,3.19787e-06
484,0.0531611,0.0532,3.19228e-06
485,0.0530792,0.0531998,3.1954e-06
486,0.0531216,0.0531996,3.19287e-06
487,0.0531239,0.0531994,3.19009e-06
488,0.0531276,0.0531993,3.18695e-06
489,0.0531409,0.0531992,3.18267e-06
490,0.0530776,0.0531989,3.18584e-06
491,0.0531589,0.0531988,3.18039e-06
492,0.0531791,0.0531988,3.17418e-06
493,0.053213,0.0531988,3.16787e-06
494,0.0531063,0.0531986,3.167e-06
495,0.053205,0.0531987,3.16062e-06
496,0.0532895,0.0531988,3.15955e-06
497,0.0532984,0.053199,3.15954e-06
498,0.0531957,0.053199,3.15321e-06
499,0.0532062,0.0531991,3.14692e-06
500,0.0531963,0.053199,3.14063e-06
501,0.0531914,0.053199,3.1344e-06
502,0.0531922,0.053199,3.12818e-06
503,0.0531664,0.053199,3.12264e-06
504,0.0531037,0.0531988,3.12215e-06
505,0.0531088,0.0531986,3.12104e-06
506,0.0531836,0.0531986,3.11501e-06
507,0.0532127,0.0531986,3.109e-06
508,0.0532132,0.0531986,3.10301e-06
509,0.0533281,0.0531989,3.10732e-06
510,0.0533225,0.0531991,3.11067e-06
511,0.0531872,0.0531991,3.10467e-06
512,0.0531615,0.053199,3.09948e-06
513,0.0532616,0.0531991,3.09583e-06
514,0.0531624,0.0531991,3.09063e-06
515,0.0531792,0.053199,3.08487e-06
516,0.0530802,0.0531988,3.08748e-06
517,0.0530753,0.0531986,3.09074e-06
518,0.0530595,0.0531983,3.09641e-06
519,0.0530774,0.0531981,3.0992e-06
520,0.053104,0.0531979,3.09852e-06
521,0.0531718,0.0531978,3.09297e-06
522,0.0531937,0.0531978,3.08706e-06
523,0.0533101,0.053198,3.08862e-06
524,0.0532274,0.0531981,3.08323e-06
525,0.0531756,0.053198,3.07766e-06
526,0.0532773,0.0531982,3.07549e-06
527,0.0532418,0.0531983,3.07077e-06
528,0.0533049,0.0531985,3.07158e-06
529,0.0533184,0.0531987,3.07412e-06
530,0.0532082,0.0531987,3.06838e-06
531,0.0532359,0.0531988,3.0634e-06
532,0.0531819,0.0531988,3.0578e-06
533,0.0531648,0.0531987,3.05273e-06
534,0.0532645,0.0531988,3.0495e-06
535,0.0532072,0.0531988,3.04384e-06
536,0.0532492,0.0531989,3.03961e-06
537,0.0531865,0.0531989,3.03404e-06
538,0.0530462,0.0531986,3.04166e-06
539,0.0532088,0.0531986,3.03607e-06
540,0.0531948,0.0531986,3.03046e-06
541,0.0531457,0.0531985,3.02643e-06
542,0.0533039,0.0531987,3.02709e-06
543,0.0532903,0.0531989,3.02621e-06
544,0.0533056,0.0531991,3.02699e-06
545,0.053097,0.0531989,3.02723e-06
546,0.0531786,0.0531989,3.02192e-06
547,0.0533072,0.0531991,3.02288e-06
548,0.0533317,0.0531993,3.02704e-06
549,0.05324,0.0531994,3.02243e-06
550,0.0532267,0.0531994,3.01734e-06
551,0.0531871,0.0531994,3.01195e-06
552,0.0531669,0.0531994,3.00707e-06
553,0.0532003,0.0531994,3.00163e-06
554,0.0530988,0.0531992,3.00169e-06
555,0.0530557,0.0531989,3.0074e-06
556,0.0531518,0.0531988,3.00318e-06
557,0.0531519,0.0531987,2.99898e-06
558,0.0531387,0.0531986,2.99553e-06
559,0.0530734,0.0531984,2.99853e-06
560,0.0531932,0.0531984,2.99319e-06
561,0.0531564,0.0531983,2.9888e-06
562,0.0530935,0.0531981,2.98929e-06
563,0.0531458,0.0531981,2.98543e-06
564,0.0531224,0.0531979,2.98314e-06
565,0.0531513,0.0531978,2.979e-06
566,0.0532176,0.0531979,2.97395e-06
567,0.053179,0.0531978,2.96889e-06
568,0.0531712,0.0531978,2.96403e-06
569,0.0532262,0.0531978,2.95924e-06
570,0.0531373,0.0531977,2.95595e-06
571,0.053214,0.0531978,2.95091e-06
572,0.0531067,0.0531976,2.95005e-06
573,0.0531918,0.0531976,2.94492e-06
574,0.0532856,0.0531977,2.94377e-06
575,0.05308,0.0531975,2.94577e-06
576,0.0531184,0.0531974,2.94386e-06
577,0.0531079,0.0531973,2.94284e-06
578,0.0530707,0.053197,2.94588e-06
579,0.0532151,0.0531971,2.94096e-06
580,0.0531779,0.053197,2.93608e-06
581,0.0532145,0.0531971,2.93118e-06
582,0.0531331,0.0531969,2.9282e-06
583,0.0531501,0.0531969,2.92428e-06
584,0.0531669,0.0531968,2.91972e-06
585,0.0531776,0.0531968,2.91492e-06
586,0.0532502,0.0531969,2.91137e-06
587,0.0531588,0.0531968,2.90713e-06
588,0.0531956,0.0531968,2.90219e-06
589,0.0533064,0.053197,2.90322e-06
590,0.053157,0.0531969,2.89909e-06
591,0.0531511,0.0531969,2.89522e-06
592,0.0531772,0.0531968,2.89052e-06
593,0.0531134,0.0531967,2.88907e-06
594,0.0531137,0.0531965,2.88758e-06
595,0.0531527,0.0531965,2.88367e-06
596,0.0532993,0.0531966,2.88398e-06
597,0.0532219,0.0531967,2.87946e-06
598,0.0532261,0.0531967,2.87507e-06
599,0.0532089,0.0531967,2.87034e-06
600,0.0531601,0.0531967,2.86621e-06
601,0.0531425,0.0531966,2.86285e-06
602,0.0531671,0.0531965,2.85852e-06
603,0.0532113,0.0531966,2.85388e-06
604,0.0532404,0.0531966,2.85008e-06
605,0.0532201,0.0531967,2.84563e-06
606,0.053194,0.0531967,2.84094e-06
607,0.0531696,0.0531966,2.83661e-06
608,0.0532766,0.0531968,2.83499e-06
609,0.0532562,0.0531969,2.83201e-06
610,0.0531762,0.0531968,2.82757e-06
611,0.0531542,0.0531968,2.82381e-06
612,0.0532496,0.0531968,2.82051e-06
613,0.0531649,0.0531968,2.81639e-06
614,0.0532411,0.0531969,2.81273e-06
615,0.0532732,0.053197,2.81089e-06
616,0.0531314,0.0531969,2.80835e-06
