BLOCK,ACTUAL_PE,PE_AVE,ERROR
73,-5.36731,-5.44069,0.00968987
74,-5.44132,-5.4407,0.00955892
75,-5.28803,-5.43867,0.00964577
76,-5.3188,-5.43709,0.00964694
77,-5.33253,-5.43573,0.00961675
78,-5.34472,-5.43456,0.00956399
79,-5.3576,-5.43359,0.00949242
80,-5.2063,-5.43075,0.00978971
81,-5.29038,-5.42902,0.00982102
82,-5.29564,-5.42739,0.00983503
83,-5.36911,-5.42669,0.00974157
84,-5.34803,-5.42575,0.0096705
85,-5.32357,-5.42455,0.00963115
86,-5.32184,-5.42335,0.00959293
87,-5.4237,-5.42336,0.00948266
88,-5.48579,-5.42407,0.00940141
89,-5.46886,-5.42457,0.00930924
90,-5.58592,-5.42636,0.00937683
91,-5.58195,-5.42807,0.00942838
92,-5.5839,-5.42977,0.00947681
93,-5.59475,-5.43154,0.00953951
94,-5.54574,-5.43276,0.00951507
95,-5.58054,-5.43431,0.00954123
96,-5.62757,-5.43632,0.00965188
97,-5.61047,-5.43812,0.0097179
98,-5.56536,-5.43942,0.00970508
99,-5.61905,-5.44123,0.0097752
100,-5.56551,-5.44248,0.00975613
101,-5.61709,-5.4442,0.00981151
102,-5.60599,-5.44579,0.00984269
103,-5.53429,-5.44665,0.00978456
104,-5.53293,-5.44748,0.00972559
105,-5.3962,-5.44699,0.00964522
106,-5.43251,-5.44685,0.00955519
107,-5.44052,-5.4468,0.00946608
108,-5.47987,-5.4471,0.00938338
109,-5.49845,-5.44757,0.00930911
110,-5.53188,-5.44834,0.00925598
111,-5.55693,-5.44932,0.00922414
112,-5.451,-5.44933,0.0091418
113,-5.58859,-5.45056,0.00914358
114,-5.45824,-5.45063,0.00906362
115,-5.54781,-5.45148,0.00902411
116,-5.5329,-5.45218,0.00897357
117,-5.58795,-5.45334,0.00897159
118,-5.64385,-5.45495,0.00903966
119,-5.66475,-5.45672,0.00913399
120,-5.61657,-5.45805,0.00915449
121,-5.59725,-5.4592,0.00915083
122,-5.55071,-5.45995,0.00910652
123,-5.59929,-5.46108,0.00910267
124,-5.61266,-5.4623,0.00911097
125,-5.56029,-5.46309,0.00907174
126,-5.48624,-5.46327,0.0090016
127,-5.54676,-5.46393,0.0089547
128,-5.54995,-5.4646,0.00890992
129,-5.53126,-5.46512,0.00885582
130,-5.38696,-5.46452,0.00880808
131,-5.40741,-5.46408,0.00875163
132,-5.40656,-5.46365,0.00869617
133,-5.36971,-5.46294,0.00865942
134,-5.37663,-5.46229,0.00861872
135,-5.30827,-5.46115,0.00863007
136,-5.42855,-5.46091,0.00856994
137,-5.48459,-5.46109,0.00850913
138,-5.45219,-5.46102,0.00844771
139,-5.36899,-5.46036,0.00841284
140,-5.34988,-5.45957,0.00838968
141,-5.49623,-5.45983,0.00833421
142,-5.35486,-5.45909,0.00830823
143,-5.39848,-5.45867,0.00826094
144,-5.3882,-5.45818,0.00821805
145,-5.37018,-5.45757,0.00818376
146,-5.40085,-5.45718,0.00813692
147,-5.35383,-5.45648,0.00811189
148,-5.32437,-5.45559,0.00810604
149,-5.39926,-5.45521,0.00806045
150,-5.36126,-5.45458,0.00803101
151,-5.45584,-5.45459,0.00797783
152,-5.38207,-5.45411,0.0079396
153,-5.43042,-5.45396,0.00788922
154,-5.34989,-5.45328,0.00786688
155,-5.29802,-5.45228,0.00787964
156,-5.28884,-5.45123,0.00789848
157,-5.31993,-5.4504,0.00789232
158,-5.365,-5.44986,0.00786086
159,-5.36136,-5.4493,0.0078311
160,-5.26735,-5.44816,0.00786428
161,-5.35002,-5.44755,0.00783903
162,-5.42772,-5.44743,0.00779159
163,-5.33319,-5.44673,0.00777525
164,-5.36113,-5.44621,0.00774534
165,-5.35317,-5.44565,0.0077189
166,-5.27573,-5.44462,0.00773997
167,-5.4041,-5.44438,0.00769742
168,-5.35415,-5.44384,0.00767032
169,-5.36197,-5.44336,0.00764021
170,-5.36765,-5.44291,0.00760824
171,-5.43232,-5.44285,0.007564
172,-5.4535,-5.44291,0.00752027
173,-5.45773,-5.443,0.00747729
174,-5.53799,-5.44354,0.00745422
175,-5.56742,-5.44425,0.00744516
176,-5.48658,-5.44449,0.00740674
177,-5.42609,-5.44439,0.00736563
178,-5.34746,-5.44384,0.00734435
179,-5.36921,-5.44343,0.00731515
180,-5.28703,-5.44256,0.00732592
181,-5.29255,-5.44173,0.00733218
182,-5.28949,-5.44089,0.00733945
183,-5.24815,-5.43984,0.00737452
184,-5.21778,-5.43863,0.00743253
185,-5.24709,-5.4376,0.00746413
186,-5.34361,-5.43709,0.00744108
187,-5.30866,-5.4364,0.00743292
188,-5.31529,-5.43576,0.00742124
189,-5.28709,-5.43497,0.00742355
190,-5.24902,-5.434,0.00744871
191,-5.27194,-5.43315,0.00745788
192,-5.38696,-5.43291,0.00742292
193,-5.42994,-5.43289,0.00738447
194,-5.44444,-5.43295,0.00734665
195,-5.4845,-5.43321,0.00731373
196,-5.40398,-5.43307,0.00727793
197,-5.36221,-5.43271,0.00724987
198,-5.35341,-5.43231,0.00722431
199,-5.43121,-5.4323,0.00718801
200,-5.37775,-5.43203,0.00715724
201,-5.41233,-5.43193,0.0071223
202,-5.45189,-5.43203,0.00708773
203,-5.40282,-5.43188,0.00705428
204,-5.41629,-5.43181,0.00702011
205,-5.4006,-5.43166,0.00698752
206,-5.45118,-5.43175,0.00695424
207,-5.49733,-5.43207,0.00692786
208,-5.43009,-5.43206,0.00689456
209,-5.46949,-5.43224,0.00686389
210,-5.49691,-5.43254,0.00683811
211,-5.47043,-5.43272,0.00680806
212,-5.43143,-5.43272,0.00677595
213,-5.36907,-5.43242,0.00675073
214,-5.32322,-5.43191,0.00673844
215,-5.35444,-5.43155,0.00671672
216,-5.38952,-5.43135,0.00668844
217,-5.34223,-5.43094,0.00667022
218,-5.3318,-5.43049,0.00665511
219,-5.39276,-5.43032,0.00662695
220,-5.36077,-5.43,0.00660436
221,-5.40541,-5.42989,0.00657541
222,-5.43801,-5.42993,0.0065459
223,-5.36965,-5.42966,0.00652212
224,-5.35013,-5.4293,0.00650266
225,-5.38926,-5.42912,0.00647619
226,-5.44037,-5.42917,0.00644773
227,-5.5019,-5.42949,0.00642728
228,-5.47088,-5.42967,0.00640166
229,-5.42957,-5.42967,0.0063737
230,-5.45057,-5.42976,0.00634664
231,-5.45446,-5.42987,0.00632006
232,-5.45993,-5.43,0.00629415
233,-5.44936,-5.43008,0.00626768
234,-5.47418,-5.43027,0.00624373
235,-5.56123,-5.43083,0.00624198
236,-5.50972,-5.43116,0.00622448
237,-5.5678,-5.43174,0.00622485
238,-5.5935,-5.43242,0.00623569
239,-5.65247,-5.43334,0.00627721
240,-5.65375,-5.43426,0.00631788
241,-5.69963,-5.43536,0.0063869
242,-5.64657,-5.43623,0.00641986
243,-5.59812,-5.4369,0.00642792
244,-5.62834,-5.43768,0.00644928
245,-5.5961,-5.43833,0.00645529
246,-5.58382,-5.43892,0.00645608
247,-5.56168,-5.43942,0.00644904
248,-5.53052,-5.43979,0.00643349
249,-5.44928,-5.43982,0.00640777
250,-5.49877,-5.44006,0.00638647
251,-5.38463,-5.43984,0.00636485
252,-5.35164,-5.43949,0.0063492
253,-5.40994,-5.43937,0.00632518
254,-5.3857,-5.43916,0.00630381
255,-5.39971,-5.43901,0.00628099
256,-5.3559,-5.43868,0.00626484
257,-5.28088,-5.43807,0.00627048
258,-5.33363,-5.43766,0.00625923
259,-5.40372,-5.43753,0.00623643
260,-5.49983,-5.43777,0.00621705
261,-5.48105,-5.43794,0.00619544
262,-5.53426,-5.43831,0.00618269
263,-5.50549,-5.43856,0.00616446
264,-5.5274,-5.4389,0.00615028
265,-5.64625,-5.43968,0.00617665
266,-5.60728,-5.44031,0.00618548
267,-5.56063,-5.44076,0.00617871
268,-5.46469,-5.44085,0.0061563
269,-5.43037,-5.44081,0.00613354
270,-5.557,-5.44124,0.0061259
271,-5.50667,-5.44148,0.00610805
272,-5.52843,-5.4418,0.00609395
273,-5.54332,-5.44217,0.00608297
274,-5.49786,-5.44238,0.00606416
275,-5.5341,-5.44271,0.00605128
276,-5.5252,-5.44301,0.00603673
277,-5.53287,-5.44333,0.00602364
278,-5.45451,-5.44337,0.00600211
279,-5.44015,-5.44336,0.00598061
280,-5.42336,-5.44329,0.00595968
281,-5.52745,-5.44359,0.00594599
282,-5.52251,-5.44387,0.00593148
283,-5.55858,-5.44428,0.00592436
284,-5.53203,-5.44458,0.00591155
285,-5.56952,-5.44502,0.00590704
286,-5.5624,-5.44543,0.00590062
287,-5.57982,-5.4459,0.00589861
288,-5.58447,-5.44638,0.00589772
289,-5.55826,-5.44677,0.00589001
290,-5.55885,-5.44716,0.00588236
291,-5.50279,-5.44735,0.00586525
292,-5.541,-5.44767,0.00585393
293,-5.49288,-5.44782,0.00583598
294,-5.38176,-5.4476,0.00582046
295,-5.35624,-5.44729,0.00580896
296,-5.41913,-5.44719,0.00579011
297,-5.46971,-5.44727,0.00577112
298,-5.5107,-5.44748,0.00575567
299,-5.49582,-5.44764,0.00573869
300,-5.45914,-5.44768,0.00571969
301,-5.49553,-5.44784,0.0057029
302,-5.41279,-5.44772,0.0056852
303,-5.52286,-5.44797,0.00567184
304,-5.55291,-5.44832,0.00566368
305,-5.57524,-5.44873,0.00566037
306,-5.5455,-5.44905,0.0056507
307,-5.53873,-5.44934,0.00563984
308,-5.57281,-5.44974,0.00563576
309,-5.5878,-5.45019,0.0056352
310,-5.48736,-5.45031,0.0056183
311,-5.51007,-5.4505,0.00560352
312,-5.49277,-5.45064,0.00558719
313,-5.4426,-5.45061,0.0055694
314,-5.48779,-5.45073,0.00555292
315,-5.53005,-5.45098,0.005541
316,-5.63904,-5.45158,0.00555534
317,-5.6548,-5.45222,0.00557468
318,-5.63592,-5.4528,0.005587
319,-5.65398,-5.45343,0.00560496
320,-5.60547,-5.4539,0.00560755
321,-5.56381,-5.45424,0.00560053
322,-5.56487,-5.45459,0.00559366
323,-5.46202,-5.45461,0.00557639
324,-5.52326,-5.45482,0.0055632
325,-5.54554,-5.4551,0.00555308
326,-5.64006,-5.45567,0.00556495
327,-5.66284,-5.4563,0.00558389
328,-5.56704,-5.45664,0.00557706
329,-5.56798,-5.45698,0.00557036
330,-5.56423,-5.4573,0.00556296
331,-5.60674,-5.45776,0.00556444
332,-5.57105,-5.4581,0.00555813
333,-5.52152,-5.45829,0.00554471
334,-5.61089,-5.45874,0.0055469
335,-5.58986,-5.45914,0.00554413
336,-5.54368,-5.45939,0.00553334
337,-5.4856,-5.45946,0.00551746
338,-5.51684,-5.45963,0.00550375
339,-5.62084,-5.46011,0.00550802
340,-5.642,-5.46064,0.00551774
341,-5.5728,-5.46097,0.00551135
342,-5.55075,-5.46124,0.00550148
343,-5.68563,-5.46189,0.00552421
344,-5.59999,-5.46229,0.00552271
345,-5.61797,-5.46274,0.00552511
346,-5.50329,-5.46286,0.00551038
347,-5.5982,-5.46325,0.00550829
348,-5.60233,-5.46365,0.00550694
349,-5.56066,-5.46393,0.00549817
350,-5.54339,-5.46415,0.00548715
351,-5.52806,-5.46434,0.00547453
352,-5.54433,-5.46456,0.0054637
353,-5.5077,-5.46469,0.00544958
354,-5.44952,-5.46464,0.00543436
355,-5.50171,-5.46475,0.00542005
356,-5.43562,-5.46467,0.00540545
357,-5.49944,-5.46476,0.00539118
358,-5.5303,-5.46495,0.00537923
359,-5.66005,-5.46549,0.00539163
360,-5.58151,-5.46581,0.00538628
361,-5.64163,-5.4663,0.00539333
362,-5.5796,-5.46661,0.00538751
363,-5.55604,-5.46686,0.00537829
364,-5.44947,-5.46681,0.00536373
365,-5.4989,-5.4669,0.00534976
366,-5.47972,-5.46693,0.00533525
367,-5.56923,-5.46721,0.00532799
368,-5.54962,-5.46744,0.00531822
369,-5.5783,-5.46774,0.00531229
370,-5.65276,-5.46824,0.00532141
371,-5.67,-5.46878,0.00533479
372,-5.64145,-5.46925,0.0053406
373,-5.54327,-5.46944,0.00532997
374,-5.62304,-5.46985,0.00533152
375,-5.62713,-5.47027,0.00533377
376,-5.54884,-5.47048,0.00532368
377,-5.62536,-5.47089,0.00532538
378,-5.66087,-5.4714,0.00533496
379,-5.59605,-5.47173,0.00533101
380,-5.54529,-5.47192,0.0053205
381,-5.47676,-5.47193,0.00530655
382,-5.38818,-5.47171,0.00529718
383,-5.37831,-5.47147,0.00528896
384,-5.3946,-5.47127,0.00527898
385,-5.3725,-5.47101,0.00527149
386,-5.38859,-5.4708,0.00526216
387,-5.44816,-5.47074,0.00524889
388,-5.40549,-5.47057,0.00523805
389,-5.34608,-5.47025,0.00523436
390,-5.43183,-5.47015,0.00522186
391,-5.45188,-5.47011,0.00520872
392,-5.41615,-5.46997,0.00519725
393,-5.42315,-5.46985,0.00518539
394,-5.41205,-5.4697,0.0051743
395,-5.42005,-5.46958,0.00516273
396,-5.45527,-5.46954,0.00514982
397,-5.47516,-5.46955,0.00513687
398,-5.50948,-5.46966,0.00512494
399,-5.51905,-5.46978,0.00511359
400,-5.53476,-5.46994,0.00510338
401,-5.51073,-5.47004,0.00509167
402,-5.58729,-5.47033,0.00508735
403,-5.52972,-5.47048,0.00507686
404,-5.57499,-5.47074,0.00507088
405,-5.52946,-5.47089,0.00506043
406,-5.59703,-5.4712,0.0050575
407,-5.56428,-5.47143,0.00505024
408,-5.58427,-5.4717,0.00504543
409,-5.5383,-5.47186,0.00503572
410,-5.50124,-5.47194,0.00502395
411,-5.45481,-5.47189,0.0050119
412,-5.41012,-5.47174,0.00500197
413,-5.47339,-5.47175,0.00498986
414,-5.5267,-5.47188,0.00497958
415,-5.37633,-5.47165,0.0049729
416,-5.34,-5.47133,0.004971
417,-5.33473,-5.47101,0.00496986
418,-5.39671,-5.47083,0.00496115
419,-5.41927,-5.47071,0.00495084
420,-5.39525,-5.47053,0.00494231
421,-5.37053,-5.47029,0.00493627
422,-5.3264,-5.46995,0.00493634
423,-5.34815,-5.46966,0.00493306
424,-5.46111,-5.46964,0.00492146
425,-5.42,-5.46952,0.00491127
426,-5.35815,-5.46926,0.00490669
427,-5.5179,-5.46938,0.00489653
428,-5.49111,-5.46943,0.00488535
429,-5.43559,-5.46935,0.0048746
430,-5.4073,-5.4692,0.0048654
431,-5.35658,-5.46894,0.00486112
432,-5.32553,-5.46861,0.00486119
433,-5.27007,-5.46815,0.00487154
434,-5.37805,-5.46794,0.00486474
435,-5.37274,-5.46773,0.00485847
436,-5.36395,-5.46749,0.00485316
437,-5.41796,-5.46737,0.00484337
438,-5.40738,-5.46724,0.00483425
439,-5.53374,-5.46739,0.00482561
440,-5.5537,-5.46758,0.00481863
441,-5.46907,-5.46759,0.00480771
442,-5.53631,-5.46774,0.00479934
443,-5.53406,-5.46789,0.00479084
444,-5.53286,-5.46804,0.00478229
445,-5.50305,-5.46812,0.00477219
446,-5.49942,-5.46819,0.004762
447,-5.54196,-5.46835,0.00475421
448,-5.45057,-5.46831,0.00474376
449,-5.56253,-5.46852,0.00473784
450,-5.54992,-5.4687,0.00473076
451,-5.49641,-5.46877,0.00472067
452,-5.45433,-5.46873,0.00471033
453,-5.4354,-5.46866,0.00470051
454,-5.42207,-5.46856,0.00469128
455,-5.37712,-5.46836,0.00468527
456,-5.33962,-5.46807,0.00468349
457,-5.45381,-5.46804,0.00467335
458,-5.50852,-5.46813,0.00466398
459,-5.52996,-5.46827,0.00465576
460,-5.47121,-5.46827,0.00464564
461,-5.52517,-5.4684,0.00463721
462,-5.5146,-5.4685,0.00462825
463,-5.54296,-5.46866,0.00462105
464,-5.4224,-5.46856,0.00461216
465,-5.3432,-5.46829,0.00461011
466,-5.48779,-5.46833,0.00460041
467,-5.4724,-5.46834,0.00459057
468,-5.55688,-5.46853,0.00458466
469,-5.60371,-5.46882,0.00458393
470,-5.57028,-5.46903,0.00457926
471,-5.50569,-5.46911,0.0045702
472,-5.46219,-5.46909,0.00456054
473,-5.4124,-5.46897,0.00455247
474,-5.3477,-5.46872,0.00455005
475,-5.40644,-5.46859,0.00454236
476,-5.46554,-5.46858,0.00453282
477,-5.4224,-5.46848,0.00452436
478,-5.40792,-5.46836,0.00451666
479,-5.42629,-5.46827,0.00450809
480,-5.42875,-5.46819,0.00449945
481,-5.44848,-5.46815,0.00449028
482,-5.47069,-5.46815,0.00448097
483,-5.48367,-5.46818,0.00447181
484,-5.4721,-5.46819,0.00446257
485,-5.41036,-5.46807,0.00445497
486,-5.49071,-5.46812,0.00444604
487,-5.4638,-5.46811,0.00443692
488,-5.4667,-5.46811,0.00442783
489,-5.43055,-5.46803,0.00441944
490,-5.36382,-5.46782,0.00441554
491,-5.48817,-5.46786,0.00440674
492,-5.44588,-5.46782,0.00439801
493,-5.38212,-5.46764,0.00439252
494,-5.47068,-5.46765,0.00438363
495,-5.46131,-5.46763,0.0043748
496,-5.35622,-5.46741,0.00437174
497,-5.32591,-5.46713,0.0043722
498,-5.35924,-5.46691,0.00436879
499,-5.33841,-5.46665,0.00436762
500,-5.3368,-5.46639,0.00436659
501,-5.44904,-5.46636,0.00435802
502,-5.41978,-5.46626,0.00435032
503,-5.40919,-5.46615,0.00434315
504,-5.44101,-5.4661,0.00433482
505,-5.45541,-5.46608,0.00432629
506,-5.43317,-5.46601,0.00431823
507,-5.43278,-5.46595,0.00431021
508,-5.43888,-5.4659,0.00430205
509,-5.39839,-5.46576,0.00429565
510,-5.39078,-5.46562,0.00428974
511,-5.50677,-5.4657,0.0042821
512,-5.49228,-5.46575,0.00427405
513,-5.53163,-5.46588,0.00426765
514,-5.47096,-5.46589,0.00425936
515,-5.46145,-5.46588,0.0042511
516,-5.44104,-5.46583,0.00424313
517,-5.54626,-5.46599,0.00423777
518,-5.4902,-5.46603,0.00422985
519,-5.50029,-5.4661,0.00422221
520,-5.52339,-5.46621,0.00421553
521,-5.35039,-5.46599,0.0042133
522,-5.3474,-5.46576,0.00421135
523,-5.42705,-5.46569,0.00420395
524,-5.51459,-5.46578,0.00419696
525,-5.43995,-5.46573,0.00418925
526,-5.39374,-5.46559,0.00418352
527,-5.43597,-5.46554,0.00417596
528,-5.46349,-5.46553,0.00416806
529,-5.372,-5.46536,0.00416392
530,-5.55911,-5.46553,0.00415982
531,-5.56668,-5.46572,0.00415635
532,-5.49673,-5.46578,0.00414895
533,-5.43635,-5.46573,0.00414153
534,-5.42006,-5.46564,0.00413466
535,-5.41114,-5.46554,0.00412818
536,-5.37827,-5.46538,0.00412369
537,-5.45569,-5.46536,0.00411605
538,-5.5458,-5.46551,0.00411111
539,-5.53062,-5.46563,0.00410526
540,-5.53985,-5.46577,0.00409996
541,-5.59975,-5.46601,0.00409985
542,-5.52473,-5.46612,0.00409372
543,-5.49771,-5.46618,0.00408659
544,-5.44667,-5.46614,0.00407924
545,-5.42847,-5.46607,0.00407234
546,-5.46941,-5.46608,0.00406489
547,-5.54769,-5.46623,0.00406019
548,-5.59746,-5.46647,0.00405984
549,-5.51895,-5.46656,0.00405357
550,-5.49835,-5.46662,0.00404661
551,-5.55177,-5.46678,0.00404222
552,-5.47678,-5.4668,0.00403493
553,-5.4175,-5.46671,0.00402862
554,-5.48609,-5.46674,0.0040215
555,-5.45523,-5.46672,0.00401431
556,-5.42016,-5.46664,0.00400796
557,-5.45107,-5.46661,0.00400087
558,-5.42131,-5.46653,0.00399452
559,-5.45134,-5.4665,0.00398747
560,-5.37947,-5.46635,0.00398337
561,-5.43683,-5.46629,0.00397662
562,-5.43625,-5.46624,0.0039699
563,-5.48116,-5.46627,0.00396294
564,-5.41362,-5.46617,0.00395701
565,-5.48873,-5.46621,0.00395021
566,-5.48179,-5.46624,0.00394333
567,-5.43506,-5.46618,0.00393676
568,-5.46051,-5.46617,0.00392984
569,-5.51348,-5.46626,0.00392381
570,-5.62785,-5.46654,0.00392716
571,-5.59924,-5.46677,0.00392715
572,-5.69519,-5.46717,0.00394053
573,-5.66316,-5.46751,0.00394847
574,-5.68134,-5.46789,0.00395913
575,-5.64552,-5.4682,0.00396428
576,-5.67977,-5.46856,0.00397437
577,-5.64821,-5.46888,0.00397966
578,-5.66915,-5.46922,0.00398783
579,-5.56729,-5.46939,0.00398454
580,-5.42759,-5.46932,0.00397832
581,-5.50259,-5.46938,0.00397189
582,-5.40584,-5.46927,0.00396656
583,-5.44872,-5.46923,0.00395992
584,-5.44718,-5.46919,0.00395331
585,-5.51143,-5.46927,0.00394722
586,-5.57669,-5.46945,0.00394474
587,-5.58701,-5.46965,0.0039431
588,-5.53568,-5.46976,0.00393799
589,-5.58432,-5.46996,0.0039361
590,-5.54893,-5.47009,0.00393171
591,-5.46362,-5.47008,0.00392507
592,-5.45121,-5.47005,0.00391857
593,-5.41099,-5.46995,0.00391323
594,-5.42332,-5.46987,0.00390743
595,-5.41127,-5.46977,0.0039021
596,-5.46221,-5.46976,0.00389557
597,-5.51037,-5.46983,0.00388964
598,-5.58974,-5.47003,0.0038883
599,-5.4934,-5.47007,0.00388201
600,-5.46346,-5.47005,0.00387555
601,-5.53354,-5.47016,0.00387054
602,-5.56255,-5.47031,0.00386716
603,-5.46113,-5.4703,0.00386077
604,-5.5426,-5.47042,0.00385624
605,-5.57946,-5.4706,0.00385407
606,-5.56684,-5.47076,0.00385098
607,-5.5376,-5.47087,0.00384621
608,-5.54904,-5.471,0.00384203
609,-5.49123,-5.47103,0.00383587
610,-5.36516,-5.47086,0.00383351
611,-5.42234,-5.47078,0.00382805
612,-5.46342,-5.47076,0.00382182
613,-5.50441,-5.47082,0.00381598
614,-5.48527,-5.47084,0.00380983
615,-5.4829,-5.47086,0.00380369
616,-5.53814,-5.47097,0.00379908
617,-5.48292,-5.47099,0.00379297
618,-5.47634,-5.471,0.00378685
619,-5.50215,-5.47105,0.00378106
620,-5.44707,-5.47101,0.00377516
621,-5.44249,-5.47097,0.00376936
622,-5.5535,-5.4711,0.00376564
623,-5.49232,-5.47113,0.00375975
624,-5.43923,-5.47108,0.00375407
625,-5.4798,-5.4711,0.00374809
626,-5.50692,-5.47115,0.00374254
627,-5.48683,-5.47118,0.00373665
628,-5.51306,-5.47124,0.0037313
629,-5.43273,-5.47118,0.00372587
630,-5.40553,-5.47108,0.00372141
631,-5.49994,-5.47112,0.0037158
632,-5.54237,-5.47124,0.00371163
633,-5.5031,-5.47129,0.0037061
634,-5.44942,-5.47125,0.00370042
635,-5.47563,-5.47126,0.0036946
636,-5.48267,-5.47128,0.00368883
637,-5.31269,-5.47103,0.00369143
638,-5.39902,-5.47092,0.00368737
639,-5.34522,-5.47072,0.00368684
640,-5.33835,-5.47051,0.00368688
641,-5.29998,-5.47025,0.00369071
642,-5.40869,-5.47015,0.00368621
643,-5.41716,-5.47007,0.0036814
644,-5.50457,-5.47012,0.00367607
645,-5.41705,-5.47004,0.00367129
646,-5.43193,-5.46998,0.00366608
647,-5.52424,-5.47006,0.00366138
648,-5.52781,-5.47015,0.00365681
649,-5.56732,-5.4703,0.00365424
650,-5.58925,-5.47049,0.0036532
651,-5.51204,-5.47055,0.00364814
652,-5.50263,-5.4706,0.00364288
653,-5.55028,-5.47072,0.00363934
654,-5.52427,-5.4708,0.0036347
655,-5.46225,-5.47079,0.00362917
656,-5.44275,-5.47075,0.00362389
657,-5.48515,-5.47077,0.00361844
658,-5.47616,-5.47078,0.00361295
659,-5.43597,-5.47072,0.00360786
660,-5.44361,-5.47068,0.00360263
661,-5.49043,-5.47071,0.0035973
662,-5.51824,-5.47078,0.00359258
663,-5.47724,-5.47079,0.00358718
664,-5.46291,-5.47078,0.00358179
665,-5.42086,-5.47071,0.00357719
666,-5.48833,-5.47073,0.00357192
667,-5.48634,-5.47076,0.00356664
668,-5.56737,-5.4709,0.00356423
669,-5.41866,-5.47082,0.00355976
670,-5.45447,-5.4708,0.00355453
671,-5.43817,-5.47075,0.00354957
672,-5.47939,-5.47076,0.00354431
673,-5.53465,-5.47086,0.00354031
674,-5.51363,-5.47092,0.00353563
675,-5.50861,-5.47098,0.00353083
676,-5.46477,-5.47097,0.00352562
677,-5.49561,-5.47101,0.0035206
678,-5.53913,-5.47111,0.00351684
679,-5.40574,-5.47101,0.00351298
680,-5.44134,-5.47097,0.00350808
681,-5.53063,-5.47105,0.00350403
682,-5.63775,-5.4713,0.0035074
683,-5.6925,-5.47162,0.00351719
684,-5.6566,-5.47189,0.00352243
685,-5.59395,-5.47207,0.00352179
686,-5.65801,-5.47234,0.00352707
687,-5.70238,-5.47268,0.0035378
688,-5.63836,-5.47292,0.00354084
689,-5.60964,-5.47312,0.00354126
690,-5.6276,-5.47334,0.0035432
691,-5.6819,-5.47364,0.0035509
692,-5.63187,-5.47387,0.00355312
693,-5.64007,-5.47411,0.00355608
694,-5.63728,-5.47434,0.00355872
695,-5.71634,-5.47469,0.00357059
696,-5.66711,-5.47497,0.00357615
697,-5.51385,-5.47503,0.00357146
698,-5.51094,-5.47508,0.00356671
