BLOCK,ACTUAL_KE,KE_AVE,ERROR
583,1.8,1.8,1.15127e-08
584,1.8,1.8,1.15687e-08
585,1.8,1.8,1.15588e-08
586,1.8,1.8,1.1549e-08
587,1.8,1.8,1.15391e-08
588,1.8,1.8,1.15293e-08
589,1.8,1.8,1.15522e-08
590,1.8,1.8,1.15424e-08
591,1.8,1.8,1.15326e-08
592,1.8,1.8,1.15229e-08
593,1.8,1.8,1.15132e-08
594,1.8,1.8,1.15035e-08
595,1.8,1.8,1.15585e-08
596,1.8,1.8,1.15488e-08
597,1.8,1.8,1.15392e-08
598,1.8,1.8,1.15295e-08
599,1.8,1.8,1.15199e-08
600,1.8,1.8,1.15744e-08
601,1.8,1.8,1.15648e-08
602,1.8,1.8,1.15552e-08
603,1.8,1.8,1.15456e-08
604,1.8,1.8,1.1536e-08
605,1.8,1.8,1.159e-08
606,1.8,1.8,1.15804e-08
607,1.8,1.8,1.15709e-08
608,1.8,1.8,1.15614e-08
609,1.8,1.8,1.15519e-08
610,1.8,1.8,1.16053e-08
611,1.8,1.8,1.15958e-08
612,1.8,1.8,1.15863e-08
613,1.8,1.8,1.15769e-08
614,1.8,1.8,1.15674e-08
615,1.8,1.8,1.15892e-08
616,1.8,1.8,1.16109e-08
617,1.8,1.8,1.16015e-08
618,1.8,1.8,1.15921e-08
619,1.8,1.8,1.15827e-08
620,1.8,1.8,1.15734e-08
621,1.8,1.8,1.16257e-08
622,1.8,1.8,1.16164e-08
623,1.8,1.8,1.16071e-08
624,1.8,1.8,1.15977e-08
625,1.8,1.8,1.15885e-08
626,1.8,1.8,1.15792e-08
627,1.8,1.8,1.1631e-08
628,1.8,1.8,1.16218e-08
629,1.8,1.8,1.16125e-08
630,1.8,1.8,1.16033e-08
631,1.8,1.8,1.15941e-08
632,1.8,1.8,1.15849e-08
633,1.8,1.8,1.16362e-08
634,1.8,1.8,1.15969e-08
635,1.8,1.8,1.15575e-08
636,1.8,1.8,1.15182e-08
637,1.8,1.8,1.14788e-08
638,1.8,1.8,1.14698e-08
639,1.8,1.8,1.14911e-08
640,1.8,1.8,1.14519e-08
641,1.8,1.8,1.14126e-08
642,1.8,1.8,1.13733e-08
643,1.8,1.8,1.13645e-08
644,1.8,1.8,1.13253e-08
645,1.8,1.8,1.13165e-08
646,1.8,1.8,1.12773e-08
647,1.8,1.8,1.12686e-08
648,1.8,1.8,1.12294e-08
649,1.8,1.8,1.11902e-08
650,1.8,1.8,1.1151e-08
651,1.8,1.8,1.1173e-08
652,1.8,1.8,1.11644e-08
653,1.8,1.8,1.11254e-08
654,1.8,1.8,1.10863e-08
655,1.8,1.8,1.10472e-08
656,1.8,1.8,1.10387e-08
657,1.8,1.8,1.10609e-08
658,1.8,1.8,1.10219e-08
659,1.8,1.8,1.09829e-08
660,1.8,1.8,1.09746e-08
661,1.8,1.8,1.09356e-08
662,1.8,1.8,1.08966e-08
663,1.8,1.8,1.09498e-08
664,1.8,1.8,1.09109e-08
665,1.8,1.8,1.0872e-08
666,1.8,1.8,1.08331e-08
667,1.8,1.8,1.0825e-08
668,1.8,1.8,1.07861e-08
669,1.8,1.8,1.07472e-08
670,1.8,1.8,1.077e-08
671,1.8,1.8,1.0762e-08
672,1.8,1.8,1.07232e-08
673,1.8,1.8,1.06844e-08
674,1.8,1.8,1.06765e-08
675,1.8,1.8,1.06377e-08
676,1.8,1.8,1.06298e-08
677,1.8,1.8,1.0591e-08
678,1.8,1.8,1.05832e-08
679,1.8,1.8,1.05445e-08
680,1.8,1.8,1.05057e-08
