BLOCK,ACTUAL_P,P_AVE,ERROR
81,-7.651441e-01,-7.599198e-01,5.699655e-04
82,-7.588266e-01,-7.599065e-01,5.631706e-04
83,-7.571947e-01,-7.598738e-01,5.573323e-04
84,-7.708961e-01,-7.600050e-01,5.659335e-04
85,-7.565713e-01,-7.599646e-01,5.607154e-04
86,-7.553461e-01,-7.599109e-01,5.567614e-04
87,-7.607896e-01,-7.599210e-01,5.504534e-04
88,-7.602401e-01,-7.599247e-01,5.442102e-04
89,-7.532632e-01,-7.598498e-01,5.432182e-04
90,-7.604129e-01,-7.598561e-01,5.372185e-04
91,-7.567744e-01,-7.598222e-01,5.323813e-04
92,-7.641911e-01,-7.598697e-01,5.287082e-04
93,-7.560613e-01,-7.598287e-01,5.246066e-04
94,-7.649769e-01,-7.598835e-01,5.218767e-04
95,-7.608010e-01,-7.598932e-01,5.164726e-04
96,-7.585535e-01,-7.598792e-01,5.112812e-04
97,-7.564457e-01,-7.598438e-01,5.072341e-04
98,-7.626070e-01,-7.598720e-01,5.028413e-04
99,-7.632762e-01,-7.599064e-01,4.989364e-04
100,-7.584129e-01,-7.598915e-01,4.941705e-04
101,-7.547349e-01,-7.598404e-01,4.919080e-04
102,-7.674407e-01,-7.599149e-01,4.926965e-04
103,-7.540853e-01,-7.598583e-01,4.911532e-04
104,-7.661270e-01,-7.599186e-01,4.901153e-04
105,-7.547042e-01,-7.598689e-01,4.879570e-04
106,-7.592550e-01,-7.598631e-01,4.833880e-04
107,-7.573698e-01,-7.598398e-01,4.794317e-04
108,-7.676156e-01,-7.599118e-01,4.803682e-04
109,-7.588058e-01,-7.599017e-01,4.760683e-04
110,-7.639170e-01,-7.599382e-01,4.731378e-04
111,-7.633551e-01,-7.599690e-01,4.698756e-04
112,-7.658056e-01,-7.600211e-01,4.685612e-04
113,-7.590850e-01,-7.600128e-01,4.644879e-04
114,-7.553943e-01,-7.599723e-01,4.621768e-04
115,-7.664868e-01,-7.600289e-01,4.616164e-04
116,-7.617376e-01,-7.600437e-01,4.578719e-04
117,-7.671282e-01,-7.601042e-01,4.579448e-04
118,-7.527127e-01,-7.600416e-01,4.583280e-04
119,-7.685273e-01,-7.601129e-01,4.599902e-04
120,-7.663227e-01,-7.601646e-01,4.590586e-04
121,-7.667806e-01,-7.602193e-01,4.585094e-04
122,-7.517974e-01,-7.601503e-01,4.599184e-04
123,-7.569641e-01,-7.601244e-01,4.569081e-04
124,-7.567847e-01,-7.600974e-01,4.540165e-04
125,-7.607883e-01,-7.601030e-01,4.504180e-04
126,-7.588020e-01,-7.600927e-01,4.469616e-04
127,-7.595976e-01,-7.600888e-01,4.434592e-04
128,-7.567883e-01,-7.600630e-01,4.407437e-04
129,-7.560975e-01,-7.600322e-01,4.383978e-04
130,-7.630434e-01,-7.600554e-01,4.356370e-04
131,-7.610333e-01,-7.600629e-01,4.323754e-04
132,-7.599937e-01,-7.600623e-01,4.291002e-04
133,-7.559816e-01,-7.600316e-01,4.269694e-04
134,-7.554508e-01,-7.599975e-01,4.251494e-04
135,-7.560001e-01,-7.599679e-01,4.230300e-04
136,-7.640146e-01,-7.599976e-01,4.209647e-04
137,-7.577580e-01,-7.599813e-01,4.182092e-04
138,-7.555595e-01,-7.599492e-01,4.164044e-04
139,-7.687839e-01,-7.600128e-01,4.182313e-04
140,-7.524094e-01,-7.599585e-01,4.187552e-04
141,-7.606161e-01,-7.599631e-01,4.158113e-04
142,-7.568823e-01,-7.599414e-01,4.134487e-04
143,-7.615884e-01,-7.599530e-01,4.107178e-04
144,-7.655750e-01,-7.599920e-01,4.097170e-04
145,-7.568958e-01,-7.599706e-01,4.074475e-04
146,-7.613645e-01,-7.599802e-01,4.047686e-04
147,-7.558086e-01,-7.599518e-01,4.030086e-04
148,-7.584845e-01,-7.599419e-01,4.004075e-04
149,-7.677672e-01,-7.599944e-01,4.011497e-04
150,-7.516491e-01,-7.599388e-01,4.023148e-04
151,-7.543107e-01,-7.599015e-01,4.013733e-04
152,-7.588274e-01,-7.598944e-01,3.987949e-04
153,-7.624822e-01,-7.599114e-01,3.965469e-04
154,-7.572292e-01,-7.598939e-01,3.943542e-04
155,-7.520634e-01,-7.598434e-01,3.950327e-04
156,-7.732969e-01,-7.599297e-01,4.018039e-04
157,-7.607774e-01,-7.599351e-01,3.992809e-04
158,-7.539396e-01,-7.598971e-01,3.985528e-04
159,-7.580034e-01,-7.598852e-01,3.962241e-04
160,-7.621999e-01,-7.598997e-01,3.940118e-04
161,-7.607802e-01,-7.599051e-01,3.916025e-04
162,-7.618032e-01,-7.599169e-01,3.893604e-04
163,-7.462342e-01,-7.598329e-01,3.959170e-04
164,-7.701328e-01,-7.598957e-01,3.984530e-04
165,-7.486404e-01,-7.598275e-01,4.018348e-04
166,-7.562521e-01,-7.598060e-01,3.999909e-04
167,-7.647984e-01,-7.598359e-01,3.987114e-04
168,-7.597211e-01,-7.598352e-01,3.963387e-04
169,-7.619832e-01,-7.598479e-01,3.941972e-04
170,-7.621235e-01,-7.598613e-01,3.921056e-04
171,-7.551169e-01,-7.598335e-01,3.907930e-04
172,-7.632335e-01,-7.598533e-01,3.890206e-04
173,-7.588488e-01,-7.598475e-01,3.868152e-04
174,-7.600170e-01,-7.598485e-01,3.845934e-04
175,-7.666176e-01,-7.598871e-01,3.843359e-04
176,-7.661467e-01,-7.599227e-01,3.837942e-04
177,-7.581774e-01,-7.599128e-01,3.817526e-04
178,-7.607654e-01,-7.599176e-01,3.796379e-04
179,-7.621303e-01,-7.599300e-01,3.777182e-04
180,-7.567073e-01,-7.599121e-01,3.760439e-04
181,-7.649409e-01,-7.599399e-01,3.749913e-04
182,-7.563861e-01,-7.599204e-01,3.734389e-04
183,-7.586972e-01,-7.599137e-01,3.714581e-04
184,-7.574475e-01,-7.599003e-01,3.696810e-04
185,-7.602454e-01,-7.599021e-01,3.676874e-04
186,-7.610660e-01,-7.599084e-01,3.657639e-04
187,-7.604354e-01,-7.599112e-01,3.638188e-04
188,-7.642031e-01,-7.599340e-01,3.625991e-04
189,-7.532640e-01,-7.598987e-01,3.623939e-04
190,-7.678857e-01,-7.599408e-01,3.629164e-04
191,-7.568449e-01,-7.599246e-01,3.613782e-04
192,-7.689218e-01,-7.599714e-01,3.625215e-04
193,-7.589674e-01,-7.599662e-01,3.606805e-04
194,-7.577550e-01,-7.599548e-01,3.590014e-04
195,-7.603491e-01,-7.599569e-01,3.571660e-04
196,-7.632620e-01,-7.599737e-01,3.557416e-04
197,-7.610047e-01,-7.599790e-01,3.539743e-04
198,-7.582663e-01,-7.599703e-01,3.522922e-04
199,-7.619089e-01,-7.599800e-01,3.506566e-04
200,-7.597562e-01,-7.599789e-01,3.489051e-04
201,-7.581762e-01,-7.599700e-01,3.472845e-04
202,-7.629913e-01,-7.599849e-01,3.458872e-04
203,-7.539856e-01,-7.599554e-01,3.454436e-04
204,-7.631831e-01,-7.599712e-01,3.441124e-04
205,-7.648063e-01,-7.599948e-01,3.432412e-04
206,-7.592842e-01,-7.599913e-01,3.415923e-04
207,-7.475061e-01,-7.599310e-01,3.452259e-04
208,-7.701458e-01,-7.599801e-01,3.470416e-04
209,-7.518090e-01,-7.599410e-01,3.475763e-04
210,-7.673614e-01,-7.599764e-01,3.477126e-04
211,-7.654261e-01,-7.600022e-01,3.470226e-04
212,-7.598341e-01,-7.600014e-01,3.453866e-04
213,-7.631260e-01,-7.600161e-01,3.440765e-04
214,-7.603692e-01,-7.600177e-01,3.424726e-04
215,-7.625783e-01,-7.600296e-01,3.410868e-04
216,-7.654318e-01,-7.600546e-01,3.404233e-04
217,-7.521189e-01,-7.600181e-01,3.408132e-04
218,-7.676461e-01,-7.600530e-01,3.410414e-04
219,-7.639891e-01,-7.600710e-01,3.399573e-04
220,-7.591051e-01,-7.600666e-01,3.384404e-04
221,-7.598770e-01,-7.600658e-01,3.369101e-04
222,-7.669861e-01,-7.600969e-01,3.368315e-04
223,-7.534288e-01,-7.600670e-01,3.366457e-04
224,-7.631329e-01,-7.600807e-01,3.354210e-04
225,-7.633740e-01,-7.600954e-01,3.342494e-04
226,-7.565340e-01,-7.600796e-01,3.331417e-04
227,-7.605055e-01,-7.600815e-01,3.316794e-04
228,-7.596429e-01,-7.600796e-01,3.302302e-04
229,-7.624520e-01,-7.600899e-01,3.289506e-04
230,-7.586285e-01,-7.600836e-01,3.275818e-04
231,-7.558323e-01,-7.600652e-01,3.266802e-04
232,-7.670082e-01,-7.600951e-01,3.266400e-04
233,-7.576268e-01,-7.600845e-01,3.254099e-04
234,-7.588080e-01,-7.600790e-01,3.240649e-04
235,-7.690882e-01,-7.601174e-01,3.249457e-04
236,-7.567238e-01,-7.601030e-01,3.238868e-04
237,-7.600932e-01,-7.601030e-01,3.225202e-04
238,-7.521166e-01,-7.600694e-01,3.229060e-04
239,-7.620888e-01,-7.600779e-01,3.216654e-04
240,-7.623638e-01,-7.600874e-01,3.204661e-04
241,-7.589443e-01,-7.600826e-01,3.191715e-04
242,-7.646504e-01,-7.601015e-01,3.184102e-04
243,-7.622308e-01,-7.601103e-01,3.172205e-04
244,-7.589465e-01,-7.601055e-01,3.159562e-04
245,-7.596518e-01,-7.601036e-01,3.146720e-04
246,-7.599908e-01,-7.601032e-01,3.133932e-04
247,-7.672491e-01,-7.601321e-01,3.134570e-04
248,-7.543185e-01,-7.601087e-01,3.130684e-04
249,-7.616269e-01,-7.601148e-01,3.118704e-04
250,-7.550084e-01,-7.600944e-01,3.112911e-04
251,-7.625599e-01,-7.601042e-01,3.102058e-04
252,-7.652905e-01,-7.601248e-01,3.096568e-04
253,-7.557936e-01,-7.601076e-01,3.089057e-04
254,-7.628509e-01,-7.601184e-01,3.078783e-04
255,-7.600939e-01,-7.601183e-01,3.066709e-04
256,-7.606150e-01,-7.601203e-01,3.054791e-04
257,-7.613186e-01,-7.601249e-01,3.043261e-04
258,-7.568265e-01,-7.601122e-01,3.034150e-04
259,-7.627381e-01,-7.601223e-01,3.024128e-04
260,-7.562423e-01,-7.601074e-01,3.016177e-04
261,-7.613556e-01,-7.601122e-01,3.005000e-04
262,-7.570356e-01,-7.601004e-01,2.995824e-04
263,-7.558033e-01,-7.600841e-01,2.988885e-04
264,-7.607747e-01,-7.600867e-01,2.977678e-04
265,-7.546072e-01,-7.600660e-01,2.973612e-04
266,-7.651965e-01,-7.600853e-01,2.968681e-04
267,-7.563229e-01,-7.600712e-01,2.960905e-04
268,-7.641978e-01,-7.600866e-01,2.953858e-04
269,-7.614412e-01,-7.600916e-01,2.943306e-04
270,-7.662668e-01,-7.601145e-01,2.941278e-04
271,-7.579695e-01,-7.601066e-01,2.931489e-04
272,-7.621549e-01,-7.601141e-01,2.921679e-04
273,-7.664176e-01,-7.601372e-01,2.920086e-04
274,-7.498843e-01,-7.600998e-01,2.933306e-04
275,-7.640314e-01,-7.601141e-01,2.926122e-04
276,-7.628218e-01,-7.601239e-01,2.917164e-04
277,-7.613640e-01,-7.601284e-01,2.906976e-04
278,-7.555877e-01,-7.601120e-01,2.901104e-04
279,-7.600511e-01,-7.601118e-01,2.890707e-04
280,-7.644171e-01,-7.601272e-01,2.884469e-04
281,-7.524618e-01,-7.600999e-01,2.887075e-04
282,-7.687850e-01,-7.601307e-01,2.893218e-04
283,-7.547825e-01,-7.601118e-01,2.889160e-04
284,-7.593313e-01,-7.601091e-01,2.879117e-04
285,-7.671517e-01,-7.601338e-01,2.879600e-04
286,-7.615129e-01,-7.601386e-01,2.869935e-04
287,-7.597568e-01,-7.601373e-01,2.859966e-04
288,-7.613448e-01,-7.601415e-01,2.850343e-04
289,-7.583193e-01,-7.601352e-01,2.841178e-04
290,-7.610492e-01,-7.601383e-01,2.831555e-04
291,-7.674330e-01,-7.601634e-01,2.832899e-04
292,-7.543852e-01,-7.601436e-01,2.830101e-04
293,-7.558008e-01,-7.601288e-01,2.824320e-04
294,-7.600002e-01,-7.601283e-01,2.814717e-04
295,-7.620347e-01,-7.601348e-01,2.805917e-04
296,-7.733744e-01,-7.601795e-01,2.831863e-04
297,-7.528463e-01,-7.601548e-01,2.833072e-04
298,-7.582387e-01,-7.601484e-01,2.824295e-04
299,-7.578173e-01,-7.601406e-01,2.815925e-04
300,-7.654667e-01,-7.601584e-01,2.812129e-04
