BLOCK,ACTUAL_T,T_AVE,ERROR
276,0.800653,0.799491,0.000306394
277,0.801914,0.7995,0.000305413
278,0.799547,0.7995,0.000304314
279,0.804769,0.799519,0.000303809
280,0.804451,0.799537,0.000303234
281,0.789463,0.799501,0.000304267
282,0.803161,0.799514,0.000303465
283,0.793708,0.799493,0.000303085
284,0.805331,0.799514,0.000302714
285,0.791381,0.799485,0.000302994
286,0.801784,0.799493,0.000302041
287,0.797366,0.799486,0.000301079
288,0.799853,0.799487,0.000300037
289,0.788797,0.79945,0.00030127
290,0.803237,0.799463,0.000300514
291,0.798703,0.799461,0.000299493
292,0.800901,0.799466,0.000298508
293,0.805139,0.799485,0.000298116
294,0.797003,0.799477,0.000297222
295,0.788627,0.79944,0.000298481
296,0.803919,0.799455,0.000297856
297,0.792025,0.79943,0.000297902
298,0.809069,0.799462,0.000298653
299,0.799357,0.799462,0.000297654
300,0.795478,0.799449,0.000296958
