STEP,DISTANCE,AVE_GOFR,ERROR
182,5.849290e+00,9.808114e-01,5.380247e-03
183,5.881607e+00,9.796407e-01,5.203108e-03
184,5.913923e+00,9.734937e-01,5.450054e-03
185,5.946240e+00,9.798749e-01,5.657715e-03
186,5.978556e+00,9.846675e-01,5.573195e-03
187,6.010873e+00,9.874818e-01,5.716118e-03
188,6.043189e+00,9.835986e-01,5.479090e-03
189,6.075506e+00,9.889232e-01,9.194091e-03
190,6.107822e+00,9.819828e-01,6.411801e-03
191,6.140139e+00,9.879655e-01,5.366425e-03
192,6.172455e+00,9.886006e-01,6.051080e-03
193,6.204772e+00,9.858243e-01,6.502481e-03
194,6.237088e+00,9.936542e-01,6.080363e-03
195,6.269405e+00,9.875768e-01,5.998537e-03
196,6.301721e+00,9.841037e-01,6.258811e-03
197,6.334038e+00,9.888729e-01,6.333549e-03
198,6.366355e+00,9.901245e-01,6.026024e-03
199,6.398671e+00,9.889028e-01,6.037480e-03
200,6.430988e+00,9.918601e-01,6.713576e-03
