STEP,DISTANCE,AVE_GOFR,ERROR
169,5.42918,0.997429,0.00718532
170,5.46149,0.994521,0.00612613
171,5.49381,0.995242,0.00613843
172,5.52612,0.996492,0.00602095
173,5.55844,0.983485,0.00606014
174,5.59076,0.994707,0.00651796
175,5.62307,0.997537,0.00610549
176,5.65539,0.99449,0.00682633
177,5.68771,0.994685,0.00710716
178,5.72002,0.992013,0.00699678
179,5.75234,0.9863,0.00610098
180,5.78466,0.989484,0.00719229
181,5.81697,0.994022,0.00717016
182,5.84929,0.986278,0.00657722
183,5.88161,0.99031,0.00635036
184,5.91392,0.981839,0.00707685
185,5.94624,0.977134,0.00650966
186,5.97856,0.985023,0.00590711
187,6.01087,0.991429,0.00507776
188,6.04319,0.991066,0.00539129
189,6.07551,0.999918,0.00848033
190,6.10782,0.987582,0.00623482
191,6.14014,0.986999,0.00611134
192,6.17246,0.982882,0.00651125
193,6.20477,0.9789,0.0067874
194,6.23709,0.981749,0.00646859
195,6.2694,0.983002,0.00639915
196,6.30172,0.984298,0.00618986
197,6.33404,0.990325,0.00688616
198,6.36635,0.992494,0.00780239
199,6.39867,0.985194,0.00659319
200,6.43099,0.986217,0.00647625
