STEP,DISTANCE,AVE_GOFR,ERROR
172,5.52612,0.990161,0.0708646
173,5.55844,0.979257,0.0729227
174,5.59076,0.982275,0.075677
175,5.62307,0.923542,0.0751559
176,5.65539,0.911644,0.0780276
177,5.68771,0.886472,0.077379
178,5.72002,0.89651,0.0780094
179,5.75234,0.895264,0.0766402
180,5.78466,0.875912,0.0755769
181,5.81697,0.852067,0.0660901
182,5.84929,0.839603,0.061828
183,5.88161,0.895281,0.0595766
184,5.91392,0.921923,0.0589102
185,5.94624,0.922846,0.0473139
186,5.97856,0.940637,0.0385485
187,6.01087,1.0151,0.0341384
188,6.04319,1.08709,0.0937618
189,6.07551,1.27878,0.288487
190,6.10782,1.08981,0.0954858
191,6.14014,0.997499,0.0364174
192,6.17246,0.962093,0.0424276
193,6.20477,0.903741,0.0469898
194,6.23709,0.866705,0.0480241
195,6.2694,0.844935,0.0523261
196,6.30172,0.821313,0.0574452
197,6.33404,0.814366,0.0597083
198,6.36635,0.8082,0.0639361
199,6.39867,0.833832,0.0681879
200,6.43099,0.829651,0.0664518
