BLOCK,ACTUAL_T,T_AVE,ERROR
177,1.211560e+00,1.196231e+00,2.718537e-03
178,1.213784e+00,1.196330e+00,2.705053e-03
179,1.218280e+00,1.196452e+00,2.692719e-03
180,1.190598e+00,1.196420e+00,2.677956e-03
181,1.180004e+00,1.196329e+00,2.664696e-03
182,1.197113e+00,1.196333e+00,2.650058e-03
183,1.198505e+00,1.196345e+00,2.635603e-03
184,1.205165e+00,1.196393e+00,2.621715e-03
185,1.234265e+00,1.196598e+00,2.615524e-03
186,1.217776e+00,1.196712e+00,2.603939e-03
187,1.187406e+00,1.196662e+00,2.590490e-03
188,1.168467e+00,1.196512e+00,2.581048e-03
189,1.203487e+00,1.196549e+00,2.567655e-03
190,1.193547e+00,1.196533e+00,2.554190e-03
191,1.233449e+00,1.196726e+00,2.548120e-03
192,1.213222e+00,1.196812e+00,2.536296e-03
193,1.253080e+00,1.197104e+00,2.539855e-03
194,1.260905e+00,1.197433e+00,2.547966e-03
195,1.266134e+00,1.197785e+00,2.559141e-03
196,1.237506e+00,1.197988e+00,2.554096e-03
197,1.210295e+00,1.198050e+00,2.541895e-03
198,1.202537e+00,1.198073e+00,2.529158e-03
199,1.215819e+00,1.198162e+00,2.518020e-03
200,1.217906e+00,1.198261e+00,2.507365e-03
201,1.220175e+00,1.198370e+00,2.497259e-03
202,1.206531e+00,1.198410e+00,2.485223e-03
203,1.209989e+00,1.198467e+00,2.473635e-03
204,1.185596e+00,1.198404e+00,2.462314e-03
205,1.220483e+00,1.198512e+00,2.452657e-03
206,1.236048e+00,1.198694e+00,2.447510e-03
207,1.272081e+00,1.199049e+00,2.461229e-03
208,1.257494e+00,1.199330e+00,2.465384e-03
209,1.245760e+00,1.199552e+00,2.463577e-03
210,1.234770e+00,1.199719e+00,2.457547e-03
211,1.246606e+00,1.199942e+00,2.455926e-03
212,1.218192e+00,1.200028e+00,2.445850e-03
213,1.220515e+00,1.200124e+00,2.436257e-03
214,1.228585e+00,1.200257e+00,2.428500e-03
215,1.252560e+00,1.200500e+00,2.429359e-03
216,1.231313e+00,1.200643e+00,2.422297e-03
217,1.226111e+00,1.200760e+00,2.413976e-03
218,1.209846e+00,1.200802e+00,2.403262e-03
219,1.243016e+00,1.200995e+00,2.400006e-03
220,1.258336e+00,1.201255e+00,2.403208e-03
221,1.249155e+00,1.201472e+00,2.402088e-03
222,1.262696e+00,1.201748e+00,2.407047e-03
223,1.255837e+00,1.201990e+00,2.408443e-03
224,1.236884e+00,1.202146e+00,2.402723e-03
225,1.235649e+00,1.202295e+00,2.396654e-03
226,1.217226e+00,1.202361e+00,2.386960e-03
227,1.185887e+00,1.202289e+00,2.377547e-03
228,1.193356e+00,1.202249e+00,2.367442e-03
229,1.250696e+00,1.202461e+00,2.366538e-03
230,1.243044e+00,1.202637e+00,2.362817e-03
231,1.237007e+00,1.202786e+00,2.357269e-03
232,1.217093e+00,1.202848e+00,2.347915e-03
233,1.232384e+00,1.202975e+00,2.341257e-03
234,1.206333e+00,1.202989e+00,2.331296e-03
235,1.207663e+00,1.203009e+00,2.321460e-03
236,1.159655e+00,1.202825e+00,2.318881e-03
237,1.185334e+00,1.202751e+00,2.310270e-03
238,1.191014e+00,1.202702e+00,2.301090e-03
239,1.162163e+00,1.202532e+00,2.297705e-03
240,1.182895e+00,1.202451e+00,2.289587e-03
241,1.190325e+00,1.202400e+00,2.280640e-03
242,1.188202e+00,1.202342e+00,2.271970e-03
243,1.192168e+00,1.202300e+00,2.263006e-03
244,1.197798e+00,1.202281e+00,2.253807e-03
245,1.184146e+00,1.202207e+00,2.245823e-03
246,1.185032e+00,1.202137e+00,2.237778e-03
247,1.181331e+00,1.202053e+00,2.230303e-03
248,1.166977e+00,1.201912e+00,2.225791e-03
249,1.207219e+00,1.201933e+00,2.216954e-03
250,1.205899e+00,1.201949e+00,2.208143e-03
251,1.196960e+00,1.201929e+00,2.199435e-03
252,1.172769e+00,1.201813e+00,2.193748e-03
253,1.171917e+00,1.201695e+00,2.188258e-03
254,1.198216e+00,1.201681e+00,2.179685e-03
255,1.180122e+00,1.201597e+00,2.172777e-03
256,1.174200e+00,1.201490e+00,2.166923e-03
257,1.177917e+00,1.201398e+00,2.160432e-03
258,1.160322e+00,1.201239e+00,2.157917e-03
259,1.188295e+00,1.201189e+00,2.150164e-03
260,1.199283e+00,1.201182e+00,2.141906e-03
261,1.186949e+00,1.201127e+00,2.134394e-03
262,1.188978e+00,1.201081e+00,2.126751e-03
263,1.156924e+00,1.200913e+00,2.125281e-03
264,1.191791e+00,1.200878e+00,2.117512e-03
265,1.252868e+00,1.201074e+00,2.118590e-03
266,1.249566e+00,1.201257e+00,2.118454e-03
267,1.241243e+00,1.201407e+00,2.115807e-03
268,1.216510e+00,1.201463e+00,2.108662e-03
269,1.271962e+00,1.201725e+00,2.117047e-03
270,1.264415e+00,1.201957e+00,2.121901e-03
271,1.243176e+00,1.202109e+00,2.119515e-03
272,1.227510e+00,1.202203e+00,2.113779e-03
273,1.189570e+00,1.202156e+00,2.106542e-03
274,1.176587e+00,1.202063e+00,2.100920e-03
275,1.203096e+00,1.202067e+00,2.093284e-03
276,1.263434e+00,1.202289e+00,2.097475e-03
277,1.240093e+00,1.202426e+00,2.094338e-03
278,1.231749e+00,1.202531e+00,2.089459e-03
279,1.188553e+00,1.202481e+00,2.082570e-03
280,1.184872e+00,1.202418e+00,2.076082e-03
281,1.175008e+00,1.202321e+00,2.070984e-03
282,1.209046e+00,1.202344e+00,2.063778e-03
283,1.205569e+00,1.202356e+00,2.056517e-03
284,1.156234e+00,1.202193e+00,2.055678e-03
285,1.193983e+00,1.202165e+00,2.048667e-03
286,1.174549e+00,1.202068e+00,2.043778e-03
287,1.179477e+00,1.201989e+00,2.038172e-03
288,1.168795e+00,1.201874e+00,2.034351e-03
289,1.167426e+00,1.201755e+00,2.030801e-03
290,1.175535e+00,1.201664e+00,2.025810e-03
291,1.166556e+00,1.201544e+00,2.022437e-03
292,1.183162e+00,1.201481e+00,2.016491e-03
293,1.182908e+00,1.201417e+00,2.010605e-03
294,1.193344e+00,1.201390e+00,2.003953e-03
295,1.184405e+00,1.201332e+00,1.997987e-03
296,1.168796e+00,1.201223e+00,1.994259e-03
297,1.164770e+00,1.201100e+00,1.991317e-03
298,1.200337e+00,1.201097e+00,1.984637e-03
299,1.218199e+00,1.201154e+00,1.978823e-03
300,1.210650e+00,1.201186e+00,1.972480e-03
