BLOCK,ACTUAL_KE,KE_AVE,ERROR
176,1.91459,1.78794,0.00437195
177,1.83693,1.78822,0.004356
178,1.84106,1.78851,0.00434164
179,1.82147,1.7887,0.00432128
180,1.7963,1.78874,0.00429748
181,1.83657,1.789,0.00428186
182,1.78182,1.78896,0.00425851
183,1.79389,1.78899,0.00423533
184,1.8069,1.78909,0.00421343
185,1.82872,1.7893,0.00419609
186,1.80085,1.78936,0.00417399
187,1.83538,1.78961,0.00415892
188,1.87177,1.79005,0.0041597
189,1.86405,1.79044,0.00415607
190,1.8126,1.79056,0.00413584
191,1.75626,1.79038,0.00411808
192,1.77791,1.79031,0.00409714
193,1.71968,1.78995,0.00409223
194,1.71449,1.78956,0.00408957
195,1.75439,1.78938,0.00407258
196,1.76788,1.78927,0.00405328
197,1.7513,1.78907,0.00403728
198,1.76042,1.78893,0.00401948
199,1.77514,1.78886,0.00399988
200,1.78953,1.78886,0.00397988
