BLOCK,ACTUAL_T,T_AVE,ERROR
280,1.239394e+00,1.197866e+00,2.090551e-03
281,1.220262e+00,1.197945e+00,2.084630e-03
282,1.203939e+00,1.197966e+00,2.077346e-03
283,1.227361e+00,1.198070e+00,2.072601e-03
284,1.224812e+00,1.198164e+00,2.067441e-03
285,1.237103e+00,1.198301e+00,2.064696e-03
286,1.247723e+00,1.198474e+00,2.064696e-03
287,1.195292e+00,1.198463e+00,2.057532e-03
288,1.176032e+00,1.198385e+00,2.051861e-03
289,1.176648e+00,1.198310e+00,2.046139e-03
290,1.200020e+00,1.198316e+00,2.039092e-03
291,1.169215e+00,1.198216e+00,2.034536e-03
292,1.158988e+00,1.198081e+00,2.031998e-03
293,1.230662e+00,1.198192e+00,2.028104e-03
294,1.234514e+00,1.198316e+00,2.024965e-03
295,1.215891e+00,1.198376e+00,2.018977e-03
296,1.200058e+00,1.198381e+00,2.012164e-03
297,1.188280e+00,1.198347e+00,2.005676e-03
298,1.214182e+00,1.198400e+00,1.999649e-03
299,1.240164e+00,1.198540e+00,1.997834e-03
300,1.239805e+00,1.198678e+00,1.995904e-03
301,1.227234e+00,1.198773e+00,1.991527e-03
302,1.243944e+00,1.198922e+00,1.990541e-03
303,1.210381e+00,1.198960e+00,1.984331e-03
304,1.179555e+00,1.198896e+00,1.978830e-03
305,1.181360e+00,1.198839e+00,1.973177e-03
306,1.179278e+00,1.198775e+00,1.967764e-03
307,1.221118e+00,1.198847e+00,1.962700e-03
308,1.170770e+00,1.198756e+00,1.958443e-03
309,1.132377e+00,1.198541e+00,1.963851e-03
310,1.193729e+00,1.198526e+00,1.957578e-03
311,1.212855e+00,1.198572e+00,1.951825e-03
312,1.197734e+00,1.198569e+00,1.945571e-03
313,1.181895e+00,1.198516e+00,1.940085e-03
314,1.201270e+00,1.198525e+00,1.933926e-03
315,1.211956e+00,1.198567e+00,1.928257e-03
316,1.223916e+00,1.198648e+00,1.923822e-03
317,1.205025e+00,1.198668e+00,1.917859e-03
318,1.232311e+00,1.198774e+00,1.914744e-03
319,1.211593e+00,1.198814e+00,1.909163e-03
320,1.203917e+00,1.198830e+00,1.903263e-03
321,1.210696e+00,1.198867e+00,1.897693e-03
322,1.231874e+00,1.198969e+00,1.894566e-03
323,1.224413e+00,1.199048e+00,1.890338e-03
324,1.233238e+00,1.199153e+00,1.887446e-03
325,1.212624e+00,1.199195e+00,1.882094e-03
326,1.194295e+00,1.199180e+00,1.876381e-03
327,1.221341e+00,1.199248e+00,1.871866e-03
328,1.202458e+00,1.199257e+00,1.866185e-03
329,1.188894e+00,1.199226e+00,1.860778e-03
330,1.179709e+00,1.199167e+00,1.856079e-03
331,1.227885e+00,1.199254e+00,1.852498e-03
332,1.231653e+00,1.199351e+00,1.849487e-03
333,1.202595e+00,1.199361e+00,1.843959e-03
334,1.210363e+00,1.199394e+00,1.838732e-03
335,1.223230e+00,1.199465e+00,1.834620e-03
336,1.210446e+00,1.199498e+00,1.829451e-03
337,1.205075e+00,1.199514e+00,1.824097e-03
338,1.207306e+00,1.199537e+00,1.818846e-03
339,1.199024e+00,1.199536e+00,1.813481e-03
340,1.216392e+00,1.199585e+00,1.808825e-03
341,1.225148e+00,1.199660e+00,1.805073e-03
342,1.218903e+00,1.199717e+00,1.800672e-03
343,1.241231e+00,1.199838e+00,1.799485e-03
344,1.256864e+00,1.200003e+00,1.801873e-03
345,1.205647e+00,1.200020e+00,1.796725e-03
346,1.217209e+00,1.200069e+00,1.792219e-03
347,1.220779e+00,1.200129e+00,1.788047e-03
348,1.230494e+00,1.200216e+00,1.785037e-03
349,1.212936e+00,1.200253e+00,1.780294e-03
350,1.216423e+00,1.200299e+00,1.775807e-03
351,1.238249e+00,1.200407e+00,1.774036e-03
352,1.264319e+00,1.200589e+00,1.778263e-03
353,1.229565e+00,1.200671e+00,1.775119e-03
354,1.216765e+00,1.200716e+00,1.770687e-03
355,1.253300e+00,1.200864e+00,1.771884e-03
356,1.219944e+00,1.200918e+00,1.767717e-03
357,1.217059e+00,1.200963e+00,1.763344e-03
358,1.253626e+00,1.201110e+00,1.764543e-03
359,1.293639e+00,1.201368e+00,1.778352e-03
360,1.298843e+00,1.201639e+00,1.793906e-03
361,1.279818e+00,1.201855e+00,1.801962e-03
362,1.273644e+00,1.202054e+00,1.807863e-03
363,1.219904e+00,1.202103e+00,1.803551e-03
364,1.237854e+00,1.202201e+00,1.801269e-03
365,1.250107e+00,1.202332e+00,1.801109e-03
366,1.274941e+00,1.202531e+00,1.807081e-03
367,1.259604e+00,1.202686e+00,1.808836e-03
368,1.229174e+00,1.202758e+00,1.805352e-03
369,1.213217e+00,1.202787e+00,1.800682e-03
370,1.203754e+00,1.202789e+00,1.795817e-03
371,1.230238e+00,1.202863e+00,1.792500e-03
372,1.215157e+00,1.202896e+00,1.787986e-03
373,1.194494e+00,1.202874e+00,1.783335e-03
374,1.209374e+00,1.202891e+00,1.778651e-03
375,1.234018e+00,1.202974e+00,1.775844e-03
376,1.228254e+00,1.203041e+00,1.772393e-03
377,1.200957e+00,1.203036e+00,1.767701e-03
378,1.207765e+00,1.203048e+00,1.763068e-03
379,1.215287e+00,1.203081e+00,1.758712e-03
380,1.183397e+00,1.203029e+00,1.754847e-03
381,1.190366e+00,1.202996e+00,1.750555e-03
382,1.189448e+00,1.202960e+00,1.746332e-03
383,1.190029e+00,1.202926e+00,1.742099e-03
384,1.194608e+00,1.202905e+00,1.737697e-03
385,1.215110e+00,1.202936e+00,1.733472e-03
386,1.217317e+00,1.202974e+00,1.729382e-03
387,1.198392e+00,1.202962e+00,1.724954e-03
388,1.189514e+00,1.202927e+00,1.720856e-03
389,1.183968e+00,1.202878e+00,1.717122e-03
390,1.180286e+00,1.202820e+00,1.713696e-03
391,1.201103e+00,1.202816e+00,1.709319e-03
392,1.237323e+00,1.202904e+00,1.707224e-03
393,1.204657e+00,1.202909e+00,1.702886e-03
394,1.199665e+00,1.202900e+00,1.698583e-03
395,1.155072e+00,1.202779e+00,1.698593e-03
396,1.174196e+00,1.202707e+00,1.695837e-03
397,1.225921e+00,1.202765e+00,1.692573e-03
398,1.209579e+00,1.202783e+00,1.688407e-03
399,1.220869e+00,1.202828e+00,1.684784e-03
400,1.232657e+00,1.202903e+00,1.682221e-03
