BLOCK,ACTUAL_PE,PE_AVE,ERROR
285,-0.464631,-0.406337,0.00309931
286,-0.480409,-0.406596,0.00309927
287,-0.401794,-0.40658,0.00308852
288,-0.372977,-0.406463,0.00308
289,-0.374017,-0.406351,0.00307138
290,-0.408952,-0.40636,0.00306081
291,-0.36271,-0.40621,0.00305396
292,-0.347396,-0.406008,0.00305014
293,-0.454988,-0.406176,0.00304431
294,-0.460599,-0.406361,0.00303957
295,-0.43266,-0.40645,0.00303058
296,-0.408867,-0.406458,0.00302035
297,-0.391298,-0.406407,0.00301061
298,-0.43023,-0.406487,0.00300157
299,-0.469223,-0.406697,0.00299886
300,-0.468666,-0.406903,0.00299597
301,-0.44987,-0.407046,0.00298941
302,-0.474969,-0.407271,0.00298796
303,-0.424528,-0.407328,0.00297864
304,-0.378262,-0.407232,0.00297038
305,-0.380887,-0.407146,0.0029619
306,-0.377829,-0.40705,0.00295376
307,-0.440495,-0.407159,0.00294615
308,-0.36488,-0.407022,0.00293978
309,-0.307403,-0.406699,0.00294789
310,-0.399561,-0.406676,0.00293847
311,-0.428097,-0.406745,0.00292983
312,-0.40541,-0.406741,0.00292044
313,-0.3815,-0.40666,0.00291223
314,-0.410686,-0.406673,0.00290298
315,-0.426755,-0.406737,0.00289447
316,-0.444761,-0.406857,0.00288781
317,-0.41649,-0.406888,0.00287886
318,-0.457348,-0.407046,0.00287417
319,-0.42623,-0.407106,0.00286579
320,-0.41482,-0.40713,0.00285694
321,-0.425092,-0.407186,0.00284859
322,-0.456885,-0.407341,0.00284392
323,-0.445573,-0.407459,0.00283757
324,-0.458708,-0.407617,0.00283322
325,-0.427826,-0.407679,0.00282519
326,-0.400331,-0.407657,0.00281661
327,-0.440917,-0.407759,0.00280983
328,-0.412559,-0.407773,0.0028013
329,-0.392213,-0.407726,0.00279319
330,-0.378588,-0.407638,0.00278612
331,-0.450831,-0.407768,0.00278076
332,-0.456372,-0.407915,0.00277623
333,-0.412772,-0.407929,0.00276793
334,-0.424391,-0.407978,0.00276008
335,-0.44368,-0.408085,0.0027539
336,-0.42451,-0.408134,0.00274614
337,-0.416463,-0.408159,0.0027381
338,-0.419823,-0.408193,0.00273022
339,-0.407347,-0.408191,0.00272217
340,-0.433506,-0.408265,0.00271518
341,-0.446647,-0.408378,0.00270955
342,-0.437275,-0.408462,0.00270294
343,-0.470875,-0.408644,0.00270118
344,-0.494108,-0.408893,0.00270473
