BLOCK,ACTUAL_P,P_AVE,ERROR
258,0.0542651,0.0530816,0.000111568
259,0.0529579,0.0530811,0.000111138
260,0.0531179,0.0530813,0.000110711
261,0.0536419,0.0530834,0.000110308
262,0.052605,0.0530816,0.000109902
263,0.0531821,0.053082,0.000109484
264,0.0528117,0.0530809,0.000109075
265,0.0515461,0.0530752,0.000108817
266,0.0525963,0.0530734,0.000108422
267,0.0526845,0.0530719,0.000108026
268,0.0520333,0.053068,0.000107693
269,0.0521715,0.0530647,0.000107344
270,0.0534831,0.0530662,0.000106957
271,0.052632,0.0530646,0.000106575
272,0.0528352,0.0530638,0.000106186
273,0.0539419,0.053067,0.000105846
274,0.0529804,0.0530667,0.00010546
275,0.0524793,0.0530646,0.000105098
276,0.0541034,0.0530683,0.000104785
277,0.0542084,0.0530724,0.000104487
278,0.054002,0.0530758,0.000104165
279,0.0561926,0.053087,0.000104389
280,0.0551456,0.0530943,0.000104275
281,0.0542175,0.0530983,0.00010398
282,0.053422,0.0530995,0.000103618
283,0.05458,0.0531047,0.000103384
284,0.0544107,0.0531093,0.000103122
285,0.0550326,0.053116,0.000102981
286,0.0556239,0.0531248,0.000102993
287,0.0529666,0.0531242,0.000102636
288,0.0520032,0.0531204,0.000102353
289,0.0519848,0.0531164,0.000102074
290,0.053214,0.0531168,0.000101723
291,0.0516467,0.0531117,0.000101499
292,0.051136,0.0531049,0.000101377
293,0.0547285,0.0531105,0.000101182
294,0.0549585,0.0531168,0.000101033
295,0.0539682,0.0531197,0.000100731
296,0.053223,0.05312,0.000100392
297,0.0526133,0.0531183,0.000100068
298,0.0539326,0.053121,9.97698e-05
299,0.0552105,0.053128,9.96805e-05
300,0.055174,0.0531348,9.95813e-05
301,0.0545491,0.0531395,9.93613e-05
302,0.0554372,0.0531471,9.93231e-05
303,0.0537638,0.0531492,9.90162e-05
304,0.0521694,0.053146,9.87429e-05
305,0.0522678,0.0531431,9.84611e-05
306,0.0521509,0.0531398,9.81927e-05
307,0.0542694,0.0531435,9.79418e-05
308,0.0517569,0.053139,9.77272e-05
309,0.0498058,0.0531282,9.80045e-05
310,0.0528887,0.0531275,9.76914e-05
311,0.0538436,0.0531298,9.74044e-05
312,0.053085,0.0531296,9.70923e-05
313,0.0522912,0.0531269,9.6819e-05
314,0.0532464,0.0531273,9.65114e-05
315,0.0538012,0.0531295,9.62288e-05
316,0.0544042,0.0531335,9.60088e-05
317,0.0534306,0.0531344,9.57105e-05
318,0.0548666,0.0531399,9.55644e-05
319,0.053772,0.0531419,9.52853e-05
320,0.0534007,0.0531427,9.4991e-05
321,0.0537418,0.0531445,9.47134e-05
322,0.0547615,0.0531496,9.45523e-05
323,0.0544561,0.0531536,9.4346e-05
324,0.0548729,0.0531589,9.4204e-05
325,0.0538525,0.053161,9.39383e-05
326,0.0528542,0.0531601,9.36548e-05
327,0.0542439,0.0531634,9.34271e-05
328,0.053334,0.0531639,9.31437e-05
329,0.0526071,0.0531622,9.28759e-05
330,0.0521682,0.0531592,9.26433e-05
331,0.0546046,0.0531636,9.24663e-05
332,0.0547788,0.0531685,9.23157e-05
333,0.0532893,0.0531688,9.20392e-05
334,0.0536958,0.0531704,9.17771e-05
335,0.0543462,0.0531739,9.15702e-05
336,0.0537362,0.0531756,9.1313e-05
337,0.0533936,0.0531762,9.10443e-05
338,0.0536115,0.0531775,9.07841e-05
339,0.0531051,0.0531773,9.05165e-05
340,0.0540235,0.0531798,9.02845e-05
341,0.0544439,0.0531835,9.00958e-05
342,0.0540979,0.0531862,8.98721e-05
343,0.0552405,0.0531922,8.98094e-05
344,0.0560605,0.0532005,8.99345e-05
345,0.0534589,0.0532013,8.9677e-05
346,0.054082,0.0532038,8.94539e-05
347,0.0542685,0.0532069,8.92487e-05
348,0.05471,0.0532112,8.90967e-05
349,0.0538831,0.0532131,8.88622e-05
350,0.0540485,0.0532155,8.86404e-05
351,0.055123,0.0532209,8.85543e-05
352,0.0564502,0.0532301,8.87767e-05
353,0.0546583,0.0532342,8.86173e-05
354,0.0539931,0.0532363,8.83929e-05
355,0.055861,0.0532437,8.84526e-05
356,0.054181,0.0532463,8.82433e-05
357,0.0540173,0.0532485,8.80226e-05
358,0.055848,0.0532557,8.80757e-05
359,0.057865,0.0532686,8.87612e-05
360,0.0581032,0.053282,8.95248e-05
361,0.0572082,0.0532929,8.9935e-05
362,0.0568959,0.0533028,9.02357e-05
363,0.0541853,0.0533053,9.00198e-05
364,0.055048,0.0533101,8.98997e-05
365,0.0556793,0.0533166,8.98874e-05
366,0.0569832,0.0533266,9.01984e-05
367,0.0561328,0.0533342,9.02761e-05
368,0.0546432,0.0533378,9.01009e-05
369,0.0538248,0.0533391,8.98664e-05
370,0.0533511,0.0533391,8.96235e-05
371,0.054735,0.0533429,8.94609e-05
372,0.0539456,0.0533445,8.9235e-05
373,0.0529229,0.0533434,8.9003e-05
374,0.0536502,0.0533442,8.87688e-05
375,0.0548778,0.0533483,8.86262e-05
376,0.0545833,0.0533516,8.84513e-05
377,0.0533186,0.0533515,8.82168e-05
378,0.0535865,0.0533521,8.79856e-05
379,0.0539463,0.0533537,8.77674e-05
380,0.0523505,0.053351,8.75761e-05
381,0.0527106,0.0533494,8.73624e-05
382,0.0526747,0.0533476,8.71515e-05
383,0.052692,0.0533459,8.69408e-05
384,0.0529458,0.0533448,8.67206e-05
385,0.053938,0.0533464,8.65091e-05
386,0.0540761,0.0533483,8.63056e-05
387,0.0531193,0.0533477,8.60846e-05
388,0.0526822,0.053346,8.58798e-05
389,0.0523701,0.0533434,8.56957e-05
390,0.0522336,0.0533406,8.55232e-05
391,0.0532662,0.0533404,8.53047e-05
392,0.0551093,0.0533449,8.52063e-05
393,0.053437,0.0533452,8.49899e-05
394,0.0531921,0.0533448,8.4775e-05
395,0.0509272,0.0533387,8.47811e-05
396,0.0518948,0.053335,8.46453e-05
397,0.0545006,0.0533379,8.4483e-05
398,0.0536647,0.0533388,8.42748e-05
399,0.0542097,0.0533409,8.40918e-05
400,0.0547993,0.0533446,8.39606e-05
