BLOCK,ACTUAL_P,P_AVE,ERROR
260,-0.755797,-0.760283,0.000305604
261,-0.763716,-0.760296,0.000304716
262,-0.75663,-0.760282,0.000303874
263,-0.759849,-0.76028,0.000302723
264,-0.759168,-0.760276,0.000301606
265,-0.763553,-0.760288,0.000300721
266,-0.757973,-0.76028,0.000299716
267,-0.754671,-0.760259,0.000299329
268,-0.759605,-0.760256,0.000298222
269,-0.755309,-0.760238,0.00029768
270,-0.75761,-0.760228,0.000296737
271,-0.765689,-0.760248,0.000296325
272,-0.753461,-0.760223,0.000296284
273,-0.760958,-0.760226,0.000295211
274,-0.758438,-0.760219,0.000294206
275,-0.76688,-0.760244,0.000294131
276,-0.75195,-0.760214,0.000294597
277,-0.768989,-0.760245,0.000295232
278,-0.755113,-0.760227,0.000294746
279,-0.760081,-0.760226,0.00029369
280,-0.754563,-0.760206,0.000293337
281,-0.76626,-0.760228,0.000293083
282,-0.765306,-0.760246,0.000292597
283,-0.758171,-0.760238,0.000291655
284,-0.760247,-0.760238,0.000290628
285,-0.764937,-0.760255,0.000290075
286,-0.762145,-0.760261,0.000289136
287,-0.760869,-0.760264,0.000288137
288,-0.762604,-0.760272,0.000287251
289,-0.747539,-0.760228,0.000289616
290,-0.770991,-0.760265,0.000290986
291,-0.752687,-0.760239,0.000291148
292,-0.759103,-0.760235,0.000290177
293,-0.762609,-0.760243,0.0002893
294,-0.762306,-0.76025,0.000288401
295,-0.758107,-0.760243,0.000287515
296,-0.762953,-0.760252,0.000286689
297,-0.762474,-0.760259,0.000285822
298,-0.764789,-0.760274,0.000285266
299,-0.75155,-0.760245,0.000285801
300,-0.769149,-0.760275,0.000286385
301,-0.757934,-0.760267,0.000285539
302,-0.761091,-0.76027,0.000284607
303,-0.763996,-0.760282,0.000283933
304,-0.752161,-0.760255,0.000284253
305,-0.764842,-0.760271,0.000283719
306,-0.758002,-0.760263,0.000282888
307,-0.765028,-0.760279,0.000282392
308,-0.764893,-0.760294,0.000281873
309,-0.757285,-0.760284,0.000281128
310,-0.755803,-0.760269,0.000280593
311,-0.758583,-0.760264,0.000279743
312,-0.759302,-0.760261,0.000278863
313,-0.758392,-0.760255,0.000278036
314,-0.761908,-0.76026,0.000277201
315,-0.753929,-0.76024,0.000277048
316,-0.758374,-0.760234,0.000276235
317,-0.765642,-0.760251,0.000275889
318,-0.760625,-0.760252,0.000275024
319,-0.761482,-0.760256,0.000274189
320,-0.760061,-0.760256,0.000273333
321,-0.766339,-0.760275,0.000273138
322,-0.757812,-0.760267,0.000272397
323,-0.762381,-0.760274,0.000271632
324,-0.760993,-0.760276,0.000270803
325,-0.757264,-0.760266,0.000270128
326,-0.758516,-0.760261,0.000269353
327,-0.756216,-0.760249,0.000268813
328,-0.75856,-0.760244,0.000268043
329,-0.757797,-0.760236,0.000267331
330,-0.767209,-0.760257,0.000267355
331,-0.759853,-0.760256,0.00026655
332,-0.757683,-0.760248,0.00026586
333,-0.768521,-0.760273,0.000266219
334,-0.755653,-0.760259,0.000265781
335,-0.763292,-0.760268,0.000265142
336,-0.758089,-0.760262,0.000264432
337,-0.762226,-0.760268,0.000263712
338,-0.756857,-0.760258,0.000263125
339,-0.762448,-0.760264,0.000262428
340,-0.75494,-0.760248,0.000262123
341,-0.770364,-0.760278,0.000263027
342,-0.757716,-0.760271,0.000262365
343,-0.749972,-0.760241,0.000263312
344,-0.76473,-0.760254,0.00026287
345,-0.753778,-0.760235,0.000262777
346,-0.75994,-0.760234,0.000262019
347,-0.757171,-0.760225,0.000261413
348,-0.763341,-0.760234,0.000260815
349,-0.755007,-0.760219,0.000260497
350,-0.765513,-0.760234,0.000260192
351,-0.759463,-0.760232,0.00025946
352,-0.765455,-0.760247,0.000259146
353,-0.753069,-0.760227,0.000259209
354,-0.759625,-0.760225,0.000258482
355,-0.759621,-0.760223,0.00025776
356,-0.766897,-0.760242,0.000257716
357,-0.761234,-0.760245,0.000257009
358,-0.759537,-0.760243,0.000256299
359,-0.760114,-0.760242,0.000255585
360,-0.762387,-0.760248,0.000254945
361,-0.759961,-0.760248,0.00025424
362,-0.758458,-0.760243,0.000253586
363,-0.755794,-0.76023,0.000253183
364,-0.75949,-0.760228,0.000252496
365,-0.760686,-0.76023,0.000251807
366,-0.753284,-0.760211,0.000251833
367,-0.749892,-0.760182,0.000252712
368,-0.762156,-0.760188,0.000252082
369,-0.760846,-0.76019,0.000251405
370,-0.761778,-0.760194,0.000250762
371,-0.768389,-0.760216,0.000251057
372,-0.759737,-0.760215,0.000250386
373,-0.759958,-0.760214,0.000249715
374,-0.764967,-0.760227,0.000249371
375,-0.759751,-0.760225,0.000248709
376,-0.76065,-0.760227,0.00024805
377,-0.759532,-0.760225,0.000247399
378,-0.750232,-0.760198,0.000248153
379,-0.755836,-0.760187,0.000247765
380,-0.762754,-0.760194,0.000247205
