BLOCK,ACTUAL_PE,PE_AVE,ERROR
267,-5.4739,-5.45244,0.00176583
268,-5.46337,-5.45248,0.00175971
269,-5.39944,-5.45228,0.00176418
270,-5.44945,-5.45227,0.00175768
271,-5.40839,-5.45211,0.00175863
272,-5.43938,-5.45206,0.00175279
273,-5.43768,-5.45201,0.00174716
274,-5.4446,-5.45198,0.00174099
275,-5.43867,-5.45193,0.00173533
276,-5.41502,-5.4518,0.00173419
277,-5.47681,-5.45189,0.00173028
278,-5.39548,-5.45169,0.00173591
279,-5.45637,-5.4517,0.00172977
280,-5.42969,-5.45163,0.00172538
281,-5.47399,-5.4517,0.00172107
282,-5.5,-5.45188,0.00172347
283,-5.42589,-5.45178,0.00171983
284,-5.41288,-5.45165,0.00171922
285,-5.47082,-5.45171,0.0017145
286,-5.42145,-5.45161,0.00171177
287,-5.48808,-5.45174,0.00171052
288,-5.47724,-5.45182,0.00170687
289,-5.43762,-5.45178,0.00170167
290,-5.39193,-5.45157,0.00170827
291,-5.39633,-5.45138,0.00171291
292,-5.50148,-5.45155,0.00171562
293,-5.40058,-5.45138,0.00171856
294,-5.43386,-5.45132,0.00171375
295,-5.46005,-5.45135,0.00170819
296,-5.44859,-5.45134,0.00170245
297,-5.4432,-5.45131,0.00169694
298,-5.42462,-5.45122,0.0016936
299,-5.44145,-5.45119,0.00168825
300,-5.44259,-5.45116,0.00168287
