BLOCK,ACTUAL_P,P_AVE,ERROR
257,3.450989e-02,3.786368e-02,9.052532e-04
258,4.125538e-02,3.787683e-02,9.018399e-04
259,2.914478e-02,3.784311e-02,8.989879e-04
260,3.124651e-02,3.781774e-02,8.958882e-04
261,1.042812e-02,3.771280e-02,8.985809e-04
262,2.550460e-02,3.766620e-02,8.963585e-04
263,5.008083e-02,3.771341e-02,8.941923e-04
264,5.119232e-02,3.776446e-02,8.922617e-04
265,3.047282e-02,3.773695e-02,8.893188e-04
266,4.725810e-02,3.777274e-02,8.866955e-04
267,3.268150e-02,3.775367e-02,8.835796e-04
268,5.807452e-02,3.782950e-02,8.835301e-04
269,3.041034e-02,3.780192e-02,8.806759e-04
270,4.485781e-02,3.782805e-02,8.778018e-04
271,5.650931e-02,3.789698e-02,8.772653e-04
272,1.808332e-02,3.782414e-02,8.770591e-04
273,3.327590e-02,3.780748e-02,8.740047e-04
274,3.732195e-02,3.780571e-02,8.708167e-04
275,4.027244e-02,3.781468e-02,8.676963e-04
276,4.842361e-02,3.785312e-02,8.654034e-04
277,4.050470e-02,3.786269e-02,8.623322e-04
278,4.919866e-02,3.790346e-02,8.601938e-04
279,3.020893e-02,3.787589e-02,8.575527e-04
280,1.806552e-02,3.780513e-02,8.574036e-04
281,2.027439e-02,3.774275e-02,8.566191e-04
282,2.660827e-02,3.770326e-02,8.544909e-04
283,1.896773e-02,3.763706e-02,8.540323e-04
284,3.078027e-02,3.761292e-02,8.513663e-04
285,4.544410e-02,3.764039e-02,8.488224e-04
286,5.637757e-02,3.770591e-02,8.483790e-04
287,4.135596e-02,3.771863e-02,8.455183e-04
288,2.963587e-02,3.769056e-02,8.430481e-04
289,3.461381e-02,3.767992e-02,8.401982e-04
290,2.776804e-02,3.764574e-02,8.379959e-04
291,4.135807e-02,3.765849e-02,8.352133e-04
292,2.923613e-02,3.762965e-02,8.328509e-04
293,4.766482e-02,3.766390e-02,8.307123e-04
294,4.817956e-02,3.769967e-02,8.286564e-04
295,3.724833e-02,3.769814e-02,8.258488e-04
296,3.218310e-02,3.767951e-02,8.232689e-04
297,2.681710e-02,3.764293e-02,8.213090e-04
298,3.442429e-02,3.763213e-02,8.186239e-04
299,5.432424e-02,3.768796e-02,8.177874e-04
300,4.449912e-02,3.771066e-02,8.153765e-04
