generation,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8
259,267.001,267.001,267.001,267.001,267.001,267.001,267.001,267.001
260,266.901,266.901,266.901,266.901,266.901,266.901,266.901,267.001
261,266.901,266.901,266.901,266.901,266.901,266.901,269.966,288.985
262,266.901,266.901,266.901,266.901,266.901,266.901,266.901,266.901
263,266.901,266.901,266.901,266.901,266.901,266.901,266.901,276.724
264,265.602,265.602,265.602,265.602,266.901,266.901,266.901,266.901
265,265.602,265.602,265.602,265.602,265.602,265.602,265.602,265.602
266,265.602,265.602,265.602,265.602,265.602,265.602,265.602,265.602
267,265.602,265.602,265.602,265.602,265.602,265.602,265.602,271.725
268,265.602,265.602,265.602,265.602,275.773,279.319,279.319,298.888
269,271.337,271.337,271.337,271.337,271.337,271.337,281.415,298.888
270,271.337,271.337,271.337,271.337,271.337,271.337,271.337,279.549
271,271.337,271.337,271.337,271.337,271.337,271.337,271.337,271.337
272,271.337,271.337,271.337,271.337,271.337,271.337,271.337,277.541
273,270.476,270.476,271.337,271.337,271.337,271.337,271.337,289.64
274,270.476,270.476,270.476,270.476,270.476,270.476,270.476,289.23
275,270.476,270.476,270.476,270.476,270.476,270.476,270.476,289.192
276,270.476,270.476,270.476,270.476,270.476,270.476,270.476,274.1
277,270.476,270.476,270.476,270.476,270.476,270.476,285.956,285.956
278,270.476,270.476,270.476,270.476,270.476,270.476,270.476,270.476
279,270.476,270.476,270.476,270.476,270.476,270.476,270.476,270.62
280,270.476,270.476,270.476,270.476,270.476,270.476,270.476,271.604
281,270.476,270.476,270.476,270.476,270.476,270.476,271.604,291.56
282,270.476,270.476,270.476,270.476,270.476,270.476,271.604,307.731
283,268.928,268.928,268.928,268.928,268.928,268.928,270.476,270.476
284,268.928,268.928,268.928,268.928,268.928,268.928,268.928,268.928
285,265.574,265.574,265.574,265.574,265.574,267.645,267.645,268.928
286,265.574,265.574,265.574,265.574,265.574,265.574,275.227,284.647
287,265.574,265.574,265.574,265.574,265.574,265.574,265.574,265.574
288,265.574,265.574,265.574,265.574,265.574,265.574,265.574,293.153
289,265.084,265.084,265.084,265.084,265.084,265.574,265.574,291.01
290,265.084,265.084,265.084,265.084,265.084,265.084,295.448,300.167
291,265.084,265.084,265.084,265.084,265.084,265.084,265.084,293.276
292,265.084,265.084,265.084,265.084,280.609,280.609,287.435,293.641
293,265.084,265.084,265.084,265.084,265.084,265.084,277.763,291.618
294,265.084,265.084,265.084,265.084,265.084,265.084,265.084,265.084
295,265.084,265.084,265.084,265.084,265.084,265.084,265.084,265.084
296,263.342,263.342,263.342,263.342,263.342,263.342,265.084,265.084
297,263.342,263.342,263.342,263.342,263.342,263.342,263.342,263.342
298,263.342,263.342,263.342,271.538,271.538,278.003,285.702,287.505
299,267.073,267.073,267.073,267.073,267.073,267.073,287.855,288.534
300,267.073,267.073,267.073,267.073,267.073,267.073,268.898,274.595
301,265.358,265.358,265.358,265.358,277.253,277.253,280.714,289.764
302,265.358,265.358,265.358,265.358,265.358,267.124,273.708,275.983
303,265.358,265.358,265.358,265.358,265.358,265.358,265.358,268.505
304,265.358,265.358,265.358,265.358,265.358,265.358,265.358,265.358
305,265.358,265.358,265.358,265.358,265.358,265.358,265.358,265.358
306,265.358,265.358,265.358,265.358,265.358,265.358,265.358,289.037
307,265.358,265.358,265.358,265.358,265.358,265.358,265.358,281.54
308,265.358,265.358,265.358,265.358,265.358,265.358,265.358,283.087
309,265.358,265.358,265.358,265.358,265.358,265.358,265.358,265.358
310,265.358,265.358,265.358,265.358,265.358,265.358,265.358,265.358
311,265.358,265.358,265.358,265.358,265.358,265.358,265.358,270.939
312,265.358,265.358,265.358,265.358,265.358,265.358,265.358,265.358
313,264.132,264.132,264.132,264.132,264.132,264.132,265.358,265.358
314,264.132,264.132,264.132,264.132,264.738,277.527,288.069,288.069
315,264.132,264.132,264.132,264.132,264.132,264.132,275.418,277.592
316,264.132,264.132,264.132,264.132,264.132,264.132,264.132,274.839
317,264.132,264.132,264.132,264.132,264.132,264.132,264.132,280.968
318,263.361,263.361,263.361,263.361,263.361,267.641,277.509,279.773
319,263.361,263.361,263.361,263.361,263.361,267.017,269.752,270.443
320,266.343,266.343,266.343,266.343,266.343,266.343,270.443,270.443
321,263.361,263.361,263.361,263.361,263.361,263.361,270.283,275.503
322,263.361,263.361,263.361,263.361,263.361,263.361,263.361,279.321
323,258.14,258.14,258.14,258.14,258.14,258.14,262.602,263.361
324,258.14,258.14,258.14,258.14,258.14,258.14,258.14,258.14
325,258.14,258.14,258.14,258.14,258.14,258.14,258.14,258.14
326,258.14,258.14,258.14,258.14,258.14,258.14,258.14,258.14
327,258.14,258.14,258.14,258.14,258.14,258.14,258.14,258.14
328,258.14,258.14,258.14,258.14,258.14,258.14,258.14,258.14
329,258.14,258.14,258.14,258.14,258.14,258.14,258.14,273.591
330,258.14,258.14,258.14,258.14,258.14,258.14,258.14,258.14
331,258.14,258.14,258.14,258.14,258.14,258.14,258.14,272.342
332,257.78,257.78,257.78,257.78,257.78,257.78,257.78,257.78
333,257.78,257.78,257.78,257.78,257.78,257.78,257.78,257.78
334,257.78,257.78,257.78,257.78,257.78,257.78,257.78,258.968
335,257.78,257.78,257.78,257.78,257.78,257.78,257.78,278.506
336,257.78,257.78,257.78,257.78,257.78,261.152,263.564,265.586
337,257.78,257.78,257.78,257.78,257.78,260.461,260.461,289.007
338,257.78,257.78,257.78,257.78,257.78,260.461,275.713,275.713
339,257.78,257.78,257.78,257.78,257.78,260.461,275.713,279.368
340,257.78,257.78,257.78,257.78,257.78,257.78,261.367,261.367
341,257.78,257.78,257.78,257.78,257.78,257.78,257.78,265.947
342,257.697,257.697,257.697,257.697,257.697,257.78,257.78,267.085
343,256.375,256.375,256.375,256.375,256.375,256.375,256.375,268.231
344,256.375,256.375,256.375,256.375,256.375,256.375,256.375,261.934
345,256.347,256.347,256.347,256.347,256.375,256.375,266.521,268.126
346,256.347,256.347,256.347,256.347,256.347,256.347,256.347,266.044
347,256.347,256.347,256.347,256.347,256.347,256.347,259.711,283.245
348,256.347,256.347,256.347,256.347,256.347,256.347,256.347,283.245
349,256.347,256.347,256.347,256.347,256.347,256.347,267.12,271.326
350,256.347,256.347,256.347,256.347,261.034,261.034,261.436,285.554
351,261.034,261.034,261.034,261.034,261.034,261.034,261.034,261.034
352,261.034,261.034,261.034,261.034,261.034,261.034,271.435,279.125
353,261.034,261.034,261.034,261.034,261.034,261.034,261.034,266.279
354,261.004,261.004,261.004,261.004,261.004,261.034,261.034,261.034
355,261.004,261.004,261.004,261.004,261.004,261.004,265.619,287.451
356,261.004,261.004,261.004,261.004,261.004,261.004,261.004,261.004
357,261.004,261.004,261.004,261.004,261.004,261.004,261.004,264.239
358,260.602,260.602,260.602,260.602,260.602,260.602,260.602,273.023
359,256.948,256.948,256.948,256.948,256.948,256.948,256.948,262.302
360,256.948,256.948,256.948,256.948,256.948,256.948,256.948,264.706
361,256.948,256.948,256.948,256.948,256.948,256.948,259.171,278.936
362,256.948,256.948,256.948,256.948,256.948,256.948,257.864,273.645
363,256.948,256.948,256.948,256.948,256.948,256.948,256.948,264.501
364,255.284,255.284,255.284,255.284,255.284,255.284,255.284,256.948
365,254.748,254.748,254.748,254.748,254.748,254.748,255.284,269.76
366,254.748,254.748,254.748,254.748,254.748,254.748,254.748,254.748
367,254.748,254.748,254.748,254.748,254.748,254.748,254.748,254.748
368,254.748,254.748,254.748,254.748,254.748,254.748,254.748,254.748
369,254.748,254.748,254.748,254.748,254.748,254.748,254.748,254.748
370,254.748,254.748,254.748,254.748,254.748,254.748,254.748,261.69
371,254.748,254.748,254.748,254.748,254.748,259.156,269.382,279.023
372,254.748,254.748,254.748,254.748,254.748,254.748,269.129,271.422
373,254.748,254.748,254.748,254.748,254.748,254.748,265.511,269.136
374,254.748,254.748,254.748,254.748,254.748,254.748,254.748,269.136
375,254.748,254.748,254.748,254.748,254.748,254.748,254.748,257.728
376,254.748,254.748,254.748,254.748,254.748,254.748,254.748,254.748
377,253.197,253.197,253.197,253.197,253.197,254.748,263.766,263.766
378,255.247,255.247,255.247,255.247,255.247,256.632,256.632,271.113
379,255.247,255.247,255.247,255.912,255.912,259.905,278.517,278.517
380,255.912,255.912,255.912,255.912,255.912,255.912,257.406,257.406
381,255.849,255.849,255.849,255.849,255.849,255.849,255.849,257.406
382,255.849,255.849,255.849,255.849,255.849,255.849,255.849,255.849
383,255.849,255.849,255.849,255.849,255.849,255.849,255.849,271.163
384,255.849,255.849,255.849,255.849,255.849,255.849,255.849,255.849
385,255.849,255.849,255.849,255.849,255.849,255.849,255.849,255.849
386,255.849,255.849,255.849,255.849,255.849,255.849,259.858,259.858
387,255.849,255.849,255.849,255.849,255.849,257.007,280.571,280.571
388,255.849,255.849,255.849,255.849,256.827,263.377,263.377,285.449
389,255.849,255.849,255.849,255.849,255.849,259.789,265.656,295.494
390,255.373,255.373,255.373,255.373,255.373,255.849,260.699,287.068
391,254.842,254.842,254.842,254.842,254.842,254.842,254.842,255.373
392,254.842,254.842,254.842,254.842,255.373,255.373,264.368,264.368
393,250.888,250.888,250.888,250.888,250.888,254.559,264.368,291.516
394,250.888,250.888,250.888,250.888,250.888,250.888,250.888,271.084
395,250.743,250.743,250.888,250.888,250.888,271.051,271.051,290.553
396,250.743,250.743,250.743,250.743,253.681,253.681,264.862,264.862
397,250.743,250.743,250.743,250.743,250.743,250.743,250.743,250.743
398,250.743,250.743,250.743,250.743,250.743,266.085,274.987,275.93
399,250.743,250.743,250.743,250.743,250.743,250.743,258.561,266.007
400,250.743,250.743,250.743,250.743,250.743,250.743,251.387,254.837
401,250.743,250.743,250.743,250.743,250.743,250.743,250.743,260.978
402,250.743,250.743,250.743,250.743,250.743,250.743,250.743,251.877
403,250.743,250.743,250.743,250.743,250.743,250.743,255.858,258.484
404,250.743,250.743,250.743,250.743,250.743,250.743,255.962,256.965
405,256.397,256.397,256.397,256.397,256.397,256.397,256.397,256.397
406,256.397,256.397,256.397,256.397,256.397,256.397,256.397,283.851
407,256.397,256.397,256.397,256.397,256.397,256.397,256.397,271.299
